identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page
37987,5601809011539,550.0,Riberalves,Lombos de bacalhau 4 meses de cura,Embalagem de 550 g,13.99,25.44,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C6DE71E12945881D3F9808E35022C27.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
43082,0000050147311,100.0,Colmans,Colman's mostarda tradicional inglesa,Embalagem de 100g,2.63,26.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D99B4533E997F5B3EB966D0094FADA9.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
44295,5601163080714,330.0,Luso,"Água sem gás, garrafa de 330 ml",,0.36,1.09,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B86A54C3A1C1F94A10C49307949976CF.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
44642,8410199021168,140.0,Doritos,"Snack de milho com sabor chilli, 140g",,1.39,9.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF0B752BBDEC2A3E78C82178EA88929.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
44763,5449000013231,1500.0,Sprite,"Refrigerante lima limão zero açúcar, garrafa 1.5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA978886592B1D4304FE94C81DC98A43.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
46169,5601260018108,1000.0,Cigala,"Arroz thai jasmim, embalagem de 1 kg",,2.09,2.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E6CA829E5A990F6AAC16711E18D780D.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
46499,7613287399045,,Nescafé,Café em cápsulas Dolce Gusto Intenso,64 cápsulas,17.99,17.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C18E938357B5F7158AF721A91D724A11.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
47635,8412600018316,300.0,Bimbo,Bimbo® bagels clássico 4 un.,Embalagem de 300g,2.29,7.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E29B7F13889FE8AF18A9C1C0F8DAA10D.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
47636,8412600018323,300.0,Bimbo,Bimbo® bagels sementes 4 un.,Embalagem de 300g,2.29,7.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF6C29E8954E6CC8FE9F7A9ADC699919.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
47653,8414100306559,330.0,Schweppes,"Ginger ale, lata 33 cl",,0.72,2.18,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF2113C89BE09A44CC79705B477BE6A0.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
47661,5603722496981,800.0,Mimosa,"Leite infantil 1 a 3 anos, 4 x 200 ml",,1.88,2.35,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D994EB1FEC01E1F16838498F3D2095C.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
47777,5604260320134,160.0,PorSi,Galão,16 cápsulas,3.95,24.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/622B7CF0482B57DB51970F9FB85E34D4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
47782,5604260319985,1000.0,PorSi Viva Bem,Bebida avelã,1 litro,1.29,1.29,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/094EAEBDE5D57C017BB756A541CFD9A9.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
4795,5010327000404,700.0,Grants,"Whisky, garrafa de 700 ml",,12.89,18.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FEB2C2793B73FD65BBED9B479FAD32C.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
48147,5604260319473,375.0,PorSi,Cereais bolas de chocolate,Embalagem de 375g,1.99,5.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5294C2BF73A83D73BA33679B6F112608.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97B9E90D32C20B8DE50A5D91D0038712.jpg,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
48782,8410199023070,150.0,LayS,"Batatas camponesas, embalagem de 150g",,1.29,8.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D570E7E39595628616CA3F3914A72126.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
49349,5202390015878,200.0,Violife,"Preparado vegan fatiado original, 200g",,3.39,16.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3E9B2E4D8CEE2218A5C1868481E82DA.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
49542,5604260323906,1000.0,PorSi Viva Bem,Bebida de amêndoa s/ açúcar,Embalagem de 1 litro,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F89BE6092FFDF79437CA524ACE479BA7.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
49819,5603722517327,600.0,Matinal,"Leite seleccionado leve, pack 3 x 200 ml",,1.43,2.38,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E1E39519082067F8E10CE178A1C4928.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
49964,8719200238176,225.0,Becel,"Creme de barrar, embalagem de 225g",,1.99,8.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02C3B8CB4BF40DA381639A6BD63AEBA6.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
49995,8445290170736,800.0,NAN,Leite Transição Optipro 3 +10 Meses,Embalagem de 800g,11.59,14.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04AEC96DB6A5F805D25E7E9E11EE5586.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
50629,5603722521454,1208.0,Mimosa,"Iogurte magro liquido de morango e framboesa, 8 x 151ml",,2.99,2.48,1208,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB607BD866F448FA21D3247580B1F4C6.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
50657,7622201723767,150.0,Philadelphia,Queijo Creme Original,Embalagem de 150g,1.79,11.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20323EE24C6F48A7328A69B95A2AA090.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
50658,7622201724443,150.0,Philadelphia,Queijo creme philadelphia light 150g,,1.79,11.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FABEA35481B05FDB647E4BD69595A1D.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
51113,8720181262784,500.0,Cif,"Limpa casa banho spray higiene c/ lixívia, 500 ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CA4C0BAC8A169ADEC56BAD426803345.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
51177,8410436440455,,Persil,Detergente máquina roupa sabão azul e branco,76 doses,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E50EB12EEC3E6015B903038248E68ED.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
51913,3073781193190,250.0,A Vaca Que Ri,"Queijo fundido light, 250g",,2.95,11.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E15DBF8C50BC3B8710D45A825CD776C9.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
5244,5601151510759,845.0,Compal,"Feijão encarnado, lata de 850g",,2.09,2.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE636824D87F41FA8614ED32FEFF81FF.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
52516,8410436428644,,Persil,Detergente Máquina Roupa Color 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93BC227BC3B32321C639E4BB9AC5A493.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
52781,8711327418356,60.0,Knorr,"Pasta pot bolonhesa, 60g",,1.49,24.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55EAB61CCD2927CA975EDAD133C32FEE.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
52843,5601008413424,150.0,Vieira,"Bolachas Maria sem Açúcar, 150g",,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B77D0B149EA58FDA53FE72F50FEDD234.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
52865,5601096422186,750.0,Vale D. Maria,"Vinho branco do douro superior, garrafa de 750 ml",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5B94116ED331DA729E81AE0E9BE658D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFACB73DE4D272FAFE8147E6EBFCE45C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFACB73DE4D272FAFE8147E6EBFCE45C.jpg,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
53292,8719200265424,450.0,Becel,"Creme vegetal culinária, 450g",,2.49,5.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/731104623BFBA291592C36763AD2ACB6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE0F50DA9FD82BB1CA28828D6783A017.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE0F50DA9FD82BB1CA28828D6783A017.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE0F50DA9FD82BB1CA28828D6783A017.jpg,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
53672,5054563155535,75.0,Parodontax,"Pasta de Dentes Gengivas, Sensibilidade, Hálito e Branqueadora",Embalagem de 75ml,5.19,69.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87A987E57450CCF1EBBCAD737517FAB5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,2
53870,8720573436342,,Koopman,"3 Tubos Bolas Sabão, 60ml",,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245EEC8A0B4467D1E051FDB33D385593.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
53942,5603722523298,1000.0,Matinal,"Bebida de leite sem lactose livre, 1l",,1.25,1.25,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F3F185EBF624903AC3031EAC11A6631.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
54293,3600542520232,150.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced Kids FPS 50+, 150ml",,13.29,88.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/823D664A32141EB1950F7E443A75BE1D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
54319,8720182782502,750.0,Cif,"Limpa vidros spray power & shine, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EECC36EE19F0AB73B7C01CA2753577ED.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
54373,8435495842828,,A+,"Detergente Máquina Roupa Líquido Optimal, 56D",,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E48C4CC1DB3FDB2A49FC1D0EA8EC591.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
54530,8410436468404,,Persil,"Detergente Máquina Roupa Líquido Expert, 40D",,7.99,7.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09DDE561DC366A2BBF78E754FC204555.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
5465,5601377120084,750.0,Bom Juiz,Vinho doc alentejo reserva tinto,Garrafa de 0.75 l,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7CC7BCAF640824DF1115BB7706446B2.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
54736,5601164906181,4800.0,Somersby,"Sidra com álcool maçã, 24 x 20 cl",,14.99,3.12,4800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DBD53F924B92D1882681208CC1C9705.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
55049,5601027119567,450.0,Bimbo,"Pão de Forma 10 Cereais e Sementes sem Côdea, 450g",,1.99,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/599690F08967F62D33B6420CCF1AEF7E.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
55277,8445291100121,,Buondi,"Cápsulas de Café Original Int 8, 36un.",,9.99,9.99,36,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB79C184B1FC36D63BFFB2DFA1361274.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
5977,5604260274086,,PorSi,"Acendalha branca, 32 cubos",,1.15,1.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D848885F4F58352BFD5FA139BD7FC0A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FFF9F1373872F7DE961EE146FD1DAB4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FFF9F1373872F7DE961EE146FD1DAB4.jpg,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
6475,8410436242264,1100.0,Sonasol,"Lava Tudo Brilhante Madeira, embalagem 1,1l",,2.79,2.54,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/253E2DA4BDA6D34BDD85D7C760DD7434.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
6580,8412400193015,1000.0,Mr. Muscle,"Desentupidor canos, 1 l",,5.99,5.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4CBB8829ACC4E9939AAEA434FE9EF72.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
7043,2894074000000,150.0,Campofrio,Peito de peru forno lenha,1 un = 150 gr (aprox.),2.25,14.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF3CEFEECAD2391EED6F65839052F87D.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
7045,2894077000000,150.0,Sicasal,Fiambre da perna extra,1 un = 150 gr (aprox.),2.1,13.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82C0788AD7B4E3579327CF0BA79E6B02.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
8520,5601119956490,120.0,Nobre,"Fiambre perna extra finissimos fatiado, embalagem de 120g",,1.89,15.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15C8ADF2CEDA2C19A63D893348F1D7F5.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
8534,5601119957183,120.0,Campofrio,"Peito peru forno lenha fatias clássicas, embalagem de 120g",,2.19,18.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/623D6B2EB3EE61B2128AE1B5E62C0910.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
8657,5601163081711,1980.0,Luso,"Água sem gás, pack 6 x 0.33 l",,2.4,1.21,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/443B50B4BA27541FFD3067F816F7D24A.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
8658,5601163101716,3000.0,Luso,"Água sem gás, pack 6 x 0.5 l",,2.69,0.9,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13EA35DE036BB24C52BA46395E39799E.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
8914,5601356013918,750.0,Porta da Ravessa,"Vinho regional alentejano reserva tinto, garrafa de 0.75 l",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4084C52F9169DB1ECB66546E6C2B59D.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
9397,5604260326754,750.0,Selecção de Enófilos,Vinho frisante rosé,Garrafa de 750 ml,1.49,1.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F12D408CC29FAD55874E3B87049ACF8.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
977,5601024124052,750.0,Oliveira da Serra,"Azeite virgem extra seleção ouro, garrafa de 750 ml",,6.59,8.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1949CA33BBB7B540392F14948B1D8BF.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
26047,8412600070994,650.0,Bimbo,Pão de forma s/ côdea,Embalagem de 650 g,2.14,3.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A6957961BACB180F45AAA47CD1FB78.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
35889,5601151974070,1750.0,Seven Up,"Refrigerante de lima limão free, garrafa de 1.75 l",,1.89,1.08,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A2F3176B60F6901274BE6108F1FBC7A.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
1120,5601066301718,500.0,Nacional,"Massa de espirais, embalagem de 500g",,0.89,1.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B50E4B0B2C4856A819A2FF672D887104.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
14847,2892476000000,100.0,Programa Origens,Alho Seco,Vendido a partir de 100 gr,0.57,5.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFA3B1E723D71FB9BFAE5D5B250C3BB3.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
25883,5449000008763,1500.0,Fanta,"Refrigerante com gás laranja, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC51AAD13F2C3DD9969EDD9F1221FFFF.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
6398,8410372182303,75.0,Colgate,"Dentifríco flúor gel, embalagem de 75 ml",,2.49,33.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F011A79E5A34E1D47A1369D50D1C53B.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
11524,5601051420028,250.0,Primor,Manteiga sem sal,Embalagem de 250g,2.29,9.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C41B270FBA7B622E759FBA7E3B6B1CD.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
15039,2892256000000,4000.0,Fruta,Melão Verde,Vendido ao peso | 1 un = 4kg (aprox.),6.76,1.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25FE547830213D1C98E9F3B3D9687685.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
1305,5601151862155,500.0,Compal,Polpa de tomate 500g,,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9FD9B4F4905971874C5E4127C57C62E.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
20918,5000116110964,840.0,Capitão Iglo,"30 douradinhos, embalagem de 840g",,8.99,10.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C52B0905F2F1ACE3D67359B13FE0331.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
1226,5601146001507,1500.0,Joi,"Refrigerante sem gás de manga/laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9CD865FA14B43795929B354A61BA32.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
1310,5601151979969,140.0,Compal,"Compal da horta concentrado tomate, embalagem de 140g",,0.99,7.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFB213C2AE47899B42B45E2988A779B7.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
18770,5449000138026,1500.0,Fanta,"Refrigerante com gás de laranja zero, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE34E5B994CDF7FCC42CE983A86D82DE.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
29612,5604260283545,1000.0,PorSi Viva Bem,Bebida de Arroz,1 l,1.19,1.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CC67FBC1159B7AB53C4B66B360A0BCF.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
2466,7613032142599,500.0,Cerelac,Farinha láctea 12 meses,Embalagem de 500g,3.74,7.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E708CAF1A60A052407E76B7A92102F7.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
1108,5601066300087,500.0,Nacional,"Massa de cotovelinhos, embalagem de 500g",,0.89,1.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85D4AC87404986F6E33A67AEEDC0D0E8.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
2078,5604260193615,1000.0,PorSi,"Néctar manga, prisma",Embalagem de 1 l,1.05,1.05,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34515887B117D281980D33BD86D6A44A.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
2079,5604260193646,1000.0,PorSi,"Néctar ananás, prisma",Garrafa de 1 l,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10E9329F83000135085CDE8D45A5A26A.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
15687,5000116109234,700.0,Iglo,"Ervilhas, embalagem de 700g",,3.98,5.69,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC9F197DD289CE6E6A9903FC824FDD75.jpg,,,,,,,2025-05-07T23:59:59.999999999+01:00,PROSPECTUS,9,3
