identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6,images_7
25215,7613035930582,90.0,Nestlé,"Fruta para bebé maçã manga +6 meses, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A0BFDB38CDBA8991FD9074B384368B9.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
46517,5000204208917,750.0,Pato,"Líquido sanitário ação total pinho, 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08C17A1F547C898E2E6E9CBB3441BB2A.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
5272,5601164902312,4800.0,Super Bock,"Cerveja com álcool, pack 24 x 0.20 l",,9.99,2.08,4800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98E5FF8E5DDF166F2B333F0EE0114E7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2C2858ADC421F33AF17C6115D108100.jpg,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
54807,5603722521249,604.0,Mimosa,"Iogurte magro liquido frutos tropicais, 4 x 151 ml",,1.49,2.47,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77456F505DA2CCD8DCF28975C13CB45.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
41120,5029053562858,,Scottex,"Papel Higiénico Húmido Sensitive, embalagem com 66 unidades",,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F2495DD190EA1A2FC8B6E8523F8FD24.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
37510,7613036841498,90.0,Nestlé,"Pacote maçã e pêssego, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9135C730A89C3C259880AD7C684D6EF.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
53262,8711327597761,360.0,Cornetto,"Gelado filipinos, 4 x 90ml",,3.89,10.81,360,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/187A9562E86FFB8D917A1C414ECC4EB3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06A234868C6C8C0E9F6DD974D43ACB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06A234868C6C8C0E9F6DD974D43ACB2.jpg,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
44367,7613036691994,1500.0,Purina One,"Ração para cão mini < 10 kg pele e pêlo de vaca e arroz, de 1,5kg",,7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36E801417FD2037A626C7E6A671C789C.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
12888,2892090000000,500.0,Fruta,Manga Avião,1 un=500 gr (aprox.),1.95,3.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3E5B8447376E0E91C2C4BB7B1444B76.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/842EA0C904154D230A3A6F63A245D264.jpg,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
44684,8002230000302,700.0,Aperol,"Aperol, 700 ml",,15.49,22.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86958346780D70B7808604DB5C5938BA.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13897,2891053000000,1000.0,Porco,Lombo sem Osso,Vendido ao peso a partir de 1 kg,4.99,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415564DA70574ED3C1D7475F1F28BDB6.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
14921,2892534000000,400.0,Legumes,Couve Bróculo,Vendido ao peso,0.8,1.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F48873F332B6ECE759CD88793270811.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13817,2892582000000,250.0,Legumes,Pimento Verde,1 un = 250 gr  (aprox.),0.5,1.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65E0131049B6BD4E669549F70B795EC0.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
1844,5604260035847,185.0,PorSi,Batatas Fritas Onduladas Sabor A Presunto 185G,,1.25,6.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29D2C600CBA2711F31E4BCBC05A9C865.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
46714,5604260318742,,PorSi,Papel Higiénico Branco 3 Folhas 12 Rolos,,3.79,3.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/302F6B4FE48393BA7E5D666ED55E249B.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
24650,2892247000000,4000.0,Fruta,Melancia,Vendido ao peso | 1 un = 4kg (aprox.),3.96,0.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0453D565ABA4C6B0EAFD737DCA5ED98.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAA9018116B6225E5E4D86EF44FD7710.jpg,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
36711,5604260294862,200.0,PorSi,Queijo Edam Fatiado 200G,,1.68,8.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46DECF3B546FE1C267F5C56013613756.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
40514,5604260302321,2000.0,PorSi,Ice Tea Pêssego 2L,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/119C3CB73CD40DA468E2E6CBB1420B8C.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
40604,5604260302314,2000.0,PorSi,Ice Tea Manga 2L,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AC84EA3800E422D34653301FC881DDD.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13892,2891041000000,1000.0,Porco,Costeletas do Lombo,Vendido ao peso a partir de 1 kg,4.79,4.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/589E4AFE71E19AF7FEB32FB0C0E176FF.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
15052,2892600000000,200.0,Legumes,Tomate Alongado,1 un = 200 gr (aprox.),0.26,1.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38D21D4EBC59DA4208AABB9D11AF0901.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
34240,2892497000000,120.0,Programa Origens,Cebola roxa categoria II,Vendido ao peso,0.19,1.59,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8F441E981475C78DFA8B7423332B5B4.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
42152,5604260309009,200.0,PorSi,Tiras De Bacon 2X100G,,1.79,8.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/370FF2BC2013B8923987037050A2F519.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13625,2893620000000,300.0,Peixaria,Salmão de viveiro à posta,1 un. = 300 g (aprox.),3.6,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A170DAF9DE78983CFA7E8DD1EFE6A371.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13865,2891042000000,1000.0,Porco,Costeletas do Cachaço,Vendido ao peso a partir de 1 kg,4.89,4.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0D96FA697CD7DF7D0B353E0ED0B1193.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13950,2891145000000,100.0,Porco,Salsicha Fresca,1 un = 100 gr (aprox.),0.55,5.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E1CED7EDF010F56C2BF0E6CDF74D52B.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
15767,2892306000000,150.0,Fruta,Pêssego Vermelho Paraguaio,1 un = 150 gr (aprox.),0.37,2.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E985AD8FF876DA419791D2BAC514FA7F.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
18489,5600744051020,198.0,Saborosa,"Bolacha de manteiga belga com chocolate, embalagem de 200g",,1.64,8.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96C31A82D017146C1ADBA7AC747D4690.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
34875,5604260285457,1500.0,PorSi,Maçã golden categoria II Programa Origens,Embalagem de 1.5 kg,1.99,1.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56695A5FACFB945E46B511CB21214202.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
40605,5604260302338,2000.0,PorSi,Ice Tea Limão 2L,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34868D91A34DD60975E3414B525E31CF.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
40750,5604260304165,1000.0,PorSi,Detergente liquido loiça limão,Garrafa de 1 litro,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2532D260202FF646D416E5D63E3F4DF5.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
52356,5604260329922,475.0,PorSi,Pão De Forma Com Côdea 475 G,,0.78,1.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12A5E6FBC30215161558EAED2BFF0F24.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
54828,5601164906273,7000.0,Super Bock,"Cerveja, 35 x 20 cl",,11.49,1.64,7000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EEAE55F901F69F71712A095227D1F3E.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
8396,5601049614330,250.0,Milhafre,"Manteiga com sal, embalagem de 250g",,2.19,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DCB9F2F3B36086D35B7173891ABA268.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
11925,5603089002221,200.0,Parmalat,"Nata uht para culinária, embalagem de 200 ml",,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D33922CAD380AFD4F287905CBB6BE3F.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
12519,8712100417054,416.0,HellmannS,"Maionese, frasco, embalagem de 420g",,2.99,7.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AB870EF622544FC82599432CC32DE9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6731B805B2B4B445CCCFD0D614219E37.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6731B805B2B4B445CCCFD0D614219E37.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6731B805B2B4B445CCCFD0D614219E37.jpg,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13915,2891249000000,2000.0,Peru,Perna com Osso,Vendido ao peso,8.78,4.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA6C55F440DB29FDE55EB019973B1FE5.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
15060,2892453000000,1000.0,Programa Origens,Abóbora Butternut,1 un = 1 kg (aprox.),0.99,0.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B52C2C8A1B11C26BA2F358A3355C1A17.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
2265,5604260269853,175.0,PorSi,Batatas Fritas Lisas Receita Camponesa 175G,,1.18,6.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/447E18276F99BABAF787DD69D7608562.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
25883,5449000008763,1500.0,Fanta,"Refrigerante com gás laranja, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC51AAD13F2C3DD9969EDD9F1221FFFF.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
27629,5604260282845,500.0,PorSi,Iogurte Natural 4X125G,,0.75,1.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C81FD0AD483BCDBB41B470432B5F2B0.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
42618,5604260296316,720.0,PorSi,Cone Baunilha 6X120Ml,,2.69,3.74,720,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D744C1A4C3053518BB18818D4770BC9.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
46715,5604260318759,,PorSi,Papel Higiénico Branco 4 Folhas 12 Rolos,,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71B84E02290AD35D82ACC6CF2D01690A.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
5243,5601151170755,410.0,Compal,"Feijão preto, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF73EAA1B2C44B1F4CECF535DE17EB7C.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
974,5601024105051,3000.0,Fula,Óleo alimentar,Embalagem 3L,5.85,1.95,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D641E1D4A518E21E0D8C212FCA92F32A.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13956,2891205000000,50.0,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.27,5.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6298C19D94A9653E5F3E3E4F0DEBFCF.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
1426,5601255312112,1000.0,Caçarola,"Arroz carolino, embalagem de 1kg",,1.19,1.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/947C9C91099FF9E267C19F6B97A6C031.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
18488,5600744051013,220.0,Saborosa,"Bolacha de manteiga belga original, embalagem de 220g",,1.59,7.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/435E3C8EAE2EA4A45A8BB3A81B14CF20.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
22395,8712100745614,412.0,HellmannS,"Mionese top down, embalagem de 410g",,2.99,7.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69FC39D7436E837B71E260D76DC0DC69.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
25262,5000116112166,208.0,Capitão Iglo,"10 nuggets de frango, embalagem de 210g",,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF1467DF1CD91C352F5C2C303E0557A7.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
36186,8715700017006,570.0,Heinz,"Ketchup top down, 570g",,3.24,5.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61C6EABD68232C332B75678207D54C3E.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
38934,5601164863217,500.0,Somersby,"Sidra de maçã, lata de 500 ml",,1.25,2.5,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3D6F4DDF9AFF4F9F8F47269DBD60191.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
42810,5604260296255,400.0,PorSi,Colosse Cho.Br/Fr.Ver.4X100Ml,,1.99,4.98,400,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99179A0DE2A0BF18FB1BBD540D91045.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
42813,5604260296309,720.0,PorSi,Cone Morango/Baun. 6X120Ml,,2.69,3.74,720,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C07B870D37DAF3E7A47DF136C218FB5E.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
49545,2706799000000,1100.0,PorSi,Frango aberto para churrasco,Embalagem com 1.1 kg (aprox.),3.83,3.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60684C48E5570F56CA28A1727B0F160B.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
54632,5603722523045,1000.0,Gresso,"Leite UHT Meio Gordo, 1L",,0.87,0.87,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECF816693AC2579C9FB595FD8ABD96D7.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
5894,5604260227570,6000.0,Kingsbräu,"Cerveja 24X0,25L",,8.59,1.43,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DEA580DD99DE706787081D6054A670F.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
11464,5601018003400,1000.0,Matinal,"Leite seleccionado meio gordo, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F34056BF2D07C9D39E218B31081D1FC.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
13048,2893561000000,250.0,Marisco,Ameijoa Branca Vietnamita Congelada,Vendido a partir de 250 gr  (aprox.),0.5,1.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB1BC296FF41180E6F3E1626AD4F78AA.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
1326,5601164113701,500.0,Super Bock,"Cerveja com álcool, lata, garrafa de 500 ml",,0.85,1.7,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AB2770B97F8A4B3E443129A7F4E33FA.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
14947,2891215000000,150.0,Frango,Espetadas,1 un= 150 gr (aprox.),1.15,7.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE13AA549ADEC08AA2FF877D2299FBFE.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
16505,8001010085454,280.0,Ponti,"Tomate seco, embalagem de 280g",,2.39,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2298F19E576B3259C716C3773AA1D96D.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
2458,7613031423583,625.0,Nestlé,Cereais nesquik,Embalagem de 625g,3.24,5.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/154B8C74F4EECBF4F38F20B4618C4981.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
24811,5604260276363,600.0,PorSi,Gelado Sandw.Nata/Choc.6X100Ml,,2.99,4.98,600,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E32BF05E787615CAC3DCF287D228BF70.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
25068,8715700423852,560.0,Heinz,Ketchup menos sal e açucares,Embalagem de 560g,3.24,5.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643B7D3C7E6184C42BB65F3C1C4B7F40.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
25861,5603722509759,800.0,Mimosa,"Leite com chocolate, embalagem de 4 x 200 ml",,1.56,1.95,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FE9754297F54084EBC31D72FBB55E4F.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
31551,8414100333241,250.0,Schweppes,"Schweppes tónica zero, garrafa de 250 ml",,0.72,2.88,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DBFD7A80C20CF9D74FFDE40B52421E2.jpg,,,,2025-07-09T23:59:59.999999999+01:00,PROSPECTUS,12,1,,,,
