Product ID,Title,EAN,Family ID,Department ID,Packaging,Brand,Category,Price,Price Per Unit,Image URL,Promo End,Product URL
34284,Gin,5000281015248,11668,11618,Garrafa de 700 ml,Tanqueray,,"35,70€/L","24,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/A372B705B0FA25C22890986F5742850A.jpg,,/product/gin/5000281015248
14470,Gin dry,5000289925440,11668,11618,Garrafa de 700 ml,Gordons,,"24,84€/L","17,39€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/FA33DEB6B75883A87B0823AC27BED0EE.jpg,,/product/gin-dry/5000289925440
8047,Gin sapphire,5010677714006,11668,11618,"Garrafa de 0,70L",Bombay,,"36,70€/L","25,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/921865B5EC010D1B9671AEBD4E6F3212.jpg,,/product/gin-sapphire/5010677714006
25317,Gin pink,5000289929417,11668,11618,Garrafa de 700 ml,Gordons,,"28,41€/L","19,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/0F56757DBC906CD8543AA1D2C69BBA86.jpg,,/product/gin-pink/5000289929417
14964,Gin london dry 40,0897076002010,11668,11618,Embalagem de 0.70L,Bulldog,,"42,84€/L","29,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/A8745F6685EF75C3E5A0E785428D0157.jpg,,/product/gin-london-dry-40/0897076002010
15612,Gin dry beefeater,5000329002209,11668,11618,Garrafa de 700 ml,Beefeater,,"27,84€/L","19,49€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/647450EEA605FE861EC11DD69E3131FD.jpg,,/product/gin-dry-beefeater/5000329002209
18860,Gin dry,3147690060703,11668,11618,Garrafa de 700 ml,Gibson's,,"18,27€/L","12,79€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/356BCF7639C2931C45526A98D695FA83.jpg,,/product/gin-dry/3147690060703
49966,Gin pressé,7640175744168,11668,11618,Garrafa de 700 ml,Bombay,,"39,99€/L","27,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/BCDBC53DC6948E6C3C1935BA2A4EBF85.jpg,,/product/gin-presse/7640175744168
52829,"Gin Black, garrafa de 700 ml",5000299634493,11668,11618,,Beefeater,,"36,41€/L","25,49€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/8882B7BE4919640EC13F7CF28D867A8E.jpg,,/product/gin-black-garrafa-de-700-ml/5000299634493
14702,Gin premium hendricks 0.70l,5010327755014,11668,11618,Garrafa de 700 ml,Hendricks,,"55,56€/L","38,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/D22E7B547237FE15A90109E1A226E00E.jpg,,/product/gin-premium-hendricks-0.70l/5010327755014
16328,Gin Ten Premium,5000281020761,11668,11618,Garrafa de 0.70L,Tanqueray,,"62,84€/L","43,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/992706F26FCC88159FBF9F301D33DA2E.jpg,,/product/gin-ten-premium/5000281020761
18188,Gin Beefeater Light,5000299618981,11668,11618,"Garrafa de 0,70 l",Beefeater,,"27,13€/L","18,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/0B49B9F35488B6D888DD84876781930C.jpg,,/product/gin-beefeater-light/5000299618981
21661,Irish whiskey original,5055966800022,11668,11618,Garrafa de 700 ml,Bushmills,,"28,56€/L","19,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/74582FB0E0761B0FD5EEC3EE00FF6FF6.jpg,,/product/irish-whiskey-original/5055966800022
21977,Gin Premium |Blue Magic,5600267173063,11668,11618,"Embalagem de 0,50L + Oferta 1 Copo",Sharish,,"42,84€/L","29,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/717CD6E7FFA3536AA1034A1357832C22.jpg,,/product/gin-premium-|blue-magic/5600267173063
30529,Beefeater «pink»  70cl,5000299605950,11668,11618,Garrafa de 700 ml,Beefeater,,"31,99€/L","22,39€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/A72F0C236A65DAD9C4F7F18E818AECE1.jpg,,/product/beefeater-«pink»-70cl/5000299605950
30530,Beefeater 24              70cl,5000299605004,11668,11618,Garrafa de 700 ml,Beefeater,,"49,99€/L","34,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/CCA3B8D8F71616EF5D9388B1450FE76E.jpg,,/product/beefeater-24-70cl/5000299605004
32958,Gin Sevilha,5000291023462,11668,11618,Garrafa de 0.70 l,Tanqueray,,"13,32€/L","9,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/967CC4773464747022ADFDA478A92DE3.jpg,,/product/gin-sevilha/5000291023462
41824,Gin dry bombay bramble,7640175742522,11668,11618,Garrafa de 700 ml,Bombay,,"35,70€/L","24,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/31BD9A23259880728BC3B896DF1B2BAF.jpg,,/product/gin-dry-bombay-bramble/7640175742522
49403,Gin zesty lemon,5000299634295,11668,11618,Garrafa de 700 ml,Beefeater,,"31,27€/L","21,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/9C059C3741A9C1CCD8068EE3AA3F741E.jpg,,/product/gin-zesty-lemon/5000299634295
49734,Beefeater pink & tonic,5000299618448,11668,11618,Garrafa de 250 ml,Beefeater,,"11,96€/L","2,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/A8601D72AF5E922B340D018F99D6E389.jpg,,/product/beefeater-pink-&-tonic/5000299618448
50070,Gin Sicilian Lemon,5000289932479,11668,11618,Garrafa de 1 l,Gordons,,"19,89€/L","19,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/736ABFEECE19F3BA3C50ED741EDF56DF.jpg,,/product/gin-sicilian-lemon/5000289932479
8039,Whisky original,5010314700003,11668,11618,Garrafa de 700 ml,The Famous Grouse,,"28,56€/L","19,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/F261A6493FB3F529D11343DF0C5C25C4.jpg,,/product/whisky-original/5010314700003
7354,Gin London Dry,3250390031918,11668,11618,Garrafa 0.70L,On/Off,,"14,27€/L","9,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/5ED474A8F60BD5C315AEFA20A6CEFAE7.jpg,,/product/gin-london-dry/3250390031918
31905,Gin blue magic c/ oferta de copo,5600267173032,11668,11618,500 ml,Sharish,,"59,98€/L","29,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/4DC79A6FC5C3AA043D662DACB493F167.jpg,,/product/gin-blue-magic-c-ou-oferta-de-copo/5600267173032
5985,Brandy,5604422145209,11669,11618,Garrafa de 1 l,Macieira,,"15,39€/L","15,39€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/B32E3266FD6067B7F44159A4FC61A7F0.jpg,2024-09-25T22:59:59.999Z,/product/brandy/5604422145209
5320,Aguardente vínica velha,5601213170693,11669,11618,Garrafa de 700 ml,Aliança Velha,,"17,99€/L","12,59€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/45D58F2BF4AFD79B5E14ED23C162BB4B.jpg,2024-10-02T22:59:59.999Z,/product/aguardente-vinica-velha/5601213170693
5395,Aguardente velha reserva,5601262301253,11669,11618,Garrafa de 700 ml,CRF,,"26,27€/L","18,39€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/43A6A701477E710678922AE091C44D1C.jpg,2024-10-02T22:59:59.999Z,/product/aguardente-velha-reserva/5601262301253
12161,Brandy  (36º),5604422144202,11669,11618,Garrafa de 700 ml,Macieira,,"19,27€/L","13,49€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/A2933D67CF9BBB746F87A9B950A40D21.jpg,,/product/brandy-(36º)/5604422144202
9041,Aguardente bagaceira,5601664110002,11669,11618,Garrafa de 1 l,São Domingos,,"17,89€/L","17,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/FE40D571D8D81FEB48E12DF4A7655E0A.jpg,,/product/aguardente-bagaceira/5601664110002
50312,Aguardente,5604260312504,11669,11618,Garrafa de 0.70 l,Alma pura,,"20,27€/L","14,19€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/433D1213A673557339F5407BC687BFE6.jpg,,/product/aguardente/5604260312504
