level,isPromo,id,key,title,slug,link,picto,hasAlcohol,index,no_products
3,False,11539,11539,Porco,porco,/shelves/talho-e-peixaria/talho/porco/11539,,,24,32
3,False,11540,11540,"Novilho, Vitela e Vitelão",novilho-vitela-e-vitelao,/shelves/talho-e-peixaria/talho/novilho-vitela-e-vitelao/11540,,,25,36
3,False,11541,11541,Borrego e Cabrito,borrego-e-cabrito,/shelves/talho-e-peixaria/talho/borrego-e-cabrito/11541,,,26,8
3,False,11542,11542,Coelho,coelho,/shelves/talho-e-peixaria/talho/coelho/11542,,,27,1
3,False,11543,11543,Aves,aves,/shelves/talho-e-peixaria/talho/aves/11543,,,28,40
3,False,11544,11544,"Salsichas, Especialidades e Preparados",salsichas-especialidades-e-preparados,/shelves/talho-e-peixaria/talho/salsichas-especialidades-e-preparados/11544,,,29,18
3,False,11545,11545,Bacalhau,bacalhau,/shelves/talho-e-peixaria/peixaria/bacalhau/11545,,,30,6
3,False,11546,11546,Peixe,peixe,/shelves/talho-e-peixaria/peixaria/peixe/11546,,,31,40
3,False,11547,11547,Marisco,marisco,/shelves/talho-e-peixaria/peixaria/marisco/11547,,,32,13
3,False,11551,11551,Queijo Fatiado e Bolas,queijo-fatiado-e-bolas,/shelves/charcutaria-e-queijos/queijo/queijo-fatiado-e-bolas/11551,,,33,40
3,False,11552,11552,Queijo Ralado e Para Barrar,queijo-ralado-e-para-barrar,/shelves/charcutaria-e-queijos/queijo/queijo-ralado-e-para-barrar/11552,,,34,25
3,False,11553,11553,Queijo Curado e Amanteigado,queijo-curado-e-amanteigado,/shelves/charcutaria-e-queijos/queijo/queijo-curado-e-amanteigado/11553,,,35,40
3,False,11554,11554,Snacks,snacks,/shelves/charcutaria-e-queijos/queijo/snacks/11554,,,36,16
3,False,11555,11555,Queijo Fresco e Mozzarella,queijo-fresco-e-mozzarella,/shelves/charcutaria-e-queijos/queijo/queijo-fresco-e-mozzarella/11555,,,37,29
3,False,11560,11560,Enchidos,enchidos,/shelves/charcutaria-e-queijos/charcutaria/enchidos/11560,,,38,39
3,False,11558,11558,Fiambre Aves,fiambre-aves,/shelves/charcutaria-e-queijos/charcutaria/fiambre-aves/11558,,,39,24
3,False,11559,11559,Fiambre Porco,fiambre-porco,/shelves/charcutaria-e-queijos/charcutaria/fiambre-porco/11559,,,40,14
3,False,11556,11556,Presunto e Bacon,presunto-e-bacon,/shelves/charcutaria-e-queijos/charcutaria/presunto-e-bacon/11556,,,41,29
3,False,11557,11557,"Mortadela, Paio e Chourição",mortadela-paio-e-chouricao,/shelves/charcutaria-e-queijos/charcutaria/mortadela-paio-e-chouricao/11557,,,42,16
3,False,11561,11561,Salsichas,salsichas,/shelves/charcutaria-e-queijos/charcutaria/salsichas/11561,,,43,7
3,False,11562,11562,Especialidades,especialidades,/shelves/charcutaria-e-queijos/charcutaria/especialidades/11562,,,44,6
3,False,11566,11566,Pão de Forno,pao-de-forno,/shelves/padaria-e-pastelaria/padaria/pao-de-forno/11566,,,45,34
3,False,11567,11567,Pão de Forma e embalados,pao-de-forma-e-embalados,/shelves/padaria-e-pastelaria/padaria/pao-de-forma-e-embalados/11567,,,46,40
3,False,11568,11568,"Tostas, Croutons e Gressinos",tostas-croutons-e-gressinos,/shelves/padaria-e-pastelaria/padaria/tostas-croutons-e-gressinos/11568,,,47,33
3,False,11569,11569,Pão Ralado,pao-ralado,/shelves/padaria-e-pastelaria/padaria/pao-ralado/11569,,,48,3
3,False,11570,11570,Pastelaria Doce,pastelaria-doce,/shelves/padaria-e-pastelaria/pastelaria/pastelaria-doce/11570,,,49,30
3,False,11571,11571,Pastelaria Salgada,pastelaria-salgada,/shelves/padaria-e-pastelaria/pastelaria/pastelaria-salgada/11571,,,50,12
3,False,11691,11691,Leite Meio Gordo,leite-meio-gordo,/shelves/laticinios-e-ovos/leite/leite-meio-gordo/11691,,,51,17
3,False,11692,11692,Leite Gordo,leite-gordo,/shelves/laticinios-e-ovos/leite/leite-gordo/11692,,,52,4
3,False,11693,11693,Leite Magro,leite-magro,/shelves/laticinios-e-ovos/leite/leite-magro/11693,,,53,16
3,False,11694,11694,Leite Proteico,leite-proteico,/shelves/laticinios-e-ovos/leite/leite-proteico/11694,,,54,4
3,False,11695,11695,Achocolatados e Aromatizados,achocolatados-e-aromatizados,/shelves/laticinios-e-ovos/leite/achocolatados-e-aromatizados/11695,,,55,29
3,False,11696,11696,Leites Infantis e Bebidas Lácteas,leites-infantis-e-bebidas-lacteas,/shelves/laticinios-e-ovos/leite/leites-infantis-e-bebidas-lacteas/11696,,,56,7
3,False,11697,11697,Sem Lactose,sem-lactose,/shelves/laticinios-e-ovos/leite/sem-lactose/11697,,,57,1
3,False,11753,11753,Bebidas Vegetais,bebidas-vegetais,/shelves/laticinios-e-ovos/leite/bebidas-vegetais/11753,,,58,40
3,False,11698,11698,Ovos,ovos,/shelves/laticinios-e-ovos/ovos/ovos/11698,,,59,7
3,False,11706,11706,Manteigas,manteigas,/shelves/laticinios-e-ovos/manteiga-e-cremes/manteigas/11706,,,60,28
3,False,11707,11707,Cremes Vegetais e para Barrar,cremes-vegetais-e-para-barrar,/shelves/laticinios-e-ovos/manteiga-e-cremes/cremes-vegetais-e-para-barrar/11707,,,61,21
3,False,11703,11703,Natas Culinária e Bechamel,natas-culinaria-e-bechamel,/shelves/laticinios-e-ovos/culinaria/natas-culinaria-e-bechamel/11703,,,62,18
3,False,11704,11704,Margarinas,margarinas,/shelves/laticinios-e-ovos/culinaria/margarinas/11704,,,63,3
