identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6
24458,5600258596451,750.0,Mistolin,"Tira gorduras dia a dia, de 750 ml",,2.89,3.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFC9AA5046634B670383ABF29DB35829.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,8,
2457,7613031213849,340.0,Purina Gourmet,Comida húmida para gato delícias do oceano,Embalagem de 340 g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/434167A16368A96CB5D1945EBB02F8CB.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
27949,5604260281374,780.0,Porsi Programa Origens,Legumes para Creme de Cenoura 780 G,,1.29,1.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AED21A6B13883A6F82FA61F7DFC5250.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
28330,5604260281381,850.0,Porsi Programa Origens,Legumes para Creme de Curgete e Brócolo 850 G,,1.99,2.34,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC6056960A8DD43CC7435EC511BD79B9.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
28511,8410104889111,,Finish,Pastilhas Limpa Máquinas,Embalagem c/ 3 un.,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD70FB61B60D1D010225A23710A0F1DA.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
388,8712566156115,71.0,Knorr,"Sopa de rabo de boi, emb. 71g",,1.69,23.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A7D2F019E799AC69E8329E3FE5B92BA.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
43314,8710604741835,38.0,Knorr,"Esparguete à bolonhesa 1, 2, 3...sabor!, embalagem de 38g",,1.19,31.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1108EABAA6B7A67AA2379F447F3FDFD8.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
44771,8710438109009,500.0,MCCAIN,"Palito Fry N Dip, emb. 500 gr",,3.19,6.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F1D7AB4DB15838743957D2491BA0251.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170A8C7D758318133491D25E6C2FF3D3.jpg,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
45679,5604260312290,750.0,PorSi,Mistura Vegetais para Wok 750g,,2.99,3.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E0A96E39A14A4386B1FEFC0AE94132A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BE963E07312C1FC04D809969E91C0A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BE963E07312C1FC04D809969E91C0A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BE963E07312C1FC04D809969E91C0A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BE963E07312C1FC04D809969E91C0A2.jpg,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
46214,8710438112887,500.0,MCCAIN,"Batatas em Palitos Express Forno Vegan, emb. 500 gr",,2.46,4.92,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0228B7DA2D869BE6CC08EB6C3BA8A725.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE4E51C3521B5F08FDF70D7B93729985.jpg,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
49083,5604260320929,,PorSi,Tampões Super com Aplicador Compacto - 16 Unidades,,1.79,1.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7867E54AE047523809A413160FD139BA.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
49258,8718951476271,75.0,Colgate,Pasta de Dentes Gengivas Limpeza Interdentária,Embalagem de 75 ml,3.24,43.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71413787DADCB43D7EE037F2CCCABD18.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
52325,8720181384868,2520.0,Skip,"Detergente máquina roupa líquido sensitive, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5156E7DCF7ACB257EA61F802A2FE636C.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
52379,8720181407147,1300.0,Cif,"Lava tudo perfumado limão verde, embalagem de 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EA3C8FB10989E07DC274DC372288083.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/309C981A45755DD79B0981E67BD7AF66.jpg,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
52919,0000059095330,50.0,Dove,"Desodorizante Roll On Advanced Talc Soft, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1D1606D6EFCD915F957B6BE8F608EA4.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
54607,4006000095790,750.0,Nivea,"Gel de banho bath care & dimond, 750ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDDDCB2032FEBBA666451071F3E53554.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
55288,7613034578266,20.0,Nestlé,"Tablete de Chocolate de Leite Extrafino, emb. 20 gr",,0.94,47.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A24BB91F260332AF1BD24FB0AB32D28.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
56982,5604260333950,150.0,PorSi,Bloco Wc Multiativo Oceano 3x50g,,2.19,14.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F8E8CA8FDA2D164E7DF44B3263283CE.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
7142,2895065000000,250.0,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.5,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
7179,2895264000000,250.0,Paiva,Queijo curado meio gordo,Vendido ao peso ,2.5,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C5AE4093FF39B240405084751F6661B.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
8339,5601036306750,250.0,Fructis,Champô 2 em 1 anti-caspa,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE2EDAAAEB42F179BCEC4C6F8754D785.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
10111,8410104402501,200.0,Vanish,"Pré-lavagem power gel, garrafa de 200 ml",,3.99,19.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43D4A166A3EF555D36A5BBF95FBB5D96.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
1075,5601063000997,30.0,Margão,"Noz moscada com moinho, 30g",,2.88,96.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6181957C834531EA8C0E4482AB3478E.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
1146,5601082027029,55.0,Delta Q,Café em cápsulas deqafeitatus,Embalagem de 55 g,3.99,72.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245DF90A4F20DF617A9331E6A54D24B0.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
17428,5060335632272,500.0,Monster,"Bebida energética zero, garrafa de 500 ml",,1.29,2.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27CD56EBFA1CEC3B0081B9EB3853C598.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
17477,8712100740435,72.0,Knorr,"Tempero alho & coentros 8 cubos, emb. 72g",,1.65,22.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57773A0BEA6BB1E7F24BDC74561D1B47.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
18262,3147690089803,750.0,Cruz,Vinho do porto white,Garrafa de 750 ml,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B97A09BA17837E51BBBCDC328F17A9D7.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
18501,5609060006615,200.0,Delta,Cafe soluvel c/c 200g,Embalagem de 200g,6.99,34.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79FF13A69AB6B977472ADF6F1518224E.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
24384,5060337501316,500.0,Monster,"Bebida Energética Ultra White sem Açúcar, emb. 50 cl",,1.29,2.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/047BF64EF9131982C9602B68EDA08EBA.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
2460,7613031501649,400.0,Nestlé,"Fruta para bebé maçã banana +4 meses, embalagem de 4 x 100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A8A0DFCA0CA8581AB62B34FED196414.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
25077,5601096360310,750.0,Casal Garcia,"Sangria branca, garrafa de 750 ml",,3.29,4.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35C1199A31E9E23CD1FA5462DC041801.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
28713,3010470150119,2000.0,Friskies,"Alimento seco para gato frango e peru, embalagem de 2kg",,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2AB6B40950D8899CD5E0FD08C0F3D7C.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
29313,8710552260594,500.0,Calgon,"Anticalcário paramáquina roupa em pó, embalagem de 500g",,6.99,13.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E718FA9AB627D41193B01D91DE49D1F.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
29366,8710447376133,435.0,Cif,"Spray fornos e grelhadores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0983FC0F3C1B5D9C271D56B3C7E3A30E.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
32326,8002205352009,2000.0,Friskies,Ração para gato adulto com salmão e legumes,Embalagem de 2 kg,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BB16DEB21172930AE30D98EA700F916.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
32327,8710447284094,400.0,Axe,"Gel banho dark temptation, embalagem de 400 ml",,3.53,8.83,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/718F4B80D524663A378DDA85C96770AC.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
32399,5000204018059,36.0,Pato,"Discos Sanitários Ativos Recargas Lavanda, 2 x 6 doses",,3.49,96.94,36,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72D863D0E6868872226363DBAB2B1DF.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
33152,5601217130259,,Vanish,"Toalhitas gold, 16 unidades",,5.99,5.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C4F47781D82CE8A2AF6BD52732E744E.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
34090,8711200407583,28.0,Lipton,"Infusão silhueta com cavalinha, 20 saquetas",,2.35,83.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C498F0606E03EBC587933086A2E4CE4.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
40834,8718951333390,1000.0,Ajax,"Lava tudo boost vinagre, 1 l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA079AF8B407E3DB4BE3429621BC2D32.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
4218,3600520297712,50.0,L'oreal Men Expert,"Creme anti.fadiga, hydra energetic",Embalagem de 50 ml,7.8,156.0,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1EAEC07F084865F01DA41D5FBC8B167.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
43540,5604260312573,2520.0,PorSi,Detergente em Pó Active Action 2520 G,,5.59,2.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5DA31DF70F9173B19B4EEF717F277B4.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
43844,5604260312597,630.0,PorSi,Detergente em Pó Lavanda 630 G,,2.15,3.41,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57C4A0B3021278F0E4EA80C553A89737.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
44389,8410001134925,,Scotch Brite,"Esfregão Esponja Fibra Verde, emb. 1 un",,0.99,0.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3954153DE4DE2D0BCA44A93DDFAD6FB0.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
44664,8711327488052,1000.0,Lipton,"Ice tea limão zero açúcar, garrafa de 1l",,1.44,1.44,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03733E8A9603AAB1349B8892D732D6AA.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
46130,3083681137781,600.0,Bonduelle,"Rebentos de Feijão Mungo sem Glúten, bem. 600 gr (3 x 200 gr)",Embalagem de 600g,3.24,5.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6541F775DDFE3DE4AFA0AEC8441443D2.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
46660,5601172231480,20.0,Blédina,"Snack estrelas ananás e quinoa, 20g",,0.96,48.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CAAD00F05B7228D14E4162DC8FC404B.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
4734,5000204678840,100.0,Pato,"Bloco Autoclismo Matic Água Azul, emb. 2 un",Embalagem de 2x50 g,2.49,24.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFF052ED8D335191AD778149C1D6A51C.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
4765,5000265090209,700.0,Logan,Whisky heritage blend,Garrafa de 700 ml,18.99,27.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA6A0B5D4FB4FDB3F421EC9E968CF81B.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
48600,4000388179004,500.0,Dove,"Recarga sabonete líquido, 500 ml",,3.14,6.28,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D262232B25CEAC8C1D619B24AE0214C4.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
49362,8410104898342,,Air Wick,"Recarga ambientador elétrico vanilla, 19 ml",,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E096C33C031D414CC8D723E9334FC8F.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
50489,8414100339007,200.0,Schweppes,"Água Tónica Original, emb. 20 cl",,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE9B4218E839EFD8ADFE8BC027EADCD9.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
51387,8410104913779,224.0,Air Wick,"Ambientador recarga active fresh lavanda e lírio, 224 ml",,5.99,26.74,224,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76765BD2400C8838C8377F3EC0871886.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
51944,5900020042514,300.0,Nestlé,"Cereais Crunchy Brownie, emb. 300 gr",,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25B9E4C171EF4A838F85BA0E9113CFD5.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
52314,8720181214011,200.0,Rexona,"Desodorizante spray invisible pure 72h, embalagem de 50ml",,3.29,16.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89E8C645AFEA900BFF1D842E3FDFF6D2.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
52317,8720181213854,200.0,Rexona men,"Desodorizante spray men invisible 72h, embalagem de 200ml",,3.29,16.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E8C6ACC0717D3191FDDFB855F93AA9E.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
52839,8720181380686,,Skip,"Detergente roupa máquina cápsulas skip baby embalagem cartão, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83B6776B3BDE1EBDB9D95FE2C245BC15.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
53049,8445290589316,190.0,Nestlé,"Refeição para Bebé Peixe e Vegetais +8M, emb. 190 gr",,1.94,10.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E5BF3B7685558DA7A110F72D148811C.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
53051,3083681145816,375.0,Bonduelle,"Beringela à Mediterrânea, emb. 375 gr",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/806BDE86E639D466FA9A6B15230444B5.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
53900,5604260330782,2000.0,PorSi,Detergente Máquina Roupa Sports 40d,,4.99,2.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72B877268EFE6FEB257A38D722B47A2A.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
54244,8718951611528,50.0,Colgate,"Pasta de Dentes Criança 0 a 5 Anos, 50ml",,2.24,44.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10AE10B5777CA71F69E960B360440AB4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
54645,8720181542145,3420.0,Skip,"Detergente Máquina Roupa Líquido Active Clean, 76 doses",,12.99,3.8,3420,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43A82193D56B432D20E553CF5D0873D5.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
54648,5000204356717,,Glade,"Ambientador Vela Mel e Chocolate, 1un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E4CF6C6B89DBD47B6210E79947E9D76.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
54723,5060896625669,500.0,Monster,"Bebida energética hamilton zero, lata 50 cl",,1.29,2.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CA2BB0D8D17B46B021B37F80A4728E4.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
54894,8700216443814,325.0,Pantene,"Champô Pro-V Active Nutri-Plex Caracóis Perfeitos, 325ml",,3.94,12.12,325,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CFDF04ECD7279040CD660975322260E.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
54907,0000059095866,50.0,Dove,"Desodorizante Roll On Advance Pear, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B090636E822B2D4D75635C6A26DF879.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF5720720A42ECAA607DF54E5370C430.jpg,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
55650,8445291050228,100.0,Nestle,"Chocolate Extrafino com Recheio Cremoso, 100g",,1.99,19.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/369ADE1ED8228A858FD47C91515F429B.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
56033,8710605046007,50.0,Go tan,"Hóstias com Sabor a Camarão, emb. 50 gr",,1.55,31.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F48EB3CBF4F9EE14E187F73CDBB7E5FA.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
6179,8000920200025,650.0,Olá,"Viennetta baunilha, embalagem de 650 ml",,2.59,3.98,650,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/788D43470D76B6D6336C9CB6363133EE.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
6477,8410437531008,750.0,Cif,"Desinfetante em gel para wc, de 750 ml",,1.79,2.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92E5BCE8386F2FCD785A33187882812A.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
8337,5601036304855,250.0,Fructis,Champô anti-caspa,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13D56FB9845EAC5B617AB12CCCBBF0B4.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
8707,5601192103200,1000.0,Agros,"Leite com chocolate, embalagem de 1litro",,1.79,1.79,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C035E931FBB84D75593DF87CB5697E38.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
997,5601038009031,80.0,Knorr,"Caldo de Marisco Cubos, emb. 8 un.",,1.52,19.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/535CCF41E2A24821D37048F033EF0F66.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
10565,8711600359659,400.0,Axe,"Gel banho excite, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCC58201419B651CAC426AD3399A4E5F.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
12232,7613034453129,300.0,Purina Gourmet,"Comida húmida para gato seleção de peixes, embalagem de 300g",,2.59,8.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AFE779DB5FF364F09315DAB6399C25A.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
12237,7613034725936,390.0,Nesquik,"Achocolatado em pó extra chocolate, embalagem de 390g",,5.24,13.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/353302D99749C8164ECF43D711820BAA.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
12288,8001480020757,2000.0,Neoblanc,Lixívia para roupa delicada,Embalagem de 2 l,4.49,2.25,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/623D9B31F30B86B3AF0F1B5AC589FBAC.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
15368,5604260274239,300.0,PorSi,Flocos de Cereais Chocolate 300g,,2.29,7.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D28E8D242599DEB690A9DB4DEB5E9B40.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
17888,8410104447519,210.0,Air Wick,"Ambientador vela duo maçã, embalagem de 2x105g",,4.89,23.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B197EF7DB2E8F4FEC09B7139AD69BC.jpg,,,,,,2026-03-18T23:59:59Z,PROSPECTUS,16,9,
18016,2895072000000,200.0,Alavão,Queijo Curado Tradicional,Vendido ao peso a partir de 200 gr,2.0,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EEE70CB371373CF3E1FEB22D7FA014F.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
18045,8714789637389,,Colgate,"Escova de dentes max white média, 1 + 1 unidades",,2.99,2.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA81305E47872C0D2A8BC35B8CC9CB97.jpg,,,,,,2026-03-11T23:59:59Z,PROSPECTUS,16,9,
