identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,avantages_dateFin,avantages_categorie,nro_paginas,page
2500,7613033129025,250.0,Cerelac,"Papa infantil não láctea bolacha maria +6 meses, de 250g",,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86F8E21230827C4A87CCDAA9CDA276AE.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
25276,5775345121585,700.0,Sunquick,"Concentrado de frutas tropicais, garrafa de 700 ml",,6.15,8.79,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD328D03EDEF01B544BB4E814586A67D.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
25808,8426617002510,100.0,Haribo,"Gomas ositos de oro, embalagem de 100g",,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D707EDE7A37DA83FE8A19E7DC6FBE016.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
25813,8426617002572,100.0,Haribo,"Gomas happy cola, 100g",,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D33415814E6BFC68658AF079F0FF2120.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
25814,8426617003432,75.0,Haribo,"Gomas spaghetti pica morango, 80g",,1.04,13.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECC50F272383CBD21A151AB497C2D431.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
2608,7622300784751,175.0,Milka,"Bolos cake e chococolate, embalagem de 180g",,2.39,13.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D8E76E66897DC245F3B2D80A56DD338.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
2675,8410000802771,160.0,Chips Ahoy!,Bolachas mini chips ahoy,Embalagem de 160g,1.84,11.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3707DD444CDD44D20F774875B91B068B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
2777,8410168399823,3000.0,Friskies,Ração para cão júnior vitafit com frango e leite,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FB72E4F81A6A85337B0A193B644C666.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
28061,2895093000000,1000.0,Milhafre,Queijo Curado Vaca Cremoso Ilha Terceira,1 un = 1 kg (aprox.),10.99,10.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDB1554A8220C7DD03C25D7A47079B19.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,2
28511,8410104889111,,Finish,Pastilhas Limpa Máquinas,Embalagem c/ 3 un.,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD70FB61B60D1D010225A23710A0F1DA.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
29434,8412600028568,550.0,Bimbo,Pão de forma artesano,550 g,2.49,4.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CFE72B428C8815F287AEBF5DD23696F.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
30181,5607238032107,345.0,Casa de Mateus,"Geleia de morango, embalagem de 345g",,2.99,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B386B3AED2791B1ABC3F8E529297B645.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
30500,5604260282944,750.0,Selecção de Enófilos,"Vinho Tinto Regional Península de Setúbal, 750 ml",,1.79,2.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A338F72252D03458166BD2386C7E9C15.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,2
3102,3270220000167,,Bic,"Lápis grafite evolution hb, 4 unidades",Uma embalagem,1.29,1.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0506C27785FBF02C4F11D6C908A22575.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
32354,4052199133133,,Lindor,"Fraldas de Incontinência Elásticos Médias, 20 unidades",,10.59,10.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0FA5D3E98C9B683929F0930E28879FF.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
32402,4005900542557,50.0,Nivea,"Desodorizante roll on black & white invisible silky smooth, 50 ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38BC337DF80EFF7BB0EAAC1C90FD7BD0.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
32551,5608527002764,750.0,Casa Ermelinda Freitas,Vinho Vinha da Fonte Setúbal tinto,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06E0D835BF6FF987E9BF7993FA3DFA28.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,2
3294,5604260030057,,PorSi,Caderno Agrafado Capa Preta A4 Pautado 80Folhas 60G,,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/800E6735812F976CF3CE3FFF47A95EA7.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
34456,5604260325726,330.0,PorSi,6 Salsichas Frescas Merguez 330 G,,5.39,16.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AF24CB9ECB0552B9DC2158D80B5D568.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
35544,7622210420244,160.0,Prince,"Bolachas mini prince recheadas com chocolate, embalagem de 160g",,1.84,11.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61F2634B3866278C0DEB463B7CD623C7.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
35559,5601151973738,3500.0,Pepsi,"Refrigerante com gás max zero, pack de 2 x 1.75 l",,2.7,0.77,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/698445C2558FCB105ECA616759C001D7.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
35583,8410104900922,,Finish,Detergente máquina de lavar loiça quantum ultimate regular,35 pastilhas,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F869E57BAE0887B38F9577B5D341FDF.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
36186,8715700017006,570.0,Heinz,"Ketchup top down, 570g",,3.24,5.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61C6EABD68232C332B75678207D54C3E.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
36282,5602016061096,750.0,Cacho Fresco,"Vinho branco frisante, garrafa de 0.75 l",,1.64,2.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D86515914160CB8CA3A3E44260175D9.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,2
36461,5609104460014,,Mab,Bolsas catálogo cristal,Embalagem com 100 unidades,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07E1A31D414A4C5147386407756CB5FF.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
36657,5601217132673,500.0,Cillitbang,"Spray lixívia e higiene, de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9B27A41A222F2F218026715A414F2D0.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
36709,5604260296750,250.0,Porsi Vivabem,Queijo Fresco Teor Gordura Reduzido 4X62.5G,,2.45,9.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4EE542A1994DE7774B9C54C8888B672.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
36732,5604260286454,2000.0,PorSi,Alimento  Seco Gato Adulto Carne 2 Kg,,3.99,2.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB71D9E83D68197D41D14C0FD3462038.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
3736,3250390033714,750.0,Delagne & Fils,Champanhe bruto,"Garrafa de 0,75 l",21.99,29.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86B2E1A4E06CF323C8A71D94CD854840.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,2
37444,7613036955799,250.0,Nestum,"Nestum zero mel, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B200610F8E9504D3552A7693F67BE32.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
37603,5601244700005,250.0,Terra Nostra,"Manteiga sem sal terra nostra, embalagem de 250g",,2.29,9.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/317E2CDE181AB3CCD0895012A2A6754F.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
40121,8410076481825,185.0,Old El Paso,"Queijo chips, 185g",,2.19,11.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B48B295FE352E2196B154716F7AF2C3E.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,2
40529,5604260296798,240.0,PorSi,Pêssego Metades Em Calda 420G,,1.39,5.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00D895E945CE929561E341059B056644.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
40593,5603722519406,480.0,Mimosa,"Iogurte fruta batida morango, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41C5135F0F8227064BFED500C982147E.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
40667,5604260303724,500.0,PorSi,Queijo Vaca Curado Amanteigado Light 500G,,4.94,9.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98FAAE3B023E27BEADFFB9F1E5EDBDF.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,3
41289,8718951312319,75.0,Colgate,"Pasta de dentes sensation white, 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22BEC3D6BF2DBA57D9A3EEAAC1E33FD8.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
41298,5601050036541,440.0,Danone,"Iogurte oikos natural,  4 x 110g",,2.49,5.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/100CC1C1966D7A85865BF44E424F358B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
41302,5601050036558,440.0,Danone,"Iogurte oikos natural açucarado, embalagem de 4 x 110g",,2.49,5.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF9CBAC3BDE3B09B251B8011D3C6F904.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
42576,5604260304615,200.0,PorSi,Molho Bechamel 200Ml,,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB95311E9A7982125D3313FC46AEA69.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873E688259483F162720EC00DE7C700F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873E688259483F162720EC00DE7C700F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873E688259483F162720EC00DE7C700F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/873E688259483F162720EC00DE7C700F.jpg,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
42777,5604260307159,250.0,PorSi,Farinheira Do Fundao 250G,,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14240F251C92138F4828FAB6984E0C70.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,3
42901,3574669909860,200.0,Johnson's Baby,Condicionador spray penteia fácil,Embalagem de 200 ml,3.44,17.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39AA9D3BF278FA178A337319F4F0E44F.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
43008,5998749140376,123.0,Pedigree,"Snacks para cão rodeo vaca, de 123 g",,2.14,17.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6517C69CB0562EC7BE7AD2546B14ADA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F7719C21B23B6D2D8E4AF5C8C9B0659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F7719C21B23B6D2D8E4AF5C8C9B0659.jpg,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
43327,5604260309788,240.0,PorSi,Pipocas Doces Em Balde 240G,,2.65,11.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B582C543D9ADDFF9DA5635D9A817AF47.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82E9527452A270A56A46663B4A6F86AB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82E9527452A270A56A46663B4A6F86AB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82E9527452A270A56A46663B4A6F86AB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82E9527452A270A56A46663B4A6F86AB.jpg,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
43545,5604260312214,1000.0,PorSi,Tira Nodoas Oxigenio Ativo Cores 1 Kg,,3.09,3.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5482BA1E615143E188130D88B6D38FB0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/942F29948AD682E90D2F3C7D5195DFAE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/942F29948AD682E90D2F3C7D5195DFAE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/942F29948AD682E90D2F3C7D5195DFAE.jpg,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
43546,5604260312207,1000.0,PorSi,Tira Nodoas Oxigenio Ativo Branqueador 1 Kg,,3.09,3.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63E1D594AAE9A64B72276792E811057C.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
44634,8711327485082,330.0,Magnum,"Gelados mini double gold caramel billionaire, embalagem de 6x55 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42AC7934AA428100845DBDC81A00E314.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
44916,8711327480438,440.0,Magnum,"Gelado double gold caramel billionaire, embalagem de 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C07DC9914F4DA381F8A8A6ECD5557A3.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
46305,5604260315017,500.0,PorSi,Brócolos Cortados 500 G,,1.85,3.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30A31B86BA55860385F4C7247351E9CD.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
46325,5604260318612,154.0,PorSi,Bolachas Cacau & Cream 154G,,0.79,5.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/184E37E812A93A5E8EDD676EE72CA11A.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
46814,8410036807887,750.0,Freixenet,"Blanc de blancs, garrafa de 750 ml",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8443921EA647B3A561B8E54CBA9F0C34.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,3
47109,7613287218704,110.0,Nestlé,"Bolsitas de puré de 4 frutas, embalagem de 110g",,0.79,7.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE972318DF3C7B29E7A2F9B4E66DEFB.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
47110,7613287218766,110.0,Nestlé,Bolsitas de puré de multifrutas,Embalagem de 110g,0.79,7.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A0DC006BA90FE4ED51AF00C38870697.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
47653,8414100306559,330.0,Schweppes,"Ginger ale, lata 33 cl",,0.72,2.18,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF2113C89BE09A44CC79705B477BE6A0.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
47788,5604260325740,330.0,PorSi,6 Salsichas Frescas Chipolatas Com Ervas 330 G,,4.59,13.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F51FE6C2AF9B50236E3907CACEE0AB3.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
47890,8718951434912,50.0,Colgate,Dentífrico júnior 7 a 12 anos,Embalagem de 50 ml,2.59,51.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69B50B84D28922C91B7AD5E5C7F61B21.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
48834,8718951477896,75.0,Colgate,"Pasta dentífrica herbal, 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49AA8A03B3B014B043207C72387FF48F.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
49013,2919956000000,500.0,PorSi,Peixe Espada Branco Posta Higienizada Congelada,Vendido ao peso,6.5,12.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5026C0E93A34B68958C3C9D8860A7D7F.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
49882,5604260319336,200.0,PorSi,Paio Lombo Fatiado 200G,,2.49,12.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D86DCD95306C4475736A71E01CBAE1B6.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
5005,5601028000338,,Renova,"Guardanapos brancos, 33x33cm, 2 folhas, 90 unidades",Uma embalagem,1.24,1.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F219BE4431DFB73ED0C83D11864E280.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
50624,5603722520969,200.0,Mimosa,"Nata culinária sem lactose, 200 ml",,1.04,5.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17C52EE6D7D8FA0AE40E9527FFF803CC.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
50654,7613287218797,110.0,Nestlé,"Saqueta de fruta banana e morango +12m, 110g",,0.79,7.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F59987C4DA3FED323F3E6B858D23FD51.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
50950,8410104898496,750.0,Vanish,"Tira nódoas spray roupa branca, 750 ml",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0413FE9809C4CF93F596173995893472.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
5135,5601077111023,750.0,Velhotes,"Vinho do porto tawny, garrafa de 0,75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1D5B8EA9BF6276DDBD0FBBB4AE1E08B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
5143,5601096201309,750.0,Casal Garcia,"Vinho verde branco, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C499325EC5B55389E1608DCDF3310034.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,3
51516,5000204242676,750.0,Pato,"Líquido Sanitário Biodegradável, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1893E905FC06A67CD929B9867A4141.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
51783,5604260327676,1000.0,PorSi,Iogurte Líquido Morango E Banana 1kg/ 944ml,,1.59,1.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/568FFCB442AD5B312FACD9B2980ADD4A.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52106,5604260327720,750.0,Selecção de Enófilos,"Vinho Branco Doc Dão Reserva 0,75L",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E907471CBBE946AD70133893E47545D7.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,3
52295,3023290072073,160.0,Lindahls,"Iogurte sólido proteico framboesa, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C87353FCE0F8B5DFB52D6384E482BABB.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52296,3023290072097,160.0,Lindahls,"Iogurte sólido proteico stracciatella, embalagem de 160 g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F40178A8CA528D15DB7CD5F4CB218526.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52297,3023290072134,160.0,Lindahls,"Iogurte sólido proteico pêssego maracujá, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E044D245812210B87881DDCE4C62971.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52302,3600542512428,400.0,Garnier,Champô Ultra Suave Carvão,Embalagem de 400ml,5.89,14.73,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C53BE5FF3815607BB10E6D7A8D669C09.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52429,8000825075100,,Giotto,Marcadores Turbo Maxi,12 Unidades,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BDF14F768C92E476E0E66F6870057B5.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52523,5604260328055,350.0,PorSi,Presunto Minho 9M Pedaco 350G,,4.99,14.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/890A27B96329E8B84091CA489B3547BF.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,3
52598,5601217137975,1710.0,Quanto,"Amaciador roupa concentrado frutos silvestres, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A92BA40F7151350053A912CC4251BEE.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52601,5601217137944,1710.0,Quanto,"Amaciador roupa concentrado rubi e jasmim, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F98E5B67EBAD53610C2B7527547160F8.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52859,8410063094571,1000.0,Pescanova,"Peskitos pescada panada sem glúten, 1 kg",,7.49,7.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BDF38BE112B6C73B2BBE43BC17C505D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68AC33F24F2A838C3801DAA9F2505E5E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68AC33F24F2A838C3801DAA9F2505E5E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68AC33F24F2A838C3801DAA9F2505E5E.jpg,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
52881,8719200267190,450.0,Becel,"Creme vegetal para barrar original, 450g",,3.56,7.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D8CFDDFB89CBA606F61A06158439D60.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,3
5295,5601174101002,750.0,B.S.E.,"Vinho branco de terras do sado, garrafa de 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0834EFC8886D45872C6B556960150285.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,3
