identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,avantages_dateFin,avantages_categorie,nro_paginas,page
6476,8410436242295,1100.0,Sonasol,"Lava Tudo Brilhante Universal, embalagem 1,1l",,2.99,2.72,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0CE1B4731EB3A85F4B6D327C2738F50.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
9292,5603722493812,250.0,Matinal,"Manteiga magra, embalagem de 250g",,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA91DFCE88DA98DA1BB05E606B3C1FF9.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
959,5601019012418,1000.0,Guloso,Polpa de Tomate,Embalagem de 1 kg,1.99,1.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/287E0DC8A48662DD805F77C3CA0D6A49.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
973,5601024105020,1000.0,Fula,"Óleo Alimentar, emb. 1 lt",Embalagem 1L,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/322383F88535C8A24498724B92188318.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
10065,8410063044606,255.0,Pescanova,"Delícias do Mar em Forma de Lagosta Ultracongeladas, emb. 255 gr",,2.19,8.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE290AE6F57FE3D6649376D93272D7F4.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
1009,5601038300077,80.0,Knorr,"Caldo de galinha 8 cubos, embalagem de 80g",,1.69,21.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFDBB6C1885F48FB7941F504CD886192.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
10274,8410436242172,1100.0,Sonasol,"Lava Tudo Brilhante Floral, embalagem 1,1l",,2.99,2.72,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01F5925CB3ADDDABA2B9F66C7D55728C.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
10351,8411134103338,,Control,6 Preservativos Adapta Nature,,3.84,3.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48CE3E2F5F38469DD564602B7B9F53DF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E904E0E3DEA92FC0A6E00A850118F1A2.jpg,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
10849,2895261000000,250.0,Dom Pedro,Queijo meio gordo,Vendido ao peso a partir de 250 gr,2.5,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E32C351CB5E4755DE882B4BFEA56EE3.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
11464,5601018003400,1000.0,Matinal,"Leite seleccionado meio gordo, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F34056BF2D07C9D39E218B31081D1FC.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
1189,5601119007987,250.0,Nobre,"Salsichas Frankfurt Originais Lata 10 un, emb. 250 gr",,1.67,6.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B023C2ECBDBE7AB09A89A8810925D65.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
1196,5601119942608,200.0,Nobre,"Salsichas de Aves Lata 8 un, emb. 200 gr",,1.39,6.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3D289F4C441D4785985F7C225CA4543.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
12074,5604260251384,40.0,PorSi,Refresco Pó Manga 40g,,0.75,18.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9B1DE692C29B02520B50617AD33CCFD.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
12145,5604260272747,2500.0,Kingsbräu,"Cerveja 10x0,25l",,3.76,1.5,2500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC01F63A58CE74F4A1E0D069CF35DBF5.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
1218,5601126039148,1000.0,Sical,"Café em Grão Torrado 5 Estrelas Lote Clássico Int 10, emb. 1 kg",,17.49,17.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F30913D07FB49FD462FB35C8623DC586.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/352FFCFAE868D5178905BD9725C43B6E.jpg,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
1325,5601163120816,750.0,Luso,"Água Mineral sem gás Sport, garrafa 75 cl",,0.74,0.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA1A6E591B93610CCB3C24631D9E85B8.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
1327,5601164115606,1000.0,Super Bock,"Cerveja com Álcool, garrafa 1 lt",,1.79,1.79,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73F2D859CCD8D2800F2C691289AD7AE3.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
13523,2893515000000,250.0,Peixaria,Lula Congelada,1 un= 250 gr (aprox.),1.25,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2B7BBDC4CDC3C912C9CD2FEC6D3B682.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
13577,2893572000000,200.0,Peixaria,Pota Inteira Congelada,1 un= 200 gr (aprox.),1.0,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D6321EA80C5271A6C9DE3162C36D95.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
13839,2891006000000,800.0,Novilho,Bife da Pá,Vendido ao peso a partir de 800 g,10.39,12.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5626B1315F40E59D057B37FBCA18064B.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,2
13861,2691127000000,,Aves,Codornizes,1 un. = 150 g (aprox.),1.09,1.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49A0BEA3AB28A38ED8B2B84EBCB7B813.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
14217,7613033174667,,Nescafé,"Café em cápsulas dolce gusto galão, embalagem de 16 cápsulas",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEB34449ED6EA4F21A684A5D79C90ED5.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
14711,5601286402332,180.0,Nacional,"Bolacha alfa, embalagem de 180g",,1.04,5.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEAED8EB73A6124CF9DC2D1D89DF265E.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
14971,3083681022803,400.0,Bonduelle,"Brócolos, emb. 400 gr",Embalagem de 400g,1.69,4.23,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAD37548AE8D4A0D4C5D58D6BD0B7B47.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
15012,2892549000000,1000.0,PorSi,Couve Penca (Portuguesa) Programa Origens,1 un = 1 kg (aprox.),1.39,1.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D88A7369B0931B4598995700335AAA4.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
15315,3250391455591,170.0,Bouton D'or,Tuiles Sabor Nata e Cebola 170g,Embalagem de 170 g,1.99,11.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53ECE25B42BD58A938957AF7D2F88D5F.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
15507,5601050031621,480.0,Danone,"Iogurte activia cremoso coco,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C13400244FC9F141DCEBAD00E0F9D5.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
15879,5601164902282,3000.0,Super Bock,"Cerveja com Álcool Mini, emb. 15 x 20 cl",,7.29,2.43,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F51CB7668EA2A2D5B4B811ABB528133B.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
16022,5601146703609,5000.0,Sagres,"Cerveja com Álcool, emb. 20 x 25 cl",20 x 0.25 l,9.79,1.96,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF0AC3A8EDB171FA4E35FF0504CF12A8.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
16532,8410104156640,250.0,Air Wick,"Ambientador recarga delícias de verão, de 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D59CDBF009CEE64C14901102B4C0C5EA.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
16608,8712561521437,700.0,Cif,"Creme abrasivo limão, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/734448B6276EB5C2CFFCEBF5E628AF6D.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
16609,8712561846530,700.0,Cif,"Creme abrasivo pink flowers, de 700 ml",,2.79,3.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C71BC29DB02419E55AB519313E13B11B.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
16693,5601066400916,120.0,Nacional,"Bolacha chocomax mini, embalagem de 120g",,1.24,10.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB56A546076CEE7A0263616FFAC5173.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
16780,8001480023307,700.0,Neoblanc,Gel WC Flores,Embalagem de 700 ml,1.49,2.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D87D2909856E8874A999239B80A7102.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
16933,5604260277292,55.0,PorSi,Cápsulas Café Fortissimo Cnpx10,,2.29,41.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2685B35A81DF08A80F802272D6D4C46.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
17114,5000116110148,320.0,Capitão Iglo,"4 hamburguers vaca sem glúten, embalagem de 320g",,4.49,14.03,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F31F98EC751272F860D1F790EE53DF35.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
1712,5604170000027,500.0,Jorge v.f.,Mel em frasco de vidro,Embalagem de 500g,2.69,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/693292E1451C1DACF9088820AF4FE2DC.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
17887,8410104447526,210.0,Air Wick,"Ambientador vela duo exotic baunilha, embalagem de 2x105g",,4.89,23.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D7AB5FDCDCE7BE1F7187AA9236F42F9.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
17897,8001480021440,700.0,Neoblanc,"Lixívia Spray Mousse, 700ml",,2.99,4.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B78A8E12ED4E3F00F2585698427E34C3.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
17899,8001480021464,700.0,Neoblanc,Lixívia WC Gel Higienizante,Embalagem de 700ml,1.49,2.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4F754D17699E0C60DE2BF6BDECBD171.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
18596,8410500016029,400.0,Danone,"Iogurte líquido danonino morango/banana, embalagem de 4 x 100 g",,2.09,5.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79AABB1D751FE6F57112090F819DD6BE.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
19203,5000116110407,240.0,Capitão Iglo,"4 hamburguers frango sem glúten, embalagem de 240g",,4.49,18.71,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBCAABB905B293E30250F00FBA9411C4.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
19345,5604260275328,600.0,PorSi,Pão de Ló,Embalagem 600g,5.49,9.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/098798FB68715E857F77A25772793400.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
1960,5604260301706,260.0,PorSi,Feijao Encarnado Cozido 420g,,0.84,3.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F80D4DE63873B2D291A90A19B419B307.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
19608,7613035376861,90.0,Nestlé,Fruta para bebé maçã cenoura manga +6 meses,Embalagem de 90g,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E13C913249530CE7ED9D191950EA3924.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
1982,5604260062768,500.0,PorSi,Mostarda Top Down 500g,,1.98,3.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6C181660EA01FCCBFCCCE2AF9CE1997.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
19940,7613035619456,300.0,Nestlé,"Granola Aveia e Mel, emb. 300 gr",Embalagem de 300g,3.29,10.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAEAF515FE565B8F35270BCD3427077E.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
20221,8410500020071,460.0,Danone,"Iogurte activia aveia nozes, embalagem de 4 x 120g",,2.49,5.41,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95DB5CF2D3415DECF98AD16FB13B5950.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
20631,5601286260338,500.0,Milaneza,"Massa macarrão wok, embalagem de 500g",,1.38,2.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3674B5211DD18D183AE2690405D18DA.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
20632,5601286260321,500.0,Milaneza,"Massa espirais wok, embalagem de 500g",,1.38,2.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDD12F5314F37F77B2CB6335A6006020.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
2113,5604260251353,40.0,PorSi,Refresco Pó Laranja 40g,,0.75,18.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BD7609141091E335DD63DC07F7F01F7.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
2115,5604260251377,40.0,PorSi,Refresco Pó Ananas 40g,,0.75,18.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/217CCB94190B59C44F164FC193DC67D0.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
21767,7613035487871,90.0,Nestlé,"Saqueta de Fruta Multifrutas +6M, emb. 90 gr",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B1A7DCEC52C23E2760C4FE3A24A75EE.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
22232,8410320104500,80.0,Campofrio,"Salame fatiado, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B989DC79BAD10F2BF93E42F2FFD0E3D8.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
2407,5608543000133,18.0,Tetley,Chá verde,Embalagem de 20g,0.94,52.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41193B0BE32FD225777DDB9DE2467E1D.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
24838,5601164903722,7500.0,Super Bock,"Cerveja com Álcool Mini, emb. 30 x 25 cl",,14.95,1.99,7500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F70F225DD8BCAD2EFB4E63DAAFD05BBF.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
24843,5604655005158,400.0,Peixaria,Paloco desfiado do pacifico,Embalagem de 400 g,2.49,6.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6D43F84A49577D695E61B0D7FE082C0.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
24927,5601066632676,17.0,Margão,"Tempero segredos grelhados, 17g",,2.19,128.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4041781BC6EFD50E653514699394961.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
25153,5000146400042,750.0,Harpic,"Líquido wc duraguard pinho da montanha, de 750 ml",,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60482C1A42B437AF7EE7BE6BA2170110.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
25215,7613035930582,90.0,Nestlé,"Fruta para bebé maçã manga +6 meses, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A0BFDB38CDBA8991FD9074B384368B9.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
25735,5000116112173,208.0,Capitão Iglo,"10 nuggets peito de frango e queijo, embalagem de 210g",,3.49,16.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51CDDEB144DBFB12E5D153B5560BAD5.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
25811,8426617013400,90.0,Haribo,"Gomas favoritos pica, 90g",,1.04,11.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33E0E3ED8FD9A68C6E97AEF4666848E9.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
25812,8426617013455,90.0,Haribo,"Gomas starmix, 90g",,1.04,11.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B35ED05D8A260D8F3E2AE1035993071B.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
26063,5601082041711,220.0,Delta,"Café Moído Torrado Moagem Universal Origins Brasil Int 9, emb. 220 gr",Embalagem de 220g,3.89,17.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E173E774FBACCD1F9AA0858129F6C59.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
26177,5603722514470,1000.0,Matinal,"Leite seleccionado leve, de 1l",,1.1,1.1,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3414EC19C8611CE7E0D99781254117D1.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
2629,8000300264388,100.0,Crunch,"Tablete de Chocolate de Leite, emb. 100 gr",,2.39,23.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2024D1DCB1E4C35894840DBD022C97DE.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
26300,4000388177000,250.0,Dove,"Sabonete líquido original, 250 ml",,2.39,9.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E48FE147EDAF5E4C408B9B5A3DC58EA7.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
2788,8410199790958,130.0,Cheetos,"Aperitivos futebolas, embalagem de 130g",,1.69,13.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E3E638A2C20F2794B685C451FDB40F7.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
2813,8410376037784,250.0,Gullón,"Diet nature recheado de chocolate, embalagem de 250g",,1.84,7.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30414AA93585D592E30D5CCFDF4C5F1C.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
29271,2895030000000,200.0,Agros,Queijo Flamengo Bola,Vendido ao peso,1.9,9.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C4B9766D3CBE00237D8217293FC8A7D.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
29378,8714100894156,1000.0,Lipton,"Chá verde hortelã e lima, garrafa de 1l",,1.45,1.45,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B56A0D70AD27B771E6C8F417AC3F146D.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
29899,2696008000000,,Padaria,Bola Rústica,85 g,0.24,0.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06C705452DA793A390CC49C0690F6BDD.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
30846,5601385505392,,Sensodyne,Escovilhão Interdental,,3.96,3.96,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0889339A58CA490536F7607E947E1381.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
33537,7322540851946,,Tena,"Pensos Incontinência Discreet Normal, emb. 24 un.",,4.19,4.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C59E6324002FD297B7822230472C200.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB70A1227AD176055ED5E5D7CFE5FA5C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/239247C82FD5A3214B6AAB7D9E485524.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56D712C22E1950AC6B27A5FB93C6EE48.jpg,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
33661,5054563056832,,Sensodyne,Escova dentes sensibilidade e gengivas,1 un.,3.34,3.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B37423477E0F6328E3D3DEA90633C4B.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
34878,5604260285471,1500.0,PorSi,Maçã fuji categoria II Origens,Embalagem de 1.5 kg,1.79,1.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C54AE3F50E349B56A904BBA50CB93F2.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
3493,0000056003703,80.0,Pitéu,Filete de anchovas em azeite,Embalagem de 80 g,2.9,36.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE573B29E6CEB71A0582FD9364F1002E.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
35284,5601050035346,180.0,Danone,"Queijo cottage corpos danone, embalagem de 180g",,1.59,8.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C86A359D58727710BAFB085D7C202008.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
36263,5601027973060,480.0,Bimbo,"Pão de Forma Integral com Côdea, emb. 480 gr",Embalagem de 480 g,1.79,3.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D41990E6C0A0B7F82C9AD26E46EBDC0E.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
372,8711200532391,260.0,Calvé,"Molho Burger Top Down, emb. 260 gr",,1.94,7.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/274182EF6D0EFA8A84998CA913A7016C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/122719564EBC4BB4D52F039A6C0EDAF1.jpg,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
38557,5601027004764,315.0,Manhãzitos,Manhãzitos® planetus 9x2 un.,Embalagem de 315g,3.19,10.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BC9A4B8955F0072A9A69D2A17EA2C77.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
40498,5604260296101,,PorSi,15 Saco Lixo 100l Atilho,,1.74,1.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52236672C0ACB8BB799D3EBEA8C2ECEB.jpg,,,,,,,,2026-01-07T23:59:59Z,PROSPECTUS,12,3
