identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,nro_paginas,page,images_3,images_4,images_5
51181,5601217137265,,Quanto,"Perfumador de Roupa Azul, 36 doses",,2.99,2.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D220904A5CC7339C1FC4FDBF74A24C1B.jpg,,,12,3,,,
5143,5601096201309,750.0,Casal Garcia,Vinho verde branco,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/056BD080A2D98C87EBA807C039694917.jpg,,,12,3,,,
51560,5601174792002,750.0,João Pires,Vinho Rosé Península de Setúbal,Garrafa de 0.75 l,3.49,4.65,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C884C754161C78D04BEEB9A8611ACBF.jpg,,,12,3,,,
51927,4005900911537,270.0,Nivea Sun,Protetor Solar Kids Protect & Care FP50+,Garrafa de 270 ml,12.59,46.63,270,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BBC6CA36143C3EB2B9B2E1200AF6EC6.jpg,,,12,3,,,
52327,8720181385087,,Skip,Detergente Máquina Roupa Líquido Roupa Escura,56 Doses,9.99,9.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0D1F9F4573871E5DC8853A835283320.jpg,,,12,3,,,
52338,8720181392931,,Comfort,Amaciador Roupa Concentrado Creations Jasmim e Mirtilo,76 Doses,3.99,3.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DED7323146382FF9F9D6D0F2196F9D63.jpg,,,12,3,,,
52361,5604260330485,200.0,PorSi,Pão Especial para Hamburguer,4 Unidades,0.89,4.45,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7F20C90E07EBB93C3E37B236831802D.jpg,,,12,3,,,
52372,8720181384783,,Skip,Detergente Máquina Roupa Líquido Active Clean,76 Doses,11.99,11.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/317EA4E845A007FE56B2D6D0E194B17C.jpg,,,12,3,,,
52381,8720181407154,1300.0,Cif,Lava Tudo Perfumado Lavanda,"Embalagem de 1,3L",1.99,1.53,1300,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A81E6DD1EE934840EEF0519DC6E6E364.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/935C662FEAE9FBF79977B0438F001CF1.jpg,,12,3,,,
52527,5604260329656,750.0,Selecção de Enófilos,Vinho Branco Alentejo Antão-Vaz,Garrafa de 0.75 litros,2.99,3.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E250910A437131CAA095AC58E610C45.jpg,,,12,3,,,
52529,5604260330874,750.0,Selecção de Enófilos,Vinho Branco do Tejo Sauvignon-Blanc,Garrafa de 0.75 litros,2.99,3.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1514A633BA7B3687C04E3C4EF47B91A5.jpg,,,12,3,,,
52600,5601217137951,1710.0,Quanto,"Amaciador Roupa Concentrado Ouro e Orquídea Branca, 95 doses",,3.99,2.33,1710,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A89E9019D654EFABC7388FF37B1BF310.jpg,,,12,3,,,
52601,5601217137944,1710.0,Quanto,"Amaciador Roupa Concentrado Rubi e Jasmim, 95 doses",,3.99,2.33,1710,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFA6AAA584BAA33F31E0C73AACE65A5B.jpg,,,12,3,,,
52789,5601050038132,480.0,Yopro,"Iogurte Proteina Natural, 480g",,3.29,6.85,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE4D3D8FEB829E1CCD624C248168783D.jpg,,,12,3,,,
52796,8711327616455,825.0,Carte d'or,"Gelado Tiramisu, 825 ml",,3.55,4.3,825,L,€/L,,Tipo de stockagem,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,,,12,3,,,
52891,8720181387357,600.0,Skip,"Detergente em Pó Máquina de Roupa Active Clean, 12 Doses",,2.99,4.98,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57A6A7FF199125F45C11F360C191B640.jpg,,,12,3,,,
52937,8410104914103,,Finish,"Detergente Loiça Máquina Ultimate Limão, 44 unidades",,10.99,10.99,44,,€/Unidade,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/362A0E4E8C3D4E0B10CFC0DA1DA75F34.jpg,,,12,3,,,
52941,8720181386510,2700.0,Skip,"Detergente Líquido Máquina de Roupa Sabão Natural, 60 Doses",,7.99,2.96,2700,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,,,12,3,,,
52942,8720181385070,2520.0,Skip,"Detergente Líquido Máquina de Roupa Cores, 56 Doses",,9.99,3.96,2520,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,12,3,,,
53024,8720182589569,280.0,Calvé,"Molho Agridoce, 280g",,1.94,6.93,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ADC1EF520237C467C08598D71586602.jpg,,,12,3,,,
53240,8720181384264,2340.0,Skip,"Detergente Líquido Máquina de Roupa 2 em 1 Ultimate, 52 Doses",,10.99,4.7,2340,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADA1267F1850FE173AC42CD30CA77DD5.jpg,,,12,3,,,
53262,8711327597761,360.0,Cornetto,"Gelado Filipinos, 4 x 90ml",,3.89,10.81,360,L,€/L,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06A234868C6C8C0E9F6DD974D43ACB2.jpg,,,12,3,,,
53760,8435495837145,2000.0,Gama,Detergente Máquina Roupa Líquido Frescor da Colónia,Embalagem de 45 Doses,3.99,2.0,2000,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66F2A8E21E7849C860A39607DF894D69.jpg,,,12,3,,,
6039,5606215090017,750.0,Raposeira,Espumante bruto reserva,Garrafa de 0.75 l,6.99,9.32,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1246C608EB3BA32E60D61BDE2573490.jpg,,,12,3,,,
6057,5608527000401,750.0,Dona Ermelinda,Vinho doc palmela tinto,Garrafa de 750 ml,3.99,5.32,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A42E08518C2D5C24CA9EADB32EC8646D.jpg,,,12,3,,,
6818,8712566118625,390.0,Olá,Gelado supermaxi,Embalagem de 6 x 65 ml,3.09,7.92,390,L,€/L,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDD74C84414985483D339FDE915214FB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78EEEF4719F48D1D9E8F75D0F700815.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78EEEF4719F48D1D9E8F75D0F700815.jpg,12,3,,,
7043,2894074000000,150.0,Campofrio,Peito de peru forno lenha,1 un = 150 gr (aprox.),2.32,15.49,0,,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF3CEFEECAD2391EED6F65839052F87D.jpg,,,12,3,,,
7324,3228020390131,250.0,Président,Manteiga magra meio sal,Embalagem de 250g,2.37,9.48,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0572D04FA5CEC1AC6556A139AF011D2.jpg,,,12,3,,,
7550,3600541550087,400.0,Ultra Suave,Champô tesouros de mel,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6566E0DAE3A76CF422C4F3C02B07F81.jpg,,,12,3,,,
8286,5601012001310,750.0,Mateus,Espumante rosé bruto,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4D8A14EE2E1841C04C49E6174952E01.jpg,,,12,3,,,
8502,5601109211288,750.0,EVEL,Vinho branco doc douro,Garrafa de 750 ml,4.79,6.39,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170D4E8A50CEC9755918B80CA1B25767.jpg,,,12,3,,,
8508,5601110113205,750.0,Cabeça de Toiro,Vinho DOC Tejo Tinto Reserva,Garrafa de 0.75 l,5.49,7.32,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EADE66D1097A14209B44751A85B7C009.jpg,,,12,3,,,
8631,5601151123355,600.0,Bongo,Néctar 8 frutos,Pack 3 x 200 ml,1.27,2.12,600,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BAF12E62C24AA53D4D4C5A5073D4AC9.jpg,,,12,3,,,
8752,5601217102065,1000.0,Finish,Sal p/ máquina de lavar loiça,Embalagem de 1 kg,1.89,1.89,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBDC7AE1197593D3539E53F449D6E79.jpg,,,12,3,,,
8907,5601356013062,750.0,Porta da Ravessa,Vinho doc alentejo tinto,Garrafa de 750 ml,2.19,2.92,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6959CDD5BE6F9D19F80D1BD635488E3C.jpg,,,12,3,,,
8929,5601377319082,750.0,Monsaraz,Vinho doc alentejo branco,"Garrafa de 0,75 l",2.99,3.99,750,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57A61372BA394565717B5AEFA7626E3C.jpg,,,12,3,,,
8933,5601377339080,750.0,Monsaraz,Vinho Tinto DOC Alentejo,"Garrafa de 0,75 l",2.99,3.99,750,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91D66AE5F752617A4B7436C49147FA1C.jpg,,,12,3,,,
9011,5601531101102,750.0,Deu-la-deu,Vinho Verde Alvarinho Branco,Garrafa de 0.75 l,5.89,7.85,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A59DDCB43A3BD6CCA2CD4215292E0BC5.jpg,,,12,3,,,
9245,5603034000098,400.0,São Jorge,Queijo dop cura 4 meses fatias,Embalagem de 400g,6.14,15.35,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4FE3A45E95585BD4D435B2857AEDB59.jpg,,,12,3,,,
939,5601001315107,200.0,Nestlé,Mistura solúvel tofina despertar,Embalagem de 200g,2.84,14.2,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE6D55625AEDC805A15D1C134965D0D.jpg,,,12,3,,,
944,5601001339301,200.0,Nestlé,Mistura solúvel mokambo,Embalagem de 200g,3.99,19.95,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8F3A8EB08BBF4181F15A95334F151A2.jpg,,,12,3,,,
974,5601024105051,3000.0,Fula,Óleo alimentar,Embalagem 3L,5.85,1.95,3000,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8988831656F5EAF04A94786E82867B7.jpg,,,12,3,,,
9860,5998749117774,60.0,Catisfactions,Snack para gato,Embalagem de 60g,1.69,28.17,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7959C16D36E6FB98E4D26D4979458461.jpg,,,12,3,,,
996,5601038005064,80.0,Knorr,Caldo de legumes 8 cubos,Embalagem de 80g,2.29,28.63,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3606EB29BAB8193115549EA3C4464D95.jpg,,,12,3,,,
13884,2891106000000,2000.0,PorSi Select,Frango do Campo Inteiro c/ Miúdos Programa Origens,Vendido ao peso,6.9,3.45,0,,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B6825838652E244237081C091CB1D51.jpg,,,12,3,,,
16042,8410022000025,200.0,Donuts,Donuts classic,Embalagem de 200g,2.19,10.95,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DE87D45842580C95F36B655B1BA5FC5.jpg,,,12,4,,,
11469,5601028016681,,Renova,"Papel higiénico compacto, folha dupla",4 = 12 rolos,2.49,2.49,0,,€/Unidade,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/833BBD2F004421BEB7D3758CD6F84330.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5256AFB114E96932DA597D5372942F20.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AC1E0BF4245ABCA66BD5F1E70264BC6.jpg,12,4,,,
2206,5604260265084,800.0,PorSi,Bacalhau em lombos,Embalagem de 800g,14.49,18.11,0,kg,€/Kg,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A39DBFB4F8A5BABDA8F378C8D2032E7.jpg,,,12,4,,,
51403,5604260325689,1000.0,PorSi,Vinagre de limpeza,Garrafa de 1 l,0.95,0.95,1000,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97716AE40F4384225AEA397971D7BFD.jpg,,,12,4,,,
17189,5603344531107,110.0,General,"Atum em posta, em azeite",Embalagem de 110g,1.49,13.55,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23F9119BF17F96B8DBD56B1983340EF6.jpg,,,12,4,,,
16857,5603344531114,110.0,General,Atum natural,Embalagem de 110g,1.1,10.0,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/134BCB035260DA080E0EB7CE51D7253D.jpg,,,12,4,,,
1383,5601175103173,3000.0,Oliveira da Serra,Azeite tradição,Embalagem 3L,26.89,8.96,3000,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E0D005BAEBDB53CB4A9D6251C17079C.jpg,,,12,4,,,
34084,5607233509321,520.0,Panrico,Pão de forma especial integral de trigo,Embalagem de 520g,1.59,3.06,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3F722519E8DED07FAFDF23AF00716EC.jpg,,,12,4,,,
49085,5604260323555,300.0,PorSi,8 rissóis de camarão,Embalagem de 300g,1.25,4.17,0,kg,€/Kg,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D126C42EDA26B0D368147D17B093DA22.jpg,,,12,4,,,
41717,5604260303816,90.0,PorSi,Saqueta de puré de fruta | maçã + pera,90 g,0.74,8.22,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDC9DCB2575995ED71759BEA2C9A3172.jpg,,,12,4,,,
10509,8435250297955,256.0,Nestlé,"Iogurte mix-in smarties baunilha,  2 x 128 g",,1.99,7.77,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FC6F733C531A7A948940F213F0E604D.jpg,,,12,4,,,
13095,2893071000000,100.0,Peixaria,Carapau Pequeno,1 un = 100 g (aprox.),0.3,2.99,0,,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6FA4A5C89011F3F27A60AD959FD9913.jpg,,,12,4,,,
19539,7613035610156,250.0,Sical,Café 5 estrelas moído tradição,Embalagem de 250g,2.79,11.16,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05F298B6158A264F26FCA1105F30811A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2888C77DDA1DB5E5E1FA7EF4EE8D9964.jpg,,12,4,,,
35542,7613036867405,210.0,Nescafé,Café em cápsulas dolce gusto ristreto intenso,Embalagem de 210g,9.99,47.57,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/267E125B7795F042AD3E2E89E4989A32.jpg,,,12,4,,,
36657,5601217132673,500.0,Cillitbang,Spray lixívia e higiene,Garrafa de 500 ml,2.49,4.98,500,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B883369E3F8FD2106485DC8F041B61F8.jpg,,,12,4,,,
13175,2893160000000,300.0,Marisco,Mexilhão Médio Fresco,Vendido ao peso,0.6,1.99,0,,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B99F057F8C4C1BA9A19D558FEEB76B4.jpg,,,12,4,,,
24415,8410436299961,1300.0,Sonasol,Lava tudo lavanda,"Embalagem de 1,3L",2.09,1.61,1300,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C901B46EE167F7ABAA5D085E91578A1.jpg,,,12,4,,,
52377,8720181385131,,Skip,Detergente Máquina Roupa Líquido Sabão Natural,100 Doses,11.99,11.99,0,,€/Unidade,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8D069DB25783C2FC7889DE8456B0590.jpg,,,12,4,,,
12945,2892154000000,250.0,Fruta,Ameixa Amarela,1 un = 250 gr  (aprox.),0.5,1.99,0,,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2090DD1A82171FDD907927AD0AF26B38.jpg,,,12,4,,,
41384,5601050036602,440.0,Danone,"Iogurte grego oikos stracciatella,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0A6F59B7D5832D67ED1CDB718D78849.jpg,,,12,4,,,
50405,8445290489173,900.0,Cerelac,Papa Infantil + 6 meses,Embalagem de 900g,6.29,6.99,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC49BEE482A5844CB7C28462BEA4C70C.jpg,,,12,4,,,
13566,2893560000000,250.0,Congelado de Aquicultura,Camarão Congelado 20/30,1 un = 250 gr  (aprox.),2.2,8.79,0,,€/Kg,,Avantages !,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/863DB9F10BE616A55736AB7A17BC6BB5.jpg,,,12,4,,,
17892,5601082039800,220.0,Delta Q,Café xl qalidus cápsulas,Embalagem de 220g,14.99,68.14,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/366FA5D4E032D6F1950F570ABB5EB801.jpg,,,12,4,,,
35103,5601029000115,120.0,Bom Petisco,Sardinhas em azeite,Lata com 120 g,1.46,12.17,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C04E3695F77420B1311611DC74837D3E.jpg,,,12,4,,,
49223,5604260322633,90.0,PorSi,Saqueta puré de fruta e bolacha,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F218EA95CBA167422382632AB54B0FE0.jpg,,,12,4,,,
21749,7613035766532,250.0,Nestum,Nestum chocolate,Embalagem de 250g,2.14,8.56,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2985CAADA6D151AC0E20062A22E70429.jpg,,,12,4,,,
49225,5604260322657,90.0,PorSi,Saqueta puré de fruta,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AD870D1CAD79AE0716C1075F5C158F0.jpg,,,12,4,,,
13577,2893572000000,200.0,Peixaria,Pota Inteira Congelada,1 un= 200 gr (aprox.),1.18,5.89,0,,€/Kg,,Avantages !,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D6321EA80C5271A6C9DE3162C36D95.jpg,,,12,4,,,
50367,5604260326129,300.0,PorSi,8 rissóis de pescada,Embalagem de 300g,1.15,3.83,0,kg,€/Kg,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66808786B3FF6C3E96EF19274B692EA7.jpg,,,12,4,,,
52326,8720181384776,,Skip,Detergente Máquina Roupa Líquido Active Clean,56 Doses,9.99,9.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB959F644F3F5B9BCC6B250AF56B6E18.jpg,,,12,4,,,
36910,5604260326068,,PorSi,Fraldas agility T6 para + de 17 kg,30 unidades,5.69,5.69,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8AE5AF97E01CC5E961749F64F41AB9A.jpg,,,12,4,,,
44234,8710522854815,257.0,Calvé,Mostarda,Embalagem de 257g,1.68,6.54,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7979D994594677C477DA08ADD5A2E9CB.jpg,,,12,4,,,
10859,3023290400395,230.0,Nestlé,"Iogurte mix-in kit kat,  2 x 115 g",,1.99,8.65,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D24FD8641E9037F3EAA23A9C6F869324.jpg,,,12,4,,,
20653,5449000003751,1500.0,Fanta,"Refrigerante com gás de ananás, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E02106088F5A281D124D7D74DB00421E.jpg,,,12,4,,,
44936,8711327318373,540.0,Olá,Cornetto clássico,Embalagem de 6 x 90 ml,3.56,6.59,540,L,€/L,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D9DC9138E665052BD487BD925ECAB26.jpg,,,12,4,,,
47004,5604260319237,1500.0,PorSi,"Iogurte tipo grego natural,  12 x 125 g",,4.99,3.33,0,kg,€/Kg,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70890CE63A246EFD470DA6FD2A5C5173.jpg,,,12,4,,,
