identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6
55027,8711327640306,204.0,Magnum,"Gelado Bombom Caramelo Salgado e Amêndoas, 12 x 17ml",,3.59,17.6,204,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F77F67DDB6AF28DC10527F2C42EC7AC2.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
55232,5601027118492,550.0,Oroweat,"Pão de Forma 12 Cereais e Sementes com Côdea, 550g",,2.19,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E85FDF3454076CD499E7AD0D1B953060.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
55750,8711327583436,600.0,Lipton,"Ice Tea Limão, 3 x 200ml",,1.48,2.47,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/629840FDC1977AC7A9BFE6B4014508CA.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
56312,5604260330409,500.0,PorSi,Bolacha Crackers sem Sal 500g,,1.69,3.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4C7D66A2FE423B48441B913C06B12E7.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
56313,5604260330416,500.0,PorSi,Bolacha Crackers com Sal 500g,,1.69,3.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E81A3AA2D3680B40D9C068C7D38CC09F.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
5955,5604260267415,400.0,PorSi,Filetes Pescada 400g,,5.99,14.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD892037152340E00BA8B899A62BD6C5.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
6404,8410376017113,500.0,Gullón,"Bolacha recheada mega duo chocolate, embalagem de 500g",,2.69,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C45733893FB084218EB8D5FCB2E025BB.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
8521,5601119956810,120.0,Nobre,"Fiambre perna extra fatiado, embalagem de 120g",,1.99,16.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B962872D940BF7EEEBDD095332A56017.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
8657,5601163081711,1980.0,Luso,"Água sem gás, pack 6 x 0.33 l",,2.42,1.22,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/443B50B4BA27541FFD3067F816F7D24A.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
9308,5603722501449,130.0,Primor,Manteiga com sal marinho,Embalagem de 130g,1.89,14.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA758C9B9113DE2055E3D0A84CEAE09C.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
931,5601001228100,300.0,Nestum,Nestum flocos de cereais com mel,Embalagem de 300g,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82B368094FF4C269D04DE75FB30D7775.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
9612,5604260303908,3900.0,PorSi,Amaciador Roupa Bosque 60d,,2.99,0.77,3900,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BB2C9FB9CC3A34C1DF5A6A8678A6892.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
9698,5604260271047,200.0,PorSi,Mortadela de Peru Fatiada 200g,,1.79,8.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B65E7ADAF407C74A149105B69D0AF16.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
10091,8410100059839,360.0,Nestlé,"Queijinho petit nesquik, embalagem de 6 x 60g",,2.99,8.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88B248C453A669F7E350B1DDEC2F3C33.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
1014,5601043111149,1000.0,Espiga,"Farinha sem fermento tipo 65, embalagem de 1 kg",,1.29,1.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0956112EF7C4C6A7364E7D84CAC59686.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
10639,8712566395514,61.0,Knorr,"Sopa gourmet, cogumelos, embalagem de 60g",,1.99,32.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37AB5E4154A122936DBF40F8E46CCD3D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
10651,8714789113227,75.0,Colgate,"Pasta dentífrica herbal branqueadora, embalagem de 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D603169FD8B2B272886B853A2EE3184C.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
10859,3023290400395,230.0,Nestlé,"Iogurte mix in kit kat, embalagem de 2 x 115g",,2.19,9.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46A338E8D7EAC63B8EF63808F7DF5998.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
1100,5601063052293,40.0,Margão,"Pimentão doce, em frasco, 40g",,1.23,30.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/710FE547E61347322601938E856A4538.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
11464,5601018003400,1000.0,Matinal,"Leite seleccionado meio gordo, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F34056BF2D07C9D39E218B31081D1FC.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
11532,5601077171140,750.0,Velhotes,"Vinho porto 10 anos, garrafa de 0.75 l",,11.59,15.45,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6F666EFEF9E1700965FBE3C3961E5B8.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
11586,5601151540831,600.0,Compal,"Néctar ananás, pack 3 x 200 ml",,1.35,2.25,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FACB43E7A9E03C7ABECF62B790A7085.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
11642,5601180002003,1000.0,Vigor,Leite pasteurizado magro,Garrafa de 1 l,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8C109F76B61C34DDC541F6014AEA1D3.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
11678,5601241111101,1500.0,Vimeiro,"Água com gás, pack 6 x 0.25 l",,3.09,2.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/349F566BAEB93F94ED3AE567687EDECD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC75CB9E6EC1DB17A2DC9CE489CBA459.jpg,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
11928,5603089003303,500.0,Parmalat,"Molho Bechamel Levíssimo, embalagem de 500 ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FACCEE79EE2CC78AF8E4323F90F91E2.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
11929,5603089003518,200.0,Parmalat,"Natas uht 3 queijos, embalagem de 200 ml",,1.12,5.6,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4B575065194FD0CFA0ABE79662B1174.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
11930,5603089003679,200.0,Parmalat,"Nata uht carbonara, embalagem de 200 ml",,1.12,5.6,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1933ECF81D43BC98B904C36872874CA5.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
12090,5604260263622,750.0,PorSi,Engoma Fácil em Spray 750ml,Embalagem de 750 ml,1.59,2.12,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/799FD78460FA6E1F24708C52FEEC7778.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
12299,8003520013064,300.0,Palmolive,"Sabonete líquido de leite de amêndoas, recarga, 300 ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35D2E48138CCA33503CE2D19DC83E44D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,2,,
12325,8410000827446,440.0,Oreo,Bolachas oreo,Embalagem de 440g,3.19,7.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11ABE08FDA4C088C51508248D56D0CC4.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
12468,8435250439584,256.0,Nestlé,"Iogurte mix in smarties morango, embalagem de 2 x 128 g",,2.19,8.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/546EB338CC6149CC0CDDECE6E5ABF48D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana, embalagem de 4 x 160g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92C48D7A1A5BA67322D0E6250F5BAFF.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1296,5601151543306,1000.0,Compal,"Néctar de pêra, embalagem de 1l",,1.26,1.26,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20D6CCFACD44697943FB8CAF67B7E4F5.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
13126,2893105000000,600.0,Peixaria,Dourada de Viveiro,de 600 a 800g,4.79,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E8A33BF89ACC347EAD33BE9A6FF5B5C.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
13136,2893117000000,2000.0,Peixaria,Garoupa Legítima Pequena,1 un= 2 kg (aprox.),33.98,16.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/129E0A0F960C6AA8C3FB58671CC9747D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1325,5601163120816,750.0,Luso,"Água sem gás, garrafa de 0,75 l",,0.74,0.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA1A6E591B93610CCB3C24631D9E85B8.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
13301,2893289000000,3000.0,Peixaria,Corvina de Viveiro,1 un= 3kg (aprox.),29.97,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB34FEABE5893AD549783D99CA735CEF.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
13523,2893515000000,250.0,Peixaria,Lula Congelada,1 un= 250 gr (aprox.),1.25,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2B7BBDC4CDC3C912C9CD2FEC6D3B682.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
13848,2891015000000,150.0,Novilho,Entremeada Novilho,1 un=150 gr (aprox),1.39,9.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3E6C57F8100820E9FD4FEA74DC60325.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
14169,5601151734452,1000.0,Compal,"Sumo 100% maçã, 1 litro",,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B7D32B63074578EB7477E7E971C8957.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
14172,5601226006460,1500.0,Ucal,"Leite com chocolate original, embalagem de 6 x 250 ml",,4.59,3.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBA6B505928AF15261880350BAEA1A97.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
14458,7613034678607,90.0,Nestlé,"Fruta para bebé banana maçã +4 meses, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F3547F16577E97D821E3E9FDD9F17B9.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
14568,8414516001161,250.0,Florette,"Salada toscana, embalagem de 250 g",,1.49,5.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A8AB6F020FBCE4F95A94F76648CD544.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
14574,8414516001017,250.0,Florette,"Salada iceberg, embalagem de 250 g",,1.49,5.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2C8422977E4E6EF97009FE9FA8B4067.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1462,5601286231772,250.0,Milaneza,"Massa, estrelinhas, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3936C365D7B95744ED545201CA491D61.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1463,5601286232779,250.0,Milaneza,"Massa pevide, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FABF67C8683DAD5B618F045601E14A4.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1464,5601286233776,250.0,Milaneza,"Massa de bagos, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/539D153DE9C377CF57F947CAA1EB45EB.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
15059,2892578000000,200.0,Legumes,Nabo Roxo sem Rama,1 un = 200 gr (aprox.),0.4,1.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EECF99CF1D26FD88C91EC2A5B22EA3C8.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1538,5601489134153,500.0,Du Bois de la Roche,"Bolachas crackers sem sal, embalagem de 500g",,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AED4DA2D1415C7EB643F2D474CEC29.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1544,5601489771358,135.0,Du Bois de la Roche,"Biscoitos allumettes, embalagem de 135 g",,1.49,11.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F1D0449DA4DB517A7E6D30E0876833C.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
15473,5601517360363,450.0,Paladin,"Ketchup à Portuguesa Top Down sem Glúten, 450g",Garrafa de 450 ml,2.09,4.64,450,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C22D205E9E2345D19F4509DFE2C3ED6E.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
16003,5000116109630,300.0,Capitão Iglo,"12 douradinhos forníssimo, embalagem de 300g",,3.98,13.27,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/544992A31EAE2C5ED6C344C7B21BC2DA.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
16405,7622210369970,31.0,Royal,"Gelatina limão 10kcal, 30g",,1.44,46.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AA2E36D9ABF6112C08AB10A3E88D801.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
16492,8718951037847,500.0,Ajax,"Limpa vidros pistola, tripla acção, embalagem de 500 ml",,1.97,3.94,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/835152AD536CA633AE488A10E244161F.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
16493,8718951037939,500.0,Ajax,"Limpa vidros pistola, cristal, embalagem de 500 ml",,1.97,3.94,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2152E81252C8B3ECCDB87063FC44E64.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
16505,8001010085454,280.0,Ponti,"Tomate seco, embalagem de 280g",,2.39,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2298F19E576B3259C716C3773AA1D96D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
16593,2696081000000,60.0,Padaria,Carcaça Forno de Pedra,1 un = 60 gr (aprox.),0.24,4.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9ACBFD9AFE6222DA83AEB13A9FD53964.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
16607,8712561521529,700.0,Cif,"Creme abrasivo original, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30CCCA0B503F489882A8FCB31275E9C6.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
16609,8712561846530,700.0,Cif,"Creme abrasivo pink flowers, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C71BC29DB02419E55AB519313E13B11B.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
17114,5000116110148,320.0,Capitão Iglo,"4 hamburguers vaca sem glúten, embalagem de 320g",,4.49,14.03,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F31F98EC751272F860D1F790EE53DF35.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
17115,5000116110155,640.0,Capitão Iglo,8 hamburguers s/ glúten vaca,Embalagem de 640g,7.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FAFE9FC4DDEB6CE7DCD2D721BE41E81.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1792,5604260010424,500.0,PorSi,Vinagre Vinho Tinto 500ml,,0.49,0.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3A5205AA62C599B42DC9CA1B694D000.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1793,5604260010431,500.0,PorSi,Vinagre Vinho Branco 500ml,,0.59,1.18,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98C37A512AE7D66F73EBFD90FA3DD5A0.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
18084,5601008100539,300.0,Vieira,"Bolacha maria doces, embalagem de 300g",,2.09,6.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2F14C3854C93614A1A86C670F377C2D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
1948,5604260056941,200.0,PorSi,Massa de Alho 200g,,0.85,4.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E280B75D03F6886AA331E096355381E5.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
19607,7613035376625,90.0,Nestlé,Fruta para bebé maçã banana aveia +6 meses,Embalagem de 90g,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63EF160EDC28D2A349A30B7555DC57D7.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
20101,5601010131231,120.0,Ramirez,"Atum em azeite, embalagem de 120g",,1.49,12.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E16DC667779622705519F8CE1EA40F5.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
21149,3415581114935,460.0,Haagen Daz,"Salted caramel, embalagem de 460 ml",,5.79,12.59,460,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3221FA219404BC43A0A4240ED9704EE0.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
2153,5604260258604,1000.0,PorSi,Polvo Limpo 1kg,,10.99,10.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAF7A31A8F79D5C2CCCF361A2228856D.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
21767,7613035487871,90.0,Nestlé,"Fruta para bebé multifrutas +4 meses, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B1A7DCEC52C23E2760C4FE3A24A75EE.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
22335,5000116110940,420.0,Capitão Iglo,"15 douradinhos, embalagem de 420g",,4.99,11.88,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3973A8C90F686ECB72E76C3B0A0492D4.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
22391,5601151975770,1980.0,Pepsi,"Refrigerante com gás zero açúcar, pack 6 x 0.33 l",,3.69,1.86,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA4A23171A260CD2473235D1672579A7.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
22395,8712100745614,412.0,HellmannS,"Mionese top down, embalagem de 410g",,2.99,7.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69FC39D7436E837B71E260D76DC0DC69.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
22940,5604260280933,130.0,Porsi Vivabem,Tortitas de Arroz Integral com Sal 130g,,0.79,6.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC0F04ACFABB43679AB86C8FED148071.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
22941,5604260280940,130.0,Porsi Vivabem,Tortitas de Arroz Integral sem Sal 130g,,0.79,6.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC68B3BD9D632DE980E2617EFE6C9E8.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
23354,5000116112210,375.0,Capitão Iglo,"18 nuggets de frango e queijo, embalagem de 380g",,5.99,15.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/620A92034486A55E5D400B05466AAFD3.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
23524,5000204922851,750.0,Pato,"Líquido sanitário extra power, marinho, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60268FF4016AF8FBA52DB6A9A88D181B.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
2482,7613032584757,250.0,Cerelac,Papa infantil láctea 5 frutos +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BA8FAB1CBB784A1F35D14E45DA423EA.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
2503,7613033156212,85.0,Purina Gourmet,"Comida húmida para gato mousse com salmão, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCD32627F59A029C2931D459EC84583E.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
25214,7613035930551,90.0,Nestlé,"Fruta para bebé maçã banana morango +8 meses, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2E1B043C34553B91FFED35123D220EC.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
2675,8410000802771,160.0,Chips Ahoy!,Bolachas mini chips ahoy,Embalagem de 160g,1.84,11.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3707DD444CDD44D20F774875B91B068B.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
2748,8410063044521,200.0,Pescanova,"Miolo de camarão cozido 40/60, 200 g",,6.39,31.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50FF0C33F27025B364B2A0F02EC1F36.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
27629,5604260282845,500.0,PorSi,Iogurte Natural 4x125g,,0.79,1.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C81FD0AD483BCDBB41B470432B5F2B0.jpg,,,,,2025-10-22T23:59:59+01:00,PROSPECTUS,14,3,,
