identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6,images_7
6145,7622300370367,100.0,Milka,"Tablete de chocolate daim, embalagem de 100g",,1.99,19.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A01358C77615C1CC63B173E3AC11E0E.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
616,3250390114673,360.0,Bouton D´or,Pepinos Extra Finos 680g,Embalagem de 380 g,2.59,7.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/131D236F1C36D4400362C1A6459D9792.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
6207,8001480020528,2000.0,Neoblanc,Lixívia para roupa tradicional,Embalagem de 2 l,1.74,0.87,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/930401C25A92312F34CEB71B016BE255.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
6208,8001480020580,2000.0,Neoblanc,Lixívia Denso-Activa Tradicional p/ Casa e Roupa,Embalagem de 2 l,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CE5B1AAB75A1C5E9FE59503408E0B94.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
6315,8410063055923,800.0,Pescanova,"Camarão Moçambique Médio 48/64 Ultracongelado, emb. 800 gr",,16.99,21.24,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85CC3B8F2E9B3BFD78B9D6D509C7D56E.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
6398,8410372182303,75.0,Colgate,"Dentifríco flúor gel, embalagem de 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F011A79E5A34E1D47A1369D50D1C53B.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
640,3250390207528,125.0,Bouton D'or,Cajus Torrados Salgados 125g,Embalagem de 130g,1.66,13.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F01CD1FD2A576F15B808787D862A108B.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
6834,8714789162607,,Colgate,"Escova de dentes, extra clean, 2 unidades",,2.24,2.24,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44661A51C33886F9F9D2E9E6336E3737.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
6930,9300631115434,200.0,Veet,"Depilatório homem gel, 200 ml",,7.34,36.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A297CDBAC5B42EFD5175092DDCFB6D4.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
7356,3250390033677,750.0,Delagne & Fils,Champagne Rose Bruto,"Garrafa de 0,75 l",20.99,27.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C67F8C7F5B830F4B7403ECD98A12FE61.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
8497,5601098656565,,Paiva,"Queijo curado de mistura, 600 g",,6.29,6.29,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75980BB61B451F78D12DB8E9EC9720E7.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
8809,5601252107179,250.0,Gallo,"Vinagre de Sidra Original, emb. 250 ml",,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CFC4BAC1385878FA06A6A385C70C3C.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
8983,5601489129241,100.0,Du Bois de la Roche,"Bolachas palmi kids, embalagem de 100g",,0.95,9.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F990D9E68F9003DEB6872D54D6682787.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
9111,5601989001412,750.0,Monte Velho,"Vinho regional alentejano tinto, garrafa de 0.75 l",,3.89,5.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5313E203A06105D1BF7A5AD8308AD864.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
9255,5603124024140,545.0,Mistolin,"Tira gorduras recarga, de 550 ml",,2.49,4.57,545,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687EAA7C10E8372C470B9350CC205D49.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
939,5601001315107,200.0,Nestlé,"Bebida Cereais Cevada e Chicória com Café, emb. 200 gr",,2.89,14.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC5A47735407D4C3B415883C0C674337.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
947,5601001355905,200.0,Nestlé,"Bebida de Cereais Cevada, Chicória e Centeio, emb. 200 gr",,2.65,13.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7DC37D0206CA279E0EB2E5F3678B88F.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
948,5601001418402,200.0,Nestlé,"Tablete de Chocolate Culinária 53% sem Glúten, emb. 200 gr",,4.29,21.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1EBF2872D4D51D0D1CFF8048292DF19.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
9683,5604260270217,270.0,PorSi,Arroz Doce 2x135g,,1.7,6.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D056B521DDD92127AC982E05D6039929.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
9988,8000420031068,750.0,Gancia,Espumante asti,Garrafa de 750 ml,7.69,10.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6ACAB0C2A383C15A924D340B3AAF3071.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
251,2696001000000,400.0,Padaria,Baguete,400 g,0.79,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C2E126B9E5B84C243F0668DEC3869F.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
52362,5604260330508,375.0,PorSi,Pão Cachorro 375 G,,1.09,2.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F32D92C56FEFFE0160A12B178932409C.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
52361,5604260330485,200.0,PorSi,Pão de Hamburguer 200 G,,0.85,4.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FC19DED276F09C4A0348E24A43EFD31.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
11688,5601244202318,200.0,Terra Nostra,"Queijo flamengo em fatias, embalagem de 200g",,2.29,11.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51C5114F8500F311C1E44953A540868A.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
35749,5603722509667,800.0,Mimosa,"Leite bem essencial chocolate , embalagem de 4 x 200 ml",,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66BA85F80F98E7331B63BC3D4684C6AC.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
1135,5601082022758,250.0,Delta,"Café Moído Torrado Moagem Máquina Lote Chávena Int 12, emb. 250 gr",Embalagem de 250g,3.99,15.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13E9F03FF8FB53EE57516E14277CD628.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
1862,5604260042340,185.0,PorSi,Batatas Fritas Onduladas com Sabor a Churrasco 185g,,1.34,7.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A22AAF9574AA89A9DE8627F4B492DC1.jpg,,,,2025-12-31T23:59:59Z,PROSPECTUS,14,4,,,,
