identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page
35560,5601151973745,3500.0,Seven Up,"Refrigerante de lima e limão com gás regular, pack de 2 x 1.75 l",,2.89,0.83,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CD5A622753D3356E9D019035298E5D4.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
54828,5601164906273,7000.0,Super Bock,"Cerveja, 35 x 20 cl",,13.89,1.98,7000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EEAE55F901F69F71712A095227D1F3E.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
11469,5601028016681,,Renova,"Papel higiénico compacto, folha dupla",4 = 12 rolos,2.19,2.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/833BBD2F004421BEB7D3758CD6F84330.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5256AFB114E96932DA597D5372942F20.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AC1E0BF4245ABCA66BD5F1E70264BC6.jpg,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13886,2891108000000,1000.0,Frango,Bife de Frango,Vendido ao peso a partir de 1 kg,6.49,6.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/519BDC237EE2CC43FB5B010D4FF5A15B.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
15161,5604260274246,1000.0,PorSi,Cenouras Programa Origens,Embalagem de 1 kg,0.89,0.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/558C3AC1450C10C8B2395D06441C5423.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13866,2891048000000,1000.0,Porco,Bifanas,Vendido ao peso a partir de 1 kg,3.99,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72DE0DA6B485199AC995C629E3E4D279.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13897,2891053000000,1000.0,Porco,Lombo sem Osso,Vendido ao peso a partir de 1 kg,4.99,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415564DA70574ED3C1D7475F1F28BDB6.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13865,2891042000000,1000.0,Porco,Costeletas do Cachaço,Vendido ao peso a partir de 1 kg,3.99,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0D96FA697CD7DF7D0B353E0ED0B1193.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13892,2891041000000,1000.0,Porco,Costeletas do Lombo,Vendido ao peso a partir de 1 kg,3.99,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/589E4AFE71E19AF7FEB32FB0C0E176FF.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13954,2891192000000,500.0,Porco,Tiras da Costela/Piano,1 un = 500 gr (aprox.),3.3,6.59,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D0B09E93398DFB0B31D06D5AFBD6B99.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
14921,2892534000000,400.0,Legumes,Couve Bróculo,Vendido ao peso,1.0,2.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F48873F332B6ECE759CD88793270811.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
12909,2892005000000,250.0,Fruta,Laranja Económica,1 un = 250 gr  (aprox.),0.3,1.19,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67E13FD34B36BCD37E12339EB836171D.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
34877,5604260285464,1500.0,PorSi,Maçã royal gala categoria II Programa Origens,Embalagem de 1.5 kg,1.99,1.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F091E3663EBAE6E7A8981702DFBCC609.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13894,2891044000000,1000.0,Porco,Entremeada sem Entrecosto,Vendido ao peso a partir de 1 kg,4.29,4.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/033DDCE7C7F9A9CD99F0A4BEB2F74462.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
26047,8412600070994,650.0,Bimbo,Pão de forma s/ côdea,Embalagem de 650 g,1.99,3.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D9620F17746A1D49642D0DCBD72A2D3.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
48040,5604260320615,640.0,Porsi Vivabem,Iogurte Líquido Magro Frutos Vermelhos 4x160g,,1.29,2.02,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4279AEF35ED360CFDE5A7B8499B9C67.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BCFC316C76164C4EB30E1CA8663C5AA.jpg,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
29899,2696008000000,,Padaria,Bola Rústica,85 g,0.24,0.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06C705452DA793A390CC49C0690F6BDD.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
32424,5604260285297,1000.0,PorSi,Leite Uht Magro 1l (sem Rosca),,0.85,0.85,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAABBB136A1B6AF34367792D3AF7B8DD.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
40514,5604260302321,2000.0,PorSi,Ice Tea Pêssego 2l,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/119C3CB73CD40DA468E2E6CBB1420B8C.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
21291,2891140000000,1000.0,Porco,Cachaço s/ Osso,Vendido ao peso a partir de 1 kg,4.99,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E3931887AC2DD400F13FFEDAE44781A.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
23605,5601024335182,1000.0,Fula,"Óleo Alimentar Especial Fritura, emb. 1 lt",Garrafa de 1 l,1.89,1.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69E445CB49A81927EAD36F899A4FF4A1.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
251,2696001000000,400.0,Padaria,Baguete,400 g,0.79,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C2E126B9E5B84C243F0668DEC3869F.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
34240,2892497000000,120.0,Programa Origens,Cebola roxa categoria II,Vendido ao peso,0.15,1.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8F441E981475C78DFA8B7423332B5B4.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
12110,5604260266630,400.0,PorSi,Croissant Simples,,1.82,4.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78ED6B7D0ECF488C060F07EB85C79AA9.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
12889,2892175000000,150.0,Fruta,Kiwi categoria II,1 un = 150 gr (aprox.),0.45,2.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39D74C337E358C98856B0EB2FC79D7A8.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
12998,2892529000000,200.0,Legumes,Cogumelos Granel,1 un = 200 gr (aprox.),0.9,4.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21980CA05745F31B22EE237361B7FEB6.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13813,2892489000000,250.0,Legumes,Batata Doce,1 un = 250 gr  (aprox.),0.37,1.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0785A3D8A1A6773EB1FB43B119AC4D9.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
1451,5601286201782,500.0,Milaneza,"Massa esparguete, embalagem de 500g",,0.88,1.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF90DF8806B7F52F8AD5ECEED9AAA2FA.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
56395,5604260334636,640.0,Porsi Vivabem,Iogurte Líquido Magro Piña Colada 4x160g,,1.35,2.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56E2584E43311EB3153172BA46A745DF.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
1035,5601045105313,6000.0,Serra da estrela,"Água mineral sem gás, pack 4 x 1.5 l",,1.79,0.3,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0358268AAE386D7F610EBE003FAAE9E0.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13048,2893561000000,250.0,Marisco,Ameijoa Branca Vietnamita Congelada,Vendido a partir de 250 gr  (aprox.),0.5,1.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB1BC296FF41180E6F3E1626AD4F78AA.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13947,2891125000000,150.0,Peru,Espetadas de Peru,1 un = 150 gr (aprox.),1.02,6.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7051DD49B64096A6B46E7815DD618A85.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
1437,5601260046101,1000.0,Saludães,Arroz Carolino,Embalagem de 1 kg,1.14,1.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/844734F94E64C7EE2E76F0FC068B9A4B.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
1467,5601286236784,500.0,Milaneza,"Massa de espirais, embalagem de 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90F3AD9985391E2BB3C76374F1217643.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
18778,5604260274963,200.0,PorSi Select,Alheira de Mirandela Igp 200g,,1.39,6.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93E265B38537CF7D9CC71734EEF39C20.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
2785,5601363013222,150.0,Ruffles,"Batata frita presunto, embalagem de 150 g",,1.44,9.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C1F8A2720963F6F12F5A2EE9BFB27BF.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
36745,2892275000000,300.0,Fruta,Pera conference categoria: II,Vendido ao peso a partir de 300 g,0.57,1.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BF458478FD63452D2100C106D192E00.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
40604,5604260302314,2000.0,PorSi,Ice Tea Manga 2l,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AC84EA3800E422D34653301FC881DDD.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
40605,5604260302338,2000.0,PorSi,Ice Tea Limão 2l,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34868D91A34DD60975E3414B525E31CF.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
57091,5604260339341,500.0,Páturages,Iogurte Proteico Magro Morango 4x125g,,1.79,3.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85A954405A59B013C5ECFA202AF319DA.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13915,2891249000000,2000.0,Peru,Perna com Osso,Vendido ao peso,8.98,4.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA6C55F440DB29FDE55EB019973B1FE5.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
29613,5604260283538,1000.0,Porsi Vivabem,Bebida de Aveia 0% Açúcares Adicionados 1l,,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EE40BC1DA49C5CE3D084214B1D3D3B9.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
30958,5449000957955,3500.0,Coca-Cola,"Refrigerante com Gás Cola Zero, emb. 2 x 1,75 lt",,3.29,0.94,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2EAD17F7ACB8ABDBC63DEE76B961767.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
33021,5601260048105,1000.0,Saludães,"Arroz basmati, embalagem de 1 kg",,2.49,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69B2912DAB5813399DDCD1424E089110.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
48393,2757509000000,200.0,PorSi,"Bifinhos do Lombo de Porco Finíssimos, embalagem de 200g (aprox.)",,1.6,7.98,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27981781C3C214C992EEFDB89F8AAD1B.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
49221,5604260322602,90.0,PorSi,Puré de Fruta Maçã Banana Laranja 90g,,0.59,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EA2B765FDE0704D86E3A5E9BB105514.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
56206,5604260333783,390.0,PorSi,Tomate Triturado 390g,,0.69,1.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77E3931B0F14EAAF2010950E65979D1.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
57469,5604260342167,640.0,Páturages,Iogurte Líquido Piña Colada 4x160g,,1.35,2.11,640,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6A7D4C38A359E6AFDE5430551EE6F7E.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
9279,5603533652002,1000.0,Frize,"Água com gás limão, pack 4 x 0.25 l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11B7A1FE3C8011649267813E9487639D.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
958,5601019012401,500.0,Guloso,Polpa de Tomate,Embalagem de 500g,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91C57E5F8181E3927BBDCAD05F79EE7A.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
12718,5604260297023,230.0,PorSi,Massa Folhada 230g,,0.89,3.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/005BB39643ECEEEE18D4155B1DA9B91E.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13523,2893515000000,250.0,Peixaria,Lula Congelada,1 un= 250 gr (aprox.),1.25,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2B7BBDC4CDC3C912C9CD2FEC6D3B682.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13844,2891011000000,800.0,Novilho,Carne p/ Assar,Vendido ao peso a partir de 800 g,10.79,13.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/142925C351A68598D5F08763C55C20FE.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
13981,2696138000000,60.0,Pastelaria,Pastel de Nata,60 g,0.33,5.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA9B10BF07D95E268418206A452F7022.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
1461,5601286223784,500.0,Milaneza,"Massa de cotovelos grandes riscados, embalagem de 500g",,0.98,1.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7983C23BD243065514145A575FF52416.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
15156,2892099000000,500.0,Fruta,Papaia Avião,1 un = 500 g (aprox.),1.95,3.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/103067E524772C956478A94460D63E34.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
15279,5604260276356,200.0,PorSi,Queijo Flamengo Fatiado 200g,,1.89,9.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85DD1F9692D11A8FD3C2C7B23D4282CC.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
250,2892150000000,300.0,Fruta,Abacate,1 un. = 300 g (aprox.),0.9,2.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9095394002D145B7F2ABE932415A1F1.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
28877,5604260276622,1500.0,PorSi,"Sumo Maçã 1,5l",,1.09,0.73,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB7D3F4136FC93580B83FF3902AE63C1.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
30170,5604260274956,200.0,PorSi,Alheira Especial de Trás - Os - Montes 200g,,1.29,6.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19929337FCFE5B600DFE0ACDB988D2AA.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
30414,4015400917304,480.0,Fairy,Detergente Liquido Loiça Original,480 ml,2.54,5.29,480,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDA62A6B9333A70897E09AEAD0B62BBF.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
34385,5604260285754,,PorSi,Papel Higiénico 2 Folhas Reciclado 6 Rolos,,2.15,2.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1DBFD368962CC2E7DAC05F669F9A1E3.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
35138,5603722517655,960.0,Mimosa,"Iogurte sólido aroma morango, ananás e banana, 8 x 120 g",,1.89,1.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7070B93AC2DB23DCF61734D801E40E6D.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
37923,5604260300990,1000.0,Porsi Vivabem,Bebida de Amêndoa 1l,,1.09,1.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74B05726BD16B03D5A528D4778757940.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
41716,5604260303809,90.0,PorSi,Puré Fruta Multifrutos Maçã / Pêssego / Banana / Pera 90g,,0.59,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CAFF4A82E080C7A12967171C7D2027F.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
41719,5604260303793,90.0,PorSi,Puré de Fruta Maçã Banana 90g,,0.59,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E481D69677BD2CA4465286377A9A6E3.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
41720,5604260303786,90.0,PorSi,Puré de Fruta Maçã Banana e Morango 90g,,0.59,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB59B6CAE9A8CD6FFFC194AC89C34DBC.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
41822,7613039868300,270.0,Nestlé,"Cereais Estrelitas Mel, emb. 270 gr",Embalagem de 270 g,1.49,5.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8ED5B2AE951DD00B9C8D9B0148834738.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
44701,5053990156009,175.0,Pringles,"Snacks Batata Original, emb. 175 gr",,2.19,12.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE87AADF1BA674A5818FDF008937F90A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,2026-02-18T23:59:59Z,PROSPECTUS,16,1
48297,5604260320721,200.0,Porsi Vivabem,Queijo Flamengo Light Fatiado 200g,,1.89,9.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70AA2E56EA03F7DEC7BCFB6E81C245ED.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
4975,5601007001332,750.0,Esteva,"Vinho doc douro tinto, garrafa de 0.75 l",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DE3E82C8EEE9F921A3163C241BC3A09.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
49831,8445290157348,390.0,Nesquik,"Achocolatado em pó, embalagem de 390g",,3.74,9.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C8D0ADDD419DD646B2CF36E18D3378F.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,16,1
