identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page
42776,5604260304714,200.0,PorSi,Fiambre da pá fatiado,200 g,1.59,7.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A131F94BE57C970A8C2BBD2F93B5A56.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF6C4B7F27D2FA729AB427C5AFC4D32.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF6C4B7F27D2FA729AB427C5AFC4D32.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF6C4B7F27D2FA729AB427C5AFC4D32.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF6C4B7F27D2FA729AB427C5AFC4D32.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF6C4B7F27D2FA729AB427C5AFC4D32.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF6C4B7F27D2FA729AB427C5AFC4D32.jpg,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
5096,5601050026429,300.0,Danonino Danone,"Queijinho danonino petitdino de morango/banana, embalagem de 6 x 50g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA8D1A9125B498992C62B9745CC5DD3D.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
14698,7613034570512,90.0,Nestlé,"Fruta para bebé 4 frutas +4 meses, embalagem de 90g",,0.63,7.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3717C2AF583A80AD83A765BB8032F767.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
14847,2892476000000,100.0,Programa Origens,Alho Seco,Vendido a partir de 100 gr,0.57,5.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFA3B1E723D71FB9BFAE5D5B250C3BB3.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
17189,5603344531107,110.0,General,"Atum em posta, em azeite, embalagem de 110g",,1.49,13.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B578FD57DAE66EA731A200412CF6D79.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
18595,8410500016012,400.0,Danonino Danone,"Iogurte líquido danonino morango, embalagem de 4 x 100g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00E1EF11C0C6DBF4F5207E20D5392DA2.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
44159,5604260282791,2000.0,PorSi,Laranja Programa Origens | categoria II,embalagem de 2 kg,1.99,1.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5F43CE8523CB5F096F6D4FFFFA358EE.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
974,5601024105051,3000.0,Fula,Óleo alimentar,Embalagem 3L,5.85,1.95,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D641E1D4A518E21E0D8C212FCA92F32A.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
10095,8435257040899,640.0,Nestlé,"Iogurte líquido yoggi morango, embalagem de 4 x 160g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCBB1C4518CDF8045B46EB41CD173E54.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
11501,5601049612084,125.0,Mimosa,"Manteiga com sal, embalagem de 130g",,1.34,10.72,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0A3DF0B7623AAEE8B7C1B9626AECDDA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1207D37BB442FDD5C918BE023189F00C.jpg,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
1302,5601151700754,845.0,Compal,"Grão de bico, lata de 850g",,1.74,2.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA244D258ED9A9EF750825CAFFB70E24.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
13048,2893561000000,250.0,Marisco,Ameijoa Branca Vietnamita Congelada,Vendido a partir de 250 gr  (aprox.),0.5,1.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB1BC296FF41180E6F3E1626AD4F78AA.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
13625,2893620000000,300.0,Peixaria,Salmão de viveiro à posta,1 un. = 300 g (aprox.),3.6,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A170DAF9DE78983CFA7E8DD1EFE6A371.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
14858,2696002000000,250.0,PorSi,Baguete,250 g,0.44,1.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4FC9EECB7B8225F27BCA96C630D54A7.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
15059,2892578000000,200.0,Legumes,Nabo Roxo sem Rama,1 un = 200 gr (aprox.),0.36,1.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EECF99CF1D26FD88C91EC2A5B22EA3C8.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
21766,7613035487840,90.0,Nestlé,Fruta para bebé banana laranja bolacha +6 meses,Embalagem de 90g,0.63,7.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8104E7B3738DD14CEF192706B16EFC4.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
21767,7613035487871,90.0,Nestlé,"Fruta para bebé multifrutas +4 meses, embalagem de 90g",,0.63,7.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B1A7DCEC52C23E2760C4FE3A24A75EE.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
23469,8410500020453,280.0,Danone,"Danonino para levar, polpa de morango, embalagem de 4 x 70 g",,2.14,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E7A122EA567C89446D113FF66BFA0AE.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
23524,5000204922851,750.0,Pato,"Líquido sanitário extra power, marinho, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60268FF4016AF8FBA52DB6A9A88D181B.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
250,2892150000000,300.0,Fruta,Abacate,1 un. = 300 g (aprox.),1.05,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9095394002D145B7F2ABE932415A1F1.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
29899,2696008000000,,Padaria,Bola Rústica,85 g,0.27,0.27,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06C705452DA793A390CC49C0690F6BDD.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
35138,5603722517655,960.0,Mimosa,"Iogurte sólido aroma morango, ananás e banana, 8 x 120 g",,1.97,2.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7070B93AC2DB23DCF61734D801E40E6D.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
36170,5604260295654,1000.0,PorSi,Batata pré-frita palito,Embalagem de 1 kg,1.99,1.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF4C3E7B4CE8656CEB5876B96DD4C997.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
37443,7613037040869,250.0,Nestum,"Nestum zero espelta/aveia, embalagem de 250g",,2.14,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF80E2BF1A95765256612BEC5A65D8DD.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
41622,5604260304585,5000.0,PorSi,Areia para gatos mineral perfumada,Embalagem de 5 kg,1.79,0.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/471523428A34BCB5DDD5150968022974.jpg,,,,,,,2025-03-19T23:59:59.999999999Z,PROSPECTUS,13,1
4687,5000116105212,375.0,Iglo,"Ervilhas, embalagem de 375g",,1.89,5.04,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C528FEBBEDC5462386A3AB117EEBFD4.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
49460,7613287300362,99.0,Nescafé,Café Buondi Intensidade 8,16 cápsulas,5.99,60.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4BCDB4A1998B45DA9767B093A961A1E.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
50377,8445290351357,,Nescafé,"Dolce gusto sical espresso cafés 99.2 g, embalagem de 16 unidades",,5.99,5.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44FD43160B41B883D60D056B524E6B93.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
50630,5603722521461,1208.0,Mimosa,"Iogurte magro liquido de ananas e manga, 8x151ml",,2.99,2.48,1208,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/391469C60827762112BDD90CD5A7ACC1.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
5093,5601050033755,620.0,Danone,"Iogurte activia líquido 0% morango/kiwi, embalagem de 4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B41AE598716D0550D815AA0FE86025.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
53208,8719200268647,1000.0,Vaqueiro,"Creme vegetal culinária clássico, 1 kg",,2.99,2.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0735A691FAA77E120C1E24086E19EA16.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD9C237337ADB2608A1427FA94442244.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD9C237337ADB2608A1427FA94442244.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD9C237337ADB2608A1427FA94442244.jpg,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
8391,5601049159992,1000.0,Mimosa,"Leite especial cálcio + vitamina d magro, de 1l",,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22E6964D6A2F2B922BCB40BB341AE902.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
8996,5601511000357,200.0,Limiano,"Queijo em fatias -50% gordura, 200g",,2.09,10.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A591F05910C9B1AB237E85F7BB193BB0.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
929,5601001187803,625.0,Nestlé,"Cereais chocapic, 625 g",,3.49,5.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DB31C1F3066D48D593AE11B75516670.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
9541,5604260167012,,PorSi,"Papel higiénico branco, compacto, folha dupla, 12 rolos",Uma embalagem,4.48,4.48,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45F75A9FD655AC752AE9A7A484B841F1.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
959,5601019012418,1000.0,Guloso,Polpa de Tomate,Embalagem de 1 kg,1.79,1.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3946132CDF77B4B5ABC4B3B587DC5572.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
980,5601024134488,750.0,Oliveira da Serra,Azeite virgem extra clássico,Embalagem de 750 ml,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01EF39EFE8396CC9ACA95DC25E9D3412.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
1269,5601151021750,845.0,Compal,"Feijão preto, lata de 850g",,1.74,2.06,845,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B352604A3E93D2F850CFCA0A305498A.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
1294,5601151450758,845.0,Compal,"Feijão manteiga, lata de 850g",,1.74,2.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C80A38D3334A10E9F1DDCDBE8105CD22.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
14372,8712100599392,550.0,Calvé,"Ketchup top down, embalagem de 550g",,2.59,4.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D3218F33B22BC3205033BC41E176600.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
14884,2891116000000,1000.0,Aves,Galinha Pequena com Miúdos,1 un = 1 kg (aprox.),2.25,2.25,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EB78D77852C5A607BDFDBBED5FBDC51.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
15060,2892453000000,1000.0,Programa Origens,Abóbora Butternut,1 un = 1 kg (aprox.),0.99,0.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B52C2C8A1B11C26BA2F358A3355C1A17.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
15886,5601027003859,210.0,Manhãzitos,Manhãzitos original,Embalagem 6x2 unidades,2.29,10.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3BD264A0F36C19CDFE09BE15A0F5910.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
18618,5601027004870,210.0,Manhãzitos,Manhãzitos -50% açúcares,Embalagem 6x2 unidades,2.29,10.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08521722BDB8760A47A03446C3145802.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
22232,8410320104500,80.0,Campofrio,"Salame fatiado, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B989DC79BAD10F2BF93E42F2FFD0E3D8.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
22335,5000116110940,420.0,Capitão Iglo,"15 douradinhos, embalagem de 420g",,4.99,11.88,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3973A8C90F686ECB72E76C3B0A0492D4.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
23278,5604260281282,250.0,PorSi,Salada toscana Programa Origens,embalagem de 250 g,1.49,5.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/829819BF310BA689C7002E0655E64BF5.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
2445,5998749109113,270.0,Pedigree,"Snack dentastix grande, embalagem de 270g",,3.45,12.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35241472DE7F17B0C520CB43E029E0A7.jpg,,,,,,,2025-03-19T23:59:59.999999999Z,PROSPECTUS,13,1
25214,7613035930551,90.0,Nestlé,"Fruta para bebé maçã banana morango +8 meses, embalagem de 90g",,0.63,7.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2E1B043C34553B91FFED35123D220EC.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
25542,7613035378681,115.0,Purina One,Snack de higiene oral diária para cão médio,Embalagem de 115 g,2.24,19.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC61BC096B4044BD95549C5F6B38B6BE.jpg,,,,,,,2025-03-19T23:59:59.999999999Z,PROSPECTUS,13,1
32104,8001090639073,300.0,Pantene,Champô 3 em 1 Clássico,300 ml,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE2AB945B06DD7E4B345C0575695E7A2.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
32342,5603722517334,200.0,Milhafre,Queijo açoriano fatias de textura cremosa,Embalagem de 200g,2.15,10.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/171D35F4FE014EB04FB3B5636B039DB0.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
34114,5604260285235,10000.0,PorSi,Alimento seco mix para cão adulto,Embalagem de 10 kg,13.99,1.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4E076DC6F772A559D10EB606496D8F3.jpg,,,,,,,2025-03-19T23:59:59.999999999Z,PROSPECTUS,13,1
37940,8410022000032,300.0,Donuts,6 donuts classic,Embalagem com 300 g,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4763C25C324D6011DC0584FB6F2F49B3.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
38148,5603722519123,1000.0,Milhafre,Leite de Pastagem Biológico Meio Gordo,1 litro,1.18,1.18,1000,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCB3EAE989BC2DDA8E3D76C140D59BA5.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
40591,5601151974049,1750.0,Pepsi,"Refrigerante com gás, garrafa de 1.75 l",,1.35,0.77,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28D8C8402FB8F278C2F0FAAEE3127CC9.jpg,,,,,,,2025-03-12T23:59:59.999999999Z,PROSPECTUS,13,1
