identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page
44744,5000116126200,250.0,Iglo green,"11 nuggets de proteína vegetal, embalagem de 250g",,3.99,15.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD72F77675F63E6DB4973004D403E888.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
940,5601001322402,20.0,Nescafé,"Café solúvel nescafé, embalagem de 20g",,1.49,74.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCEBB6129FC84253AC3E2D01F300F9A9.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
14372,8712100599392,550.0,Calvé,"Ketchup top down, embalagem de 550g",,2.89,5.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D3218F33B22BC3205033BC41E176600.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
1463,5601286232779,250.0,Milaneza,"Massa pevide, embalagem de 250g",,0.62,2.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FABF67C8683DAD5B618F045601E14A4.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
20528,5601176001263,750.0,Tellu's,Vinho doc douro branco,Garrafa de 750 ml,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/185F791518F6D9DFD69DD3FDFC056939.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
2083,5604260193691,1000.0,PorSi,Néctar light de laranja prisma,Embalagem de 1 l,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D4D0AA75BBD1937F2A8A67DCCFD70DB.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
24411,8410436297752,1300.0,Sonasol,"Lava tudo rosas e jasmim, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8DAC5F038BB6C2FB23FB3C7F35CC590.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
33090,5411188112709,1000.0,Alpro,"Bebida amêndoa torrada sem açúcar, embalagem de 1litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66C6488BDB769AFC2D2A2697199C34D6.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
36709,5604260296750,250.0,PorSi,Queijo fresco ligth,Embalagem de 4 x 62.5 g,2.59,10.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4EE542A1994DE7774B9C54C8888B672.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
36899,5604260283347,200.0,PorSi Viva Bem,Sementes de girassol,Embalagem de 200 g,0.99,4.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58B92FDE2988473703108F9C38BFC87E.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
38417,5411188124689,1000.0,Alpro,"Bebida aveia sem açúcar, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/242D83F75D71A1E8390A9D4AC652F0B9.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
5008,5601028000383,,Renova,"Lenços de bolso sensi, brancos, 10 unidades",Uma embalagem de 6x10,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7E56C5340E5213CBF3A606D0311258B.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
5028,5601028006231,,Renova,"Lenços de bolso sensitive brancos, 24 unidades",,2.89,2.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CC244AFF55976B3210C6D16467CD206.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
52600,5601217137951,1710.0,Quanto,"Amaciador roupa concentrado ouro e orquídea branca, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5BBE20226E42754DBBAD723FC764C65.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
942,5601001324109,100.0,Nescafé,"Café solúvel gold, embalagem de 100g",,5.7,57.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56AF775E1D437B4623D4E42AE4DAA827.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,3
10513,8435250439591,236.0,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.99,8.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/368B8AC44F8070965585916E17063F2C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
12468,8435250439584,256.0,Nestlé,"Iogurte mix in smarties morango, embalagem de 2 x 128 g",,1.99,7.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/546EB338CC6149CC0CDDECE6E5ABF48D.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana, embalagem de 4 x 160g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92C48D7A1A5BA67322D0E6250F5BAFF.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
17665,8712100745591,754.0,Calvé,"Maionese top down, embalagem de 753 g",,3.69,4.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6F00A8AA4D7D21E56D34CFA61170423.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
29374,5601146530304,500.0,Bandida do Pomar,"Sidra maçã, lata de 500 ml",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCB2E29A160CFF6D3AE7FEB90426D1E6.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
37368,5604260300518,31.0,PorSi,Gelatina morango 0% açúcar,Embalagem de 31 g,0.97,31.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED72603CF70EFE117DB8D71FCC17B8C0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
41221,5604260307951,200.0,PorSi Viva Bem,Sementes de abóbora,Embalagem de 200 g,1.89,9.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/490A3FBC8D1728D50D62350E36AD23EB.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
41895,5000116125784,220.0,Capitão Iglo,"12 nuggets frango polme americano, embalagem de 220g",,2.99,13.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E342C1C812C93A809F88301C9A1AFE84.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
44804,3023290048924,150.0,Lindahls,"Pudim de chocolate + proteína, 150g",,1.69,11.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/989B5F16D9E5F4A7EB2B3AE42115DF4A.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
46918,5029053038476,,Scottex,"Papel Higiénico Original 2 folhas, 32 rolos",,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F221187A96B1E38B52E9E554177B067.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
47021,5604260318322,150.0,PorSi Viva Bem,"Iogurte morango skyr 0%, 150 g",,0.69,4.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6115F0FD7BCBA2A6097B8DE8B44DA1EC.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
485,3036810201280,215.0,Maille,"Mostarda dijon, embalagem de 220g",,3.19,14.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62618DF63BD11F55FFEE9176972D4CEF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1ABADBA923A5257BF5D8A92B53110481.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1ABADBA923A5257BF5D8A92B53110481.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1ABADBA923A5257BF5D8A92B53110481.jpg,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
49392,4001724039204,320.0,Dr. Oetker,Pizza Ristorante Pepperoni-Salame,Embalagem de 320g,4.99,15.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97020808BED188B1A034BCC8DC6633CF.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
49761,8410500024574,460.0,Danone,"Iogurte bifidus activia chia amêndoa 0%, embalagem 4x120g",,2.39,5.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B9FB91C5154914AE2B2128ACA4CA281.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
5745,5603722513718,1000.0,Vigor,Leite pasteurizado m/g sem lactose,Garrafa de 1 l,1.15,1.15,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A274333D648928B02F1993344237862.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
8657,5601163081711,1980.0,Luso,"Água sem gás, pack 6 x 0.33 l",,2.35,1.19,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/443B50B4BA27541FFD3067F816F7D24A.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
941,5601001322808,100.0,Nescafé,"Café solúvel, embalagem de 100g",,3.95,39.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B063757FB22F6A33CD1F9CE6C13974A8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
14437,5411188110835,1000.0,Alpro,"Bebida de soja de amêndoa, embalagem de 1 litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7737749B389B841C77AB65B76665C756.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
14508,5411188115496,1000.0,Alpro,"Bebida de soja sem acucar 1l, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08FB7DF3E9A91E663DF63A6991F64B9B.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
18426,3600541887817,400.0,Garnier,Champô Ultra Suave Delicias de Aveia,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB3520AB0507187656A408B0D650CF4F.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
21523,5602417101582,5000.0,Courelas d'Alqueva,Vinho bag-in-box branco,Garrafa de 5 l,6.49,1.3,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D3F0DF38C3F94ABA8EE403D35C64B7B.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
36900,5604260283354,250.0,PorSi Viva Bem,Sementes de linhaça dourada,Embalagem de 250 g,0.99,3.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2D2DD8A9E17D4CE17D04DE895B76C83.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
37367,5010029000092,215.0,Weetabix,"Cereais weetabix originais, embalagem de 215 g",,2.39,11.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E63E3B5AF976AFAE0CA9401ECBA76B16.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
37928,5604260300631,360.0,PorSi Viva Bem,Esparregado de espinafres sem lactose,Embalagem de 360 g,2.29,6.36,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC3708405497DA68E45D2D05D69A99D.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
43520,8411300478116,400.0,Elvive,Champô argila cabelos normais,Embalagem com 400ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/638A557615C1C43E87F50B5AF3FB796E.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
44948,5604260313273,250.0,PorSi Bio,Mel de néctar multifloral bio,Frasco de 250g,3.29,13.16,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31C947C55452B58F8A77204579DA2099.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
46149,5600744051198,220.0,Aurora,"Waffle de liège, embalagem de 220g",,2.39,10.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D98D9F0A3DB775784EDE16515D549712.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
10859,3023290400395,230.0,Nestlé,"Iogurte mix in kit kat, embalagem de 2 x 115g",,1.99,8.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46A338E8D7EAC63B8EF63808F7DF5998.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
11503,5601050019100,600.0,Danone,"Danacol frutos exóticos, embalagem de 6 x 100 g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A16EAD58E7A10ECD338C77C33D25273.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
12237,7613034725936,390.0,Nesquik,"Achocolatado em pó extra chocolate, embalagem de 390g",,4.75,12.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/353302D99749C8164ECF43D711820BAA.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
1466,5601286235770,250.0,Milaneza,"Massa cuscus, embalagem de 250g",,0.62,2.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606493A56C3149C89E86FD71CB1A6172.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
15350,5604260266890,800.0,PorSi,Bacalhau posta asa branca,Embalagem de 800G,11.99,14.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFC53C3DF09BEC28546B456B8B402B4C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
20621,5601260591601,67.0,Cigala,"Noodles de caril banzai, 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37D3A056B1CD5DC7680C3B2D265F5035.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
22941,5604260280940,130.0,PorSi Viva Bem,Tortitas de arroz sem sal,Embalagem de 130g,0.79,6.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC68B3BD9D632DE980E2617EFE6C9E8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
25538,7613035800281,1500.0,Friskies,Ração para gato esterilizado com peru,"Embalagem de 1,5 kg",5.84,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF9C78F9FCA49B5C5370D6F754BBF1C8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
29739,8410436324502,1300.0,Sonasol,"Lava Tudo Leite de Amêndoa, 1.3 l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0C3F7396A3707DA471842E1F133DA93.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
39864,5604321029167,1000.0,Cemporcento,"Flocos de aveia finos integrais, embalagem de 1 kg",,1.79,1.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/852CF24F72140CDA1898A94481D769FB.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
41979,5601050036244,160.0,Danone,"Yopro manteiga amendoim banana, embalagem de 160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA86300496543407BC1BC50B2C72D742.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
4236,3600521519479,400.0,Elvive,Champô color-vive,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B741E6BD8D506F6AF7B6C5B1B3D10A5F.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
43004,5604260309689,400.0,PorSi,Macedónia de legumes,Embalagem de 400 g,0.99,2.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA55F5FF3160888D5D2CCCED4F7ECC20.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476C6F9F7705F774118A872CCEDBFDC5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476C6F9F7705F774118A872CCEDBFDC5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476C6F9F7705F774118A872CCEDBFDC5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476C6F9F7705F774118A872CCEDBFDC5.jpg,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
4315,3600540542861,400.0,Garnier,Champô Ultra Suave de abacate & karité,Embalagem de 400 ml,5.79,14.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D548857F0BA2FC243E68F54B6437483.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
43353,5604260309474,15.0,PorSi Viva Bem,Infusão noite 10x1.5g,Embalagem de 15g,0.65,43.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170C016CEC64D5EBC6F4B495EEBFE6F8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
43406,5604260310364,1000.0,PorSi Viva Bem,Arroz integral,Embalagem de 1 kg,1.48,1.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04939FB7D0224CB499E41D2B69D9B533.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
46768,5601082046068,55.0,Delta Q,Café Qalidus XXL,Embalagem com 60 cápsulas,16.99,308.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B57D51E1DBAB84530CA47C710EFFC338.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
543,3228881083241,30.0,Lipton,"20 saquetas chá digestão fácil, embalagem de 30g",,2.09,69.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62C3C7BA99F1F998410EDAE6BAC40CDF.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
8398,5601050016024,600.0,Danone,"Danacol natural, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E05E5353FD11FB2707504DEA431D86EA.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
8641,5601151983171,600.0,Compal,"Néctar vital de frutos vermelhos, pack 3 x 200 ml",,1.35,2.25,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8564D706D7239DFC63148360AB08E38F.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
924,5601001120503,370.0,Nestlé,"Leite condensado, embalagem de 370g",,2.28,6.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBAB8756051E4890009C5246CFA3D443.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
11614,5601164874206,1980.0,Super Bock,"Cerveja sem álcool, tara perdida, pack 6 x 0.33 l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEB5F0D5D776C18C5FAFF0542F70B7BE.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
11678,5601241111101,1500.0,Vimeiro,"Água com gás, pack 6 x 0.25 l",,2.99,1.99,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/349F566BAEB93F94ED3AE567687EDECD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC75CB9E6EC1DB17A2DC9CE489CBA459.jpg,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
14339,3387390325911,630.0,Nestlé,Cereais fitness,Embalagem de 630g,4.59,7.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/622620E65D6916D40BA230709DD6C726.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
14470,5000289925440,700.0,Gordons,Gin dry,Garrafa de 700 ml,12.99,18.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D55937CEA347BBDAFF1873A2B59C5243.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
15741,7613034945808,1500.0,Friskies,Ração para gato bolas de pelo com frango,"Embalagem de 1,5kg",5.84,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4F10147F3FEEC714C8DFD0AEDE562BD.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
20620,7613031497126,375.0,Nestlé,"Cereais fitness chocolate preto, embalagem de 375g",,2.99,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20CCA311279667ADD25FA01E9050F1D6.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
33127,8001010033721,135.0,Ponti,"Molho pesto ponti, 135 g",,2.25,16.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A053A6A674F62936E57477C3620A6B1.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
33536,3600542182485,400.0,Garnier,Champô Ultra Suave leite amêndoa,400 ml,5.89,14.73,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E128CA8EC8FC8D092CC4E05E0083FAD.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
36770,5604260300457,31.0,PorSi,Gelatina frutos vermelhos 0% açúcar,Embalagem de 31 g,0.97,31.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7DFA552D47F248780068915DACC8DCD.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
36771,5604260300464,31.0,PorSi,Gelatina mirtilo 0% açúcar,Embalagem de 31 g,0.97,31.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7186084902AA42DB0C6FDB89294B8E09.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
38418,5411188125808,400.0,Alpro,"Yofu soja e manga sem açúcar adicionado, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BB622CE7FCFFFFBE1BDE445F2F172B5.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
44761,5601146050505,500.0,Bandida do Pomar,"Sidra frutos vermelhos, lata 50cl",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DF7967B62A6AA597E8EA0E6EC701FC9.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
44879,5000116125890,200.0,Iglo green,"Hambúrguer vegeta green cuisine, 200g",,2.99,14.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E4B1ABB32FFC5A5E253B3D530CE9F99.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
48475,5604260323005,400.0,PorSi,Comida húmida para gato esterilizado,Embalagem de 4 x 100 g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AC40BF8E947D35E8293A7406561A6DE.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
48729,8410376064445,150.0,Gullón,"Finas aveia chocolate leite zero, embalagem de 150g",,2.04,13.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6A109D7797D615A49187DADBA78A468.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
52157,5604260327898,400.0,PorSi Viva Bem,"Gelatina de Tangerina 8kcal,  4x100g",,1.09,2.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E90A11C3F3A381A03376DEE04BF10F31.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
53727,8006540213872,340.0,Fairy,Detergente Manual Loiça Jasmim Rosa,Embalagem de 340ml,1.59,4.68,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AB552FD9F32E3C9F600BFDE936D2188.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,4
