level,isPromo,id,key,title,slug,link,picto,hasAlcohol,index,no_products
3,False,11515,11515,Uvas,uvas,/shelves/frutas-e-legumes/frutas/uvas/11515,,,16.0,7.0
3,False,11516,11516,"Melão, Meloa e Melancia",melao-meloa-e-melancia,/shelves/frutas-e-legumes/frutas/melao-meloa-e-melancia/11516,,,17.0,8.0
3,False,11517,11517,Outros Frutos da Época,outros-frutos-da-epoca,/shelves/frutas-e-legumes/frutas/outros-frutos-da-epoca/11517,,,18.0,3.0
3,False,11518,11518,Frutas Tropicais e Exóticas,frutas-tropicais-e-exoticas,/shelves/frutas-e-legumes/frutas/frutas-tropicais-e-exoticas/11518,,,19.0,12.0
3,False,11519,11519,Frutos Secos e Desidratados,frutos-secos-e-desidratados,/shelves/frutas-e-legumes/frutas/frutos-secos-e-desidratados/11519,,,20.0,8.0
3,False,11532,11532,Legumes e Saladas Embaladas,legumes-e-saladas-embaladas,/shelves/frutas-e-legumes/legumes/legumes-e-saladas-embaladas/11532,,,21.0,32.0
3,False,11531,11531,Alfaces e Rúcula,alfaces-e-rucula,/shelves/frutas-e-legumes/legumes/alfaces-e-rucula/11531,,,22.0,23.0
3,False,11522,11522,Batatas,batatas,/shelves/frutas-e-legumes/legumes/batatas/11522,,,23.0,3.0
3,False,11523,11523,Cebolas e Alhos,cebolas-e-alhos,/shelves/frutas-e-legumes/legumes/cebolas-e-alhos/11523,,,24.0,10.0
3,False,11524,11524,Couves e Feijão Verde,couves-e-feijao-verde,/shelves/frutas-e-legumes/legumes/couves-e-feijao-verde/11524,,,25.0,10.0
3,False,11525,11525,Nabos e Grelos,nabos-e-grelos,/shelves/frutas-e-legumes/legumes/nabos-e-grelos/11525,,,26.0,4.0
3,False,11526,11526,Agrião e Alho Francês,agriao-e-alho-frances,/shelves/frutas-e-legumes/legumes/agriao-e-alho-frances/11526,,,27.0,5.0
3,False,11527,11527,Cenouras e Abóbora,cenouras-e-abobora,/shelves/frutas-e-legumes/legumes/cenouras-e-abobora/11527,,,28.0,6.0
3,False,11528,11528,Tomates e Pimentos,tomates-e-pimentos,/shelves/frutas-e-legumes/legumes/tomates-e-pimentos/11528,,,29.0,11.0
3,False,11530,11530,Pepinos e Curgetes,pepinos-e-curgetes,/shelves/frutas-e-legumes/legumes/pepinos-e-curgetes/11530,,,30.0,2.0
3,False,11529,11529,Cogumelos,cogumelos,/shelves/frutas-e-legumes/legumes/cogumelos/11529,,,31.0,7.0
3,False,11534,11534,Ervas Aromáticas,ervas-aromaticas,/shelves/frutas-e-legumes/legumes/ervas-aromaticas/11534,,,32.0,10.0
3,False,11533,11533,Outros Legumes,outros-legumes,/shelves/frutas-e-legumes/legumes/outros-legumes/11533,,,33.0,18.0
3,False,11715,11715,Arroz,arroz,/shelves/mercearia/arroz-massa-e-farinha/arroz/11715,,,34.0,35.0
3,False,11716,11716,Massa,massa,/shelves/mercearia/arroz-massa-e-farinha/massa/11716,,,35.0,40.0
3,False,11717,11717,Farinha,farinha,/shelves/mercearia/arroz-massa-e-farinha/farinha/11717,,,36.0,40.0
3,False,11718,11718,Azeite,azeite,/shelves/mercearia/azeite-oleo-e-vinagre/azeite/11718,,,37.0,29.0
3,False,11719,11719,Óleo Alimentar,oleo-alimentar,/shelves/mercearia/azeite-oleo-e-vinagre/oleo-alimentar/11719,,,38.0,9.0
3,False,11720,11720,Vinagre,vinagre,/shelves/mercearia/azeite-oleo-e-vinagre/vinagre/11720,,,39.0,27.0
3,False,11721,11721,Molhos,molhos,/shelves/mercearia/molhos-temperos-e-sal/molhos/11721,,,40.0,40.0
3,False,11757,11757,Temperos,temperos,/shelves/mercearia/molhos-temperos-e-sal/temperos/11757,,,41.0,40.0
3,False,11722,11722,"Maionese, Ketchup e Mostarda",maionese-ketchup-e-mostarda,/shelves/mercearia/molhos-temperos-e-sal/maionese-ketchup-e-mostarda/11722,,,42.0,40.0
3,False,11723,11723,Especiarias e Ervas Aromáticas,especiarias-e-ervas-aromaticas,/shelves/mercearia/molhos-temperos-e-sal/especiarias-e-ervas-aromaticas/11723,,,43.0,40.0
3,False,11724,11724,Caldos,caldos,/shelves/mercearia/molhos-temperos-e-sal/caldos/11724,,,44.0,25.0
3,False,11725,11725,Sal,sal,/shelves/mercearia/molhos-temperos-e-sal/sal/11725,,,45.0,17.0
3,False,10242,10242,Feijão,feijao,/shelves/mercearia/vegetais-secos-e-sementes/feijao/10242,,,46.0,4.0
3,False,10243,10243,Grão,grao,/shelves/mercearia/vegetais-secos-e-sementes/grao/10243,,,47.0,1.0
3,False,11021,11021,Lentilhas,lentilhas,/shelves/mercearia/vegetais-secos-e-sementes/lentilhas/11021,,,48.0,1.0
3,False,11817,11817,Sementes,sementes,/shelves/mercearia/vegetais-secos-e-sementes/sementes/11817,,,49.0,9.0
3,False,10273,10273,Café em Cápsulas,cafe-em-capsulas,/shelves/mercearia/cafe-cha-e-achocolatados/cafe-em-capsulas/10273,,,50.0,40.0
3,False,11058,11058,Café Torrado,cafe-torrado,/shelves/mercearia/cafe-cha-e-achocolatados/cafe-torrado/11058,,,51.0,34.0
3,False,10271,10271,Café Solúvel,cafe-soluvel,/shelves/mercearia/cafe-cha-e-achocolatados/cafe-soluvel/10271,,,52.0,27.0
3,False,11057,11057,Bebidas de Cereais,bebidas-de-cereais,/shelves/mercearia/cafe-cha-e-achocolatados/bebidas-de-cereais/11057,,,53.0,19.0
3,False,11736,11736,Chás e Infusões,chas-e-infusoes,/shelves/mercearia/cafe-cha-e-achocolatados/chas-e-infusoes/11736,,,54.0,40.0
3,False,11745,11745,Chocolate em Pó,chocolate-em-po,/shelves/mercearia/cafe-cha-e-achocolatados/chocolate-em-po/11745,,,55.0,17.0
3,False,10292,10292,Açúcar e Adoçantes,acucar-e-adocantes,/shelves/mercearia/acucar-e-sobremesas/acucar-e-adocantes/10292,,,56.0,40.0
3,False,11737,11737,Chocolate e Cacau de Culinária,chocolate-e-cacau-de-culinaria,/shelves/mercearia/acucar-e-sobremesas/chocolate-e-cacau-de-culinaria/11737,,,57.0,15.0
3,False,11738,11738,Farinha e Fermento,farinha-e-fermento,/shelves/mercearia/acucar-e-sobremesas/farinha-e-fermento/11738,,,58.0,13.0
3,False,11739,11739,"Aromas, Toppings e Corantes",aromas-toppings-e-corantes,/shelves/mercearia/acucar-e-sobremesas/aromas-toppings-e-corantes/11739,,,59.0,9.0
3,False,11740,11740,Gelatinas,gelatinas,/shelves/mercearia/acucar-e-sobremesas/gelatinas/11740,,,60.0,34.0
3,False,11741,11741,Bolos e Sobremesas,bolos-e-sobremesas,/shelves/mercearia/acucar-e-sobremesas/bolos-e-sobremesas/11741,,,61.0,38.0
3,False,11742,11742,Coberturas e Decoração,coberturas-e-decoracao,/shelves/mercearia/acucar-e-sobremesas/coberturas-e-decoracao/11742,,,62.0,31.0
3,False,11743,11743,Leite Condensado,leite-condensado,/shelves/mercearia/acucar-e-sobremesas/leite-condensado/11743,,,63.0,17.0
3,False,11744,11744,Fruta em Calda,fruta-em-calda,/shelves/mercearia/acucar-e-sobremesas/fruta-em-calda/11744,,,64.0,13.0
3,False,10260,10260,Cereais Infantis e Juvenis,cereais-infantis-e-juvenis,/shelves/mercearia/cereais-e-barras/cereais-infantis-e-juvenis/10260,,,65.0,40.0
3,False,11050,11050,Cereais Linha e Fibra,cereais-linha-e-fibra,/shelves/mercearia/cereais-e-barras/cereais-linha-e-fibra/11050,,,66.0,40.0
3,False,11052,11052,Muesli e Granola,muesli-e-granola,/shelves/mercearia/cereais-e-barras/muesli-e-granola/11052,,,67.0,14.0
3,False,11053,11053,Flocos e Papas,flocos-e-papas,/shelves/mercearia/cereais-e-barras/flocos-e-papas/11053,,,68.0,21.0
3,False,11054,11054,Barras de Cereais,barras-de-cereais,/shelves/mercearia/cereais-e-barras/barras-de-cereais/11054,,,69.0,40.0
3,False,11072,11072,Doces e Compotas,doces-e-compotas,/shelves/mercearia/cremes-de-barrar-doces-e-mel/doces-e-compotas/11072,,,70.0,40.0
3,False,10318,10318,Marmelada e Goiabada,marmelada-e-goiabada,/shelves/mercearia/cremes-de-barrar-doces-e-mel/marmelada-e-goiabada/10318,,,71.0,10.0
3,False,10317,10317,Cremes de Barrar,cremes-de-barrar,/shelves/mercearia/cremes-de-barrar-doces-e-mel/cremes-de-barrar/10317,,,72.0,19.0
3,False,10319,10319,Mel,mel,/shelves/mercearia/cremes-de-barrar-doces-e-mel/mel/10319,,,73.0,11.0
3,False,11082,11082,Bolachas de Chocolate,bolachas-de-chocolate,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolachas-de-chocolate/11082,,,74.0,40.0
3,False,10796,10796,Bolachas com Cobertura e Recheio,bolachas-com-cobertura-e-recheio,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolachas-com-cobertura-e-recheio/10796,,,75.0,40.0
3,False,10251,10251,Bolachas Infantis,bolachas-infantis,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolachas-infantis/10251,,,76.0,24.0
3,False,11747,11747,"Bolachas de Manteiga, Shortcake e Palmiers",bolachas-de-manteiga-shortcake-e-palmiers,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolachas-de-manteiga-shortcake-e-palmiers/11747,,,77.0,40.0
3,False,10253,10253,Bolachas Maria e Torrada,bolachas-maria-e-torrada,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolachas-maria-e-torrada/10253,,,78.0,20.0
3,False,10250,10250,Bolachas Cracker e Água e Sal,bolachas-cracker-e-agua-e-sal,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolachas-cracker-e-agua-e-sal/10250,,,79.0,37.0
3,False,10252,10252,Bolachas Fibra e sem Açúcar,bolachas-fibra-e-sem-acucar,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolachas-fibra-e-sem-acucar/10252,,,80.0,40.0
3,False,10259,10259,"Bolos, Napolitanas e Pães de Leite",bolos-napolitanas-e-paes-de-leite,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolos-napolitanas-e-paes-de-leite/10259,,,81.0,40.0
3,False,11750,11750,Bolachas Sortidas,bolachas-sortidas,/shelves/mercearia/bolachas-biscoitos-e-bolos/bolachas-sortidas/11750,,,82.0,8.0
3,False,11816,11816,Tortitas Arroz e Milho,tortitas-arroz-e-milho,/shelves/mercearia/bolachas-biscoitos-e-bolos/tortitas-arroz-e-milho/11816,,,83.0,20.0
3,False,10306,10306,Chocolates de Leite,chocolates-de-leite,/shelves/mercearia/chocolate-gomas-e-rebucados/chocolates-de-leite/10306,,,84.0,40.0
3,False,10746,10746,Chocolates Negros,chocolates-negros,/shelves/mercearia/chocolate-gomas-e-rebucados/chocolates-negros/10746,,,85.0,18.0
3,False,10747,10747,Chocolates Brancos,chocolates-brancos,/shelves/mercearia/chocolate-gomas-e-rebucados/chocolates-brancos/10747,,,86.0,11.0
3,False,10751,10751,Chocolate com Avelã e Amêndoa,chocolate-com-avela-e-amendoa,/shelves/mercearia/chocolate-gomas-e-rebucados/chocolate-com-avela-e-amendoa/10751,,,87.0,29.0
3,False,10304,10304,Bombons,bombons,/shelves/mercearia/chocolate-gomas-e-rebucados/bombons/10304,,,88.0,23.0
3,False,10308,10308,Chocolates Mini e Drageias,chocolates-mini-e-drageias,/shelves/mercearia/chocolate-gomas-e-rebucados/chocolates-mini-e-drageias/10308,,,89.0,25.0
3,False,10307,10307,Chocolate com Recheios de Fruta,chocolate-com-recheios-de-fruta,/shelves/mercearia/chocolate-gomas-e-rebucados/chocolate-com-recheios-de-fruta/10307,,,90.0,10.0
3,False,10305,10305,Chocolate Infantil,chocolate-infantil,/shelves/mercearia/chocolate-gomas-e-rebucados/chocolate-infantil/10305,,,91.0,21.0
3,False,11748,11748,Gomas e Rebuçados,gomas-e-rebucados,/shelves/mercearia/chocolate-gomas-e-rebucados/gomas-e-rebucados/11748,,,92.0,40.0
3,False,11749,11749,Pastilhas Elásticas,pastilhas-elasticas,/shelves/mercearia/chocolate-gomas-e-rebucados/pastilhas-elasticas/11749,,,93.0,31.0
3,False,11727,11727,Azeitonas e Tremoços,azeitonas-e-tremocos,/shelves/mercearia/conservas/azeitonas-e-tremocos/11727,,,94.0,22.0
3,False,11728,11728,"Cogumelos, Milho e Ervilhas",cogumelos-milho-e-ervilhas,/shelves/mercearia/conservas/cogumelos-milho-e-ervilhas/11728,,,95.0,23.0
3,False,11729,11729,Feijão e Grão,feijao-e-grao,/shelves/mercearia/conservas/feijao-e-grao/11729,,,96.0,35.0
3,False,11730,11730,Peixe,peixe,/shelves/mercearia/conservas/peixe/11730,,,97.0,40.0
3,False,11731,11731,Salsichas,salsichas,/shelves/mercearia/conservas/salsichas/11731,,,98.0,38.0
3,False,11732,11732,Patê,pate,/shelves/mercearia/conservas/pate/11732,,,99.0,19.0
3,False,11733,11733,Pickles e Outros Vegetais,pickles-e-outros-vegetais,/shelves/mercearia/conservas/pickles-e-outros-vegetais/11733,,,100.0,26.0
3,False,10245,10245,Refeições prontas,refeicoes-prontas,/shelves/mercearia/sopas-e-refeicoes/refeicoes-prontas/10245,,,101.0,22.0
3,False,10246,10246,Sopas e Cremes,sopas-e-cremes,/shelves/mercearia/sopas-e-refeicoes/sopas-e-cremes/10246,,,102.0,15.0
3,False,11746,11746,"Noodles, Pastas e Especialidades",noodles-pastas-e-especialidades,/shelves/mercearia/sopas-e-refeicoes/noodles-pastas-e-especialidades/11746,,,103.0,25.0
3,False,10221,10221,Batatas Lisas e Onduladas,batatas-lisas-e-onduladas,/shelves/mercearia/batatas-fritas-e-snacks/batatas-lisas-e-onduladas/10221,,,104.0,17.0
3,False,10219,10219,Batatas com Sabores,batatas-com-sabores,/shelves/mercearia/batatas-fritas-e-snacks/batatas-com-sabores/10219,,,105.0,22.0
3,False,10218,10218,Batatas Palha e Caseiras,batatas-palha-e-caseiras,/shelves/mercearia/batatas-fritas-e-snacks/batatas-palha-e-caseiras/10218,,,106.0,8.0
3,False,10222,10222,Snacks e Aperitivos,snacks-e-aperitivos,/shelves/mercearia/batatas-fritas-e-snacks/snacks-e-aperitivos/10222,,,107.0,39.0
3,False,10223,10223,Desidratados e Frutos Secos,desidratados-e-frutos-secos,/shelves/mercearia/batatas-fritas-e-snacks/desidratados-e-frutos-secos/10223,,,108.0,40.0
3,False,11726,11726,Pipocas,pipocas,/shelves/mercearia/batatas-fritas-e-snacks/pipocas/11726,,,109.0,5.0
3,False,11672,11672,Água com Gás,agua-com-gas,/shelves/bebidas/agua/agua-com-gas/11672,,,110.0,28.0
3,False,11673,11673,Água sem Gás,agua-sem-gas,/shelves/bebidas/agua/agua-sem-gas/11673,,,111.0,33.0
3,False,11674,11674,Água com Sabores,agua-com-sabores,/shelves/bebidas/agua/agua-com-sabores/11674,,,112.0,7.0
3,False,11675,11675,Água Tónica e Ginger Ale,agua-tonica-e-ginger-ale,/shelves/bebidas/agua/agua-tonica-e-ginger-ale/11675,,,113.0,20.0
3,False,11112,11112,Cerveja Branca,cerveja-branca,/shelves/bebidas/cervejas-e-sidras/cerveja-branca/11112,,,114.0,40.0
3,False,11113,11113,Cerveja Preta,cerveja-preta,/shelves/bebidas/cervejas-e-sidras/cerveja-preta/11113,,,115.0,12.0
3,False,10341,10341,Cerveja sem Álcool,cerveja-sem-alcool,/shelves/bebidas/cervejas-e-sidras/cerveja-sem-alcool/10341,,,116.0,10.0
3,False,10342,10342,Sidras e Panachés,sidras-e-panaches,/shelves/bebidas/cervejas-e-sidras/sidras-e-panaches/10342,,,117.0,17.0
3,False,11116,11116,Cervejas Estrangeiras e Artesanais,cervejas-estrangeiras-e-artesanais,/shelves/bebidas/cervejas-e-sidras/cervejas-estrangeiras-e-artesanais/11116,,,118.0,7.0
3,False,10011,10011,Refrigerantes com Gás,refrigerantes-com-gas,/shelves/bebidas/refrigerantes-e-sumos/refrigerantes-com-gas/10011,,,119.0,40.0
3,False,10325,10325,Refrigerantes sem Gás,refrigerantes-sem-gas,/shelves/bebidas/refrigerantes-e-sumos/refrigerantes-sem-gas/10325,,,120.0,40.0
3,False,11109,11109,Ice Tea e Tisanas,ice-tea-e-tisanas,/shelves/bebidas/refrigerantes-e-sumos/ice-tea-e-tisanas/11109,,,121.0,32.0
3,False,11754,11754,Néctares de Fruta,nectares-de-fruta,/shelves/bebidas/refrigerantes-e-sumos/nectares-de-fruta/11754,,,122.0,40.0
3,False,11755,11755,Sumos 100%,sumos-100%25,/shelves/bebidas/refrigerantes-e-sumos/sumos-100%25/11755,,,123.0,36.0
3,False,11756,11756,Concentrados e em Pó,concentrados-e-em-po,/shelves/bebidas/refrigerantes-e-sumos/concentrados-e-em-po/11756,,,124.0,24.0
3,False,11111,11111,Bebidas Energéticas e Isotónicas,bebidas-energeticas-e-isotonicas,/shelves/bebidas/refrigerantes-e-sumos/bebidas-energeticas-e-isotonicas/11111,,,125.0,37.0
3,False,11798,11798,Água Tónica e Ginger Ale,agua-tonica-e-ginger-ale,/shelves/bebidas/refrigerantes-e-sumos/agua-tonica-e-ginger-ale/11798,,,126.0,20.0
3,False,11691,11691,Leite Meio Gordo,leite-meio-gordo,/shelves/laticinios-e-ovos/leite/leite-meio-gordo/11691,,,127.0,18.0
3,False,11692,11692,Leite Gordo,leite-gordo,/shelves/laticinios-e-ovos/leite/leite-gordo/11692,,,128.0,4.0
3,False,11693,11693,Leite Magro,leite-magro,/shelves/laticinios-e-ovos/leite/leite-magro/11693,,,129.0,18.0
3,False,11694,11694,Leite Proteico,leite-proteico,/shelves/laticinios-e-ovos/leite/leite-proteico/11694,,,130.0,4.0
3,False,11695,11695,Achocolatados e Aromatizados,achocolatados-e-aromatizados,/shelves/laticinios-e-ovos/leite/achocolatados-e-aromatizados/11695,,,131.0,37.0
3,False,11696,11696,Leites Infantis e Bebidas Lácteas,leites-infantis-e-bebidas-lacteas,/shelves/laticinios-e-ovos/leite/leites-infantis-e-bebidas-lacteas/11696,,,132.0,11.0
3,False,11697,11697,Sem Lactose,sem-lactose,/shelves/laticinios-e-ovos/leite/sem-lactose/11697,,,133.0,2.0
3,False,11753,11753,Bebidas Vegetais,bebidas-vegetais,/shelves/laticinios-e-ovos/leite/bebidas-vegetais/11753,,,134.0,40.0
3,False,11698,11698,Ovos,ovos,/shelves/laticinios-e-ovos/ovos/ovos/11698,,,135.0,7.0
3,False,11706,11706,Manteigas,manteigas,/shelves/laticinios-e-ovos/manteiga-e-cremes/manteigas/11706,,,136.0,29.0
3,False,11707,11707,Cremes Vegetais e para Barrar,cremes-vegetais-e-para-barrar,/shelves/laticinios-e-ovos/manteiga-e-cremes/cremes-vegetais-e-para-barrar/11707,,,137.0,27.0
3,False,11703,11703,Natas Culinária e Bechamel,natas-culinaria-e-bechamel,/shelves/laticinios-e-ovos/culinaria/natas-culinaria-e-bechamel/11703,,,138.0,19.0
3,False,11704,11704,Margarinas,margarinas,/shelves/laticinios-e-ovos/culinaria/margarinas/11704,,,139.0,5.0
3,False,11705,11705,Natas para Bater e Chantilly,natas-para-bater-e-chantilly,/shelves/laticinios-e-ovos/culinaria/natas-para-bater-e-chantilly/11705,,,140.0,17.0
3,False,11551,11551,Queijo Fatiado e Bolas,queijo-fatiado-e-bolas,/shelves/charcutaria-e-queijos/queijo/queijo-fatiado-e-bolas/11551,,,141.0,40.0
3,False,11552,11552,Queijo Ralado e Para Barrar,queijo-ralado-e-para-barrar,/shelves/charcutaria-e-queijos/queijo/queijo-ralado-e-para-barrar/11552,,,142.0,25.0
3,False,11553,11553,Queijo Curado e Amanteigado,queijo-curado-e-amanteigado,/shelves/charcutaria-e-queijos/queijo/queijo-curado-e-amanteigado/11553,,,143.0,40.0
3,False,11554,11554,Snacks,snacks,/shelves/charcutaria-e-queijos/queijo/snacks/11554,,,144.0,15.0
3,False,11555,11555,Queijo Fresco e Mozzarella,queijo-fresco-e-mozzarella,/shelves/charcutaria-e-queijos/queijo/queijo-fresco-e-mozzarella/11555,,,145.0,17.0
3,False,11560,11560,Enchidos,enchidos,/shelves/charcutaria-e-queijos/charcutaria/enchidos/11560,,,146.0,40.0
3,False,11558,11558,Fiambre Aves,fiambre-aves,/shelves/charcutaria-e-queijos/charcutaria/fiambre-aves/11558,,,147.0,14.0
3,False,11559,11559,Fiambre Porco,fiambre-porco,/shelves/charcutaria-e-queijos/charcutaria/fiambre-porco/11559,,,148.0,18.0
3,False,11556,11556,Presunto e Bacon,presunto-e-bacon,/shelves/charcutaria-e-queijos/charcutaria/presunto-e-bacon/11556,,,149.0,24.0
3,False,11557,11557,"Mortadela, Paio e Chourição",mortadela-paio-e-chouricao,/shelves/charcutaria-e-queijos/charcutaria/mortadela-paio-e-chouricao/11557,,,150.0,16.0
3,False,11561,11561,Salsichas,salsichas,/shelves/charcutaria-e-queijos/charcutaria/salsichas/11561,,,151.0,7.0
3,False,11562,11562,Especialidades,especialidades,/shelves/charcutaria-e-queijos/charcutaria/especialidades/11562,,,152.0,12.0
3,False,11566,11566,Pão de Forno,pao-de-forno,/shelves/padaria-e-pastelaria/padaria/pao-de-forno/11566,,,153.0,21.0
3,False,11567,11567,Pão de Forma e embalados,pao-de-forma-e-embalados,/shelves/padaria-e-pastelaria/padaria/pao-de-forma-e-embalados/11567,,,154.0,40.0
3,False,11568,11568,"Tostas, Croutons e Gressinos",tostas-croutons-e-gressinos,/shelves/padaria-e-pastelaria/padaria/tostas-croutons-e-gressinos/11568,,,155.0,35.0
3,False,11569,11569,Pão Ralado,pao-ralado,/shelves/padaria-e-pastelaria/padaria/pao-ralado/11569,,,156.0,4.0
3,False,11570,11570,Pastelaria Doce,pastelaria-doce,/shelves/padaria-e-pastelaria/pastelaria/pastelaria-doce/11570,,,157.0,33.0
3,False,11571,11571,Pastelaria Salgada,pastelaria-salgada,/shelves/padaria-e-pastelaria/pastelaria/pastelaria-salgada/11571,,,158.0,6.0
3,False,10400,10400,Iogurtes Líquidos,iogurtes-liquidos,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-liquidos/10400,,,159.0,40.0
3,False,10395,10395,Iogurtes Aromas e Naturais,iogurtes-aromas-e-naturais,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-aromas-e-naturais/10395,,,160.0,27.0
3,False,10396,10396,Iogurtes Pedaços,iogurtes-pedacos,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-pedacos/10396,,,161.0,7.0
3,False,10397,10397,Iogurtes Magros,iogurtes-magros,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-magros/10397,,,162.0,22.0
3,False,10398,10398,Iogurtes Bifidus,iogurtes-bifidus,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-bifidus/10398,,,163.0,9.0
3,False,11178,11178,Iogurtes Infantis,iogurtes-infantis,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-infantis/11178,,,164.0,22.0
3,False,11176,11176,Iogurtes Gregos e Kefir,iogurtes-gregos-e-kefir,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-gregos-e-kefir/11176,,,165.0,30.0
3,False,11177,11177,Iogurtes Proteicos,iogurtes-proteicos,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-proteicos/11177,,,166.0,32.0
3,False,11713,11713,Iogurtes Defesas e Coração,iogurtes-defesas-e-coracao,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-defesas-e-coracao/11713,,,167.0,3.0
3,False,11175,11175,Iogurtes sem Lactose,iogurtes-sem-lactose,/shelves/iogurtes-e-sobremesas/iogurtes/iogurtes-sem-lactose/11175,,,168.0,7.0
3,False,11818,11818,Vegegurtes e Yofu,vegegurtes-e-yofu,/shelves/iogurtes-e-sobremesas/iogurtes/vegegurtes-e-yofu/11818,,,169.0,23.0
3,False,10719,10719,Mousses e Pudins,mousses-e-pudins,/shelves/iogurtes-e-sobremesas/sobremesas/mousses-e-pudins/10719,,,170.0,29.0
3,False,10800,10800,Gelatinas,gelatinas,/shelves/iogurtes-e-sobremesas/sobremesas/gelatinas/10800,,,171.0,23.0
3,False,11799,11799,Fruta,fruta,/shelves/iogurtes-e-sobremesas/sobremesas/fruta/11799,,,172.0,1.0
3,False,11589,11589,"Douradinhos, Filetes e Crocantes",douradinhos-filetes-e-crocantes,/shelves/congelados/refeicoes/douradinhos-filetes-e-crocantes/11589,,,173.0,40.0
3,False,11587,11587,Hamburguers e Almôndegas,hamburguers-e-almondegas,/shelves/congelados/refeicoes/hamburguers-e-almondegas/11587,,,174.0,25.0
3,False,11588,11588,Entradas e Salgados,entradas-e-salgados,/shelves/congelados/refeicoes/entradas-e-salgados/11588,,,175.0,32.0
3,False,11584,11584,Pizzas,pizzas,/shelves/congelados/refeicoes/pizzas/11584,,,176.0,21.0
3,False,11585,11585,Lasanhas e Massas Italianas,lasanhas-e-massas-italianas,/shelves/congelados/refeicoes/lasanhas-e-massas-italianas/11585,,,177.0,6.0
3,False,11586,11586,Refeições,refeicoes,/shelves/congelados/refeicoes/refeicoes/11586,,,178.0,17.0
3,False,11576,11576,Peixe,peixe,/shelves/congelados/peixe-e-marisco/peixe/11576,,,179.0,40.0
3,False,11578,11578,Bacalhau,bacalhau,/shelves/congelados/peixe-e-marisco/bacalhau/11578,,,180.0,14.0
3,False,11577,11577,Marisco,marisco,/shelves/congelados/peixe-e-marisco/marisco/11577,,,181.0,24.0
3,False,11579,11579,Fruta,fruta,/shelves/congelados/fruta-e-legumes/fruta/11579,,,182.0,6.0
