identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3
20918,5000116110964,840.0,Capitão Iglo,30 douradinhos,Embalagem de 840g,7.99,9.51,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEDD14052902A045272594F0C20ABD33.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
18595,8410500016012,400.0,Danonino Danone,"Iogurte líquido danonino morango,  4 x 100 g",,1.79,4.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E203361E14F23CD94ABD0BD721CC32D.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
14698,7613034570512,90.0,Nestlé,Fruta para bebé 4 frutas +4 meses,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0783A3CBD6B546AE24E09BF08DF0A429.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
46517,5000204208917,750.0,Pato,"Líquido sanitário ação total pinho, 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1525539577E5CAF5C0667315D239809.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
8929,5601377319082,750.0,Monsaraz,Vinho doc alentejo branco,"Garrafa de 0,75 l",2.89,3.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57A61372BA394565717B5AEFA7626E3C.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
20624,7613034998040,90.0,Purina One,Biscoito para cão nuggets,Embalagem de 90g,1.49,16.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B63C6D0FF56B0F757981D3CE08436EAC.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
15161,5604260274246,1000.0,PorSi,Cenouras Programa Origens,Embalagem de 1 kg,1.09,1.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C5D90EF430B0C18141C519CD5070475.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
36600,5604260283842,400.0,PorSi,Peito de frango,Embalagem de 400 g,2.76,6.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90FDABFB89262D809B935AE954CE4C29.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
12887,2892089000000,500.0,Fruta,Manga Barco,1 un = 500 gr (aprox.),1.2,2.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADC504D3921218CCB4DF31F75AAF28C0.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13866,2891048000000,1000.0,Porco,Bifanas,Vendido ao peso a partir de 1 kg,3.99,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9E276B082B119EFEDC2A2B0E1BC737E.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
36602,5604260283866,400.0,PorSi,Perninha de frango,Embalagem de 400 g,2.11,5.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D566D2CBC9AA5C1EABBF6080EA6F2556.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13915,2891249000000,2000.0,Peru,Perna com Osso,Vendido ao peso,9.98,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D88BA2E1544364C5EB66CF19AD6E70E.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13947,2891125000000,150.0,Peru,Espetadas de Peru,1 un = 150 gr (aprox.),1.2,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F64981E370592175339C16298CEA7C3B.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
14882,2891118000000,1600.0,Frango,Frango Inteiro Grande,1 un = 1.6 kg (aprox.),4.78,2.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E124B70C1AD07E8012EAEA5CE4EDE3E.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
14884,2891116000000,1000.0,Aves,Galinha Pequena com Miúdos,1 un = 1 kg (aprox.),2.39,2.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20A6BFA82163B6E8DA0585FFEDD12ED3.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
11466,5601018004605,200.0,Gresso,Nata Uht para Bater,Embalagem de 200 ml,0.79,3.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0BDEBD8FC14852BBFA2B30DDCAEC8DB.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
11523,5601051410029,250.0,Primor,"Manteiga com sal, 250g",,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E7E0622B0F1F3C827A5445EBDA354EF.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13892,2891041000000,1000.0,Porco,Costeletas do Lombo,Vendido ao peso a partir de 1 kg,4.69,4.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CEDBCB04142A68CDED3690FB39820D0.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
2306,5604260271672,800.0,PorSi,Bacalhau posta média,Embalagem de 800g,8.99,11.24,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46A5E7A7E6BD0748CBF480302ABE9AAC.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
30168,2696660000000,80.0,Padaria,Cacetinho de Trigo,80 g,0.21,2.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/061A32F66C5467484869F7F4ECEA0767.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
35219,5604260292356,400.0,PorSi,Bife de frango,Embalagem de 400 g,2.79,6.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/216F0D2226077488BD5003141271308D.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
11524,5601051420028,250.0,Primor,Manteiga sem sal,Embalagem de 250g,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2FFA6A89B700950590104B0F7BA500E.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
11641,5601180001020,1000.0,Vigor,Leite pasteurizado meio gordo,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27E81D9C59177D8FE66A1E22F472A238.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13625,2893620000000,300.0,Peixaria,Salmão de viveiro à posta,1 un. = 300 g (aprox.),3.9,12.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B9DB2E73FB6AE756265DB326B65712.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13894,2891044000000,1000.0,Porco,Entremeada sem Entrecosto,Vendido ao peso a partir de 1 kg,4.88,4.88,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C03EF63C56AFB4E4EA78E134436BF30C.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13966,2696019000000,450.0,Padaria,Pão Regional Rio Maior Inteiro,1 unidade= 450 g,0.99,2.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCDBDD7ABCA77222995FAC9FB2CA51ED.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
1439,5601260127107,1000.0,Cigala,Arroz vaporizado,Embalagem de 1 kg,1.38,1.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DD33F088D804C413066136DC8BB8986.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
1465,5601286234773,250.0,Milaneza,Massa de letras,Embalagem de 250g,0.63,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B041072B3650057DB6CDC9523E22E29B.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
14684,0000080177173,350.0,Nutella,Creme para barrar de avelãs e cacau,Embalagem de 350G,3.29,9.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3277225B3D0CAE93D52B7650F565CAA9.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
16857,5603344531114,110.0,General,Atum natural,Embalagem de 110g,0.99,9.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/134BCB035260DA080E0EB7CE51D7253D.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
16939,7622210475411,171.0,Triunfo,Bolacha digestiva go canela,Embalagem de 170g,1.49,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C83726E993B61EE08F4E417A24AC0F22.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
18350,8410320148245,80.0,Campofrio,Chouriço fatiado,Embalagem de 80g,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C935719A57D5E81DA0BFC4CFFF1CE04A.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
20221,8410500020071,480.0,Danone,"Iogurte activia aveia nozes,  4 x 120 g",,2.39,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3646F8812C5353023D3951FE268028D.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
22335,5000116110940,420.0,Capitão Iglo,15 douradinhos,Embalagem de 420g,4.99,11.88,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A875E63BB10AF2CF300666B64DC69107.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
23469,8410500020453,280.0,Danonino Danone,"Danonino para levar, polpa de morango,  4 x 70 g",,2.14,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCB8B07B4A9632B9CA3C8436CD26979D.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
24370,5601050033052,620.0,Danone,"Iogurte líquido morango / framboesa corpos danone,  4 x 155 g",,1.89,3.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/944714BB6E54D611AAE53F4C9C525265.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
2593,7622300366827,170.0,Triunfo,Bolachas digestivas go maçã,Embalagem de 170g,1.49,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6479AEBC41D0948A36A3DCA609B5140.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
2749,8410063046532,350.0,Pescanova,Miolo de camarão 80/100,Embalagem de 350g,6.99,19.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1D2AEF816246B4D1E4F3A2363606A04.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
34201,5601066401029,150.0,Nacional,Bolachas com pepitas de chocolate my cookie!,Embalagem de 150 g,1.19,7.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8733C55DE677087A69DC68FE9C7FC1FB.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
35221,5604260292387,400.0,PorSi,Coxa de frango,Embalagem de 400 g,2.11,5.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFE130A3A7A8A76512AC91B080DC217B.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
35524,5604260292677,400.0,PorSi,Preparado de carne de porco,Embalagem de 400 g,2.99,7.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/623F6E6DAA1889C979BD72A2C584EE7B.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
37602,5603722518782,500.0,Castelões,Queijo curado pequeno,Embalagem de 500g,5.89,11.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAA5082173F5DC87DC433C069187DFF4.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
43763,7613038110295,385.0,Nescafé,Cápsulas Café Ristretto Napoli Int. 13,30 capsulas,9.99,25.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A20C08BDD45FD4A9FA025C2B73D7BA53.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
44234,8710522854815,257.0,Calvé,Mostarda,Embalagem de 257g,1.68,6.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7979D994594677C477DA08ADD5A2E9CB.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
49545,2706799000000,1100.0,PorSi,Frango aberto para churrasco,Embalagem com 1.1 kg (aprox.),3.83,3.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCCABF33F3C7AE3F47F3E4B9833F6500.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
50454,5603722521829,1208.0,Mimosa,"Iogurte líquido Aroma Banana e Morango, 8 x 151 ml",,2.59,2.14,1208,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/075A7A2665714F15CA6F04254C980D30.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
52598,5601217137975,1710.0,Quanto,"Amaciador Roupa Concentrado Frutos Silvestres, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/425B618E435B239C500E88642C038EB6.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
52880,8719200267794,450.0,Becel,"Creme Vegetal de Barrar com Sabor a Manteiga, 450g",,2.99,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/287D301C66C180312FAA8A3BAE7EA710.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
5522,5601692071429,1000.0,Bom sucesso,Arroz carolino,Embalagem de 1 kg,1.49,1.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB1736313D8501082E1A679F43901D59.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
809,5000116102075,280.0,Capitão Iglo,"Douradinhos de salmão, 10 unidades",Embalagem de 280g,4.99,17.82,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E9D7D87D69DF936F9880FE165277C6.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
8752,5601217102065,1000.0,Finish,Sal p/ máquina de lavar loiça,Embalagem de 1 kg,1.89,1.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBDC7AE1197593D3539E53F449D6E79.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
8802,5601244202363,400.0,Terra Nostra,Queijo em fatias,Embalagem de 400g,3.89,9.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B65A579FDF6F0A415C810CA406B71B6F.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
927,5601001180903,380.0,Nestlé,Cereais chocapic,Embalagem de 375 g,1.99,5.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DE0110672BED70DCD1FFE94A66DEB48.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
9300,5603722497261,1500.0,Pleno,Tisana chá verde/limão,"Garrafa de 1,5 l",1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63B46E2B2042FC121A0C4D7D5A49ED19.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
9935,7622300292508,180.0,Milka,Bolachas waffers com chocolate de leite,Embalagem de 180g,2.44,13.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA8770D46823FAEE83F51E2F8B2CC3E5.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
1012,5601043111026,1000.0,Branca de neve,Farinha para bolos super fina,Embalagem de 1 kg,1.79,1.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69E1C041AAF495A8CA3A356AFD6DE7DA.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
10272,8410436240109,50.0,Sonasol,"Bloco sanitário blue activ, eucalio",Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4ABE7C148FE459944FFBC01C5B3A15A.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
11586,5601151540831,600.0,Compal,Néctar ananás,pack 3 x 200 ml,1.27,2.12,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D47E6CD245414D7953A6AAE5F068DC0.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
11613,5601164864467,1320.0,Somersby,Sidra maçã,pack 4 x 0.33 l,3.95,2.99,1320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6483890D0FF6343894A37D6DC6393C66.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
11640,5601180000993,1000.0,Vigor,Leite pasteurizado gordo,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D35A2632D9FCF31B32BD4205099C2552.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
11935,5603124023273,550.0,Mistolin,Tira gorduras pistola,Garrafa de 550 ml,1.99,3.62,550,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28669AD1C6D39A84EAC8A5B22B9F840C.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
12931,2892054000000,250.0,Fruta,Anona,1 un = 250 gr  (aprox.),0.7,2.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE303D27F43E7E1297CA176B37D596FB.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
1296,5601151543306,1000.0,Compal,Néctar de pera,Embalagem de 1 l,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF128F0B6279B1B088FCD71AE0426649.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13175,2893160000000,300.0,Marisco,Mexilhão Médio Fresco,Vendido ao peso,0.6,1.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F14ACE9787BE0CEBB197A6DF9EBBAB4B.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
1328,5601165005760,20.0,Lipton,10 saquetas infusão de cidreira,Embalagem de 20g,0.74,37.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD0E912EDCBC0F88CCB88A275A3DBF8A.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13522,2893514000000,200.0,Peixaria,Choco Pequeno Congelado,1 un= 200 gr (aprox.),1.9,9.49,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37754AAC1A8B81BA5D21C470572981B5.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13541,2893533000000,250.0,Congelado de Aquicultura,Camarão Congelado 60/80,1 un = 250 gr  (aprox.),1.75,6.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A2DFA509FFDAFCD18E7F308BD753B4.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
13567,2893562000000,250.0,Marisco,Ameijoa Castanha Vietnamita Congelada,Venda ao Kilo,0.72,2.89,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33CC3279E2741F227440A7AFDC3AEEF9.jpg,,,2024-10-30T23:59:59.999999999Z,PROSPECTUS,9,1,
