identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6,images_7
20101,5601010131231,120.0,Ramirez,"Atum em azeite, embalagem de 120g",,1.49,12.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E16DC667779622705519F8CE1EA40F5.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
20929,2696295000000,800.0,Pastelaria,Bolo de Bolacha,800g,7.99,9.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77258F26E87A03D0BFE68689C0433A11.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2206,5604260265084,800.0,PorSi,Bacalhau em lombos,Embalagem de 800g,15.99,19.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75C602CADA3F956410C970E554FA55DE.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
22338,8715700422084,400.0,Heinz,Maionese top down de 400 ml,,2.46,6.15,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/612634FE8A5F525F53CC12FEFDCD73F6.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2308,5604260271795,2000.0,PorSi,Cola 2L,,1.35,0.68,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAE084877CD5F49373EA9981F15AE891.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2460,7613031501649,400.0,Nestlé,"Fruta para bebé maçã banana +4 meses, embalagem de 4 x 100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A8A0DFCA0CA8581AB62B34FED196414.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2525,7613033865848,400.0,Cerelac,Leite e cereais 8 cereais e mel +6 meses,Garrafa de 400 ml,2.16,5.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3FA0505F84763AD463A118D9C701F18.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
25262,5000116112166,208.0,Capitão Iglo,"10 nuggets de frango, embalagem de 210g",,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF1467DF1CD91C352F5C2C303E0557A7.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
25539,7613035799837,3000.0,Friskies,Ração para gato esterilizado com peru,Embalagem de 3 kg,8.59,2.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6753096F838736845D00B1BB9E9BE49E.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
25735,5000116112173,208.0,Capitão Iglo,"10 nuggets peito de frango e queijo, embalagem de 210g",,3.49,16.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51CDDEB144DBFB12E5D153B5560BAD5.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
26414,5000116110919,1042.0,Capitão Iglo,"50 nuggets de frango, embalagem de 1042g",,12.99,12.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97E3080A57234D7462734347713E694.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2660,8004300653234,750.0,Maestri Cantinieri,Lambrusco tinto,Garrafa de 750 ml,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23FE3FF66C5DEC80393C362239C53C5B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
26605,5601286260413,500.0,Milaneza,"Lirios tricolores, embalagem de 500g",,1.26,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63CDDC85B2197BFAD340C2342FB893AA.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2672,8410000002904,130.0,Chips Ahoy!,Bolachas chips ahoy,Embalagem de 130g,1.69,13.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD589AC15D17690FDC8560DC4300A108.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
2753,8410066113484,400.0,Heinz,Maionese de cebola e alho 400 ml,,2.89,7.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB59DADB624294DBACBA357544AFD162.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
28062,5603722516764,150.0,Castelões,"Queijo sem lactose fatiado, 150g",,1.85,12.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBB127CA4F30289FAEAD0130F803FFA.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
28497,3222270502450,680.0,Purina Gourmet,Comida Húmida para Gato Seleção de Mousses,Embalagem de 680g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48B98515C30D063D1F85A14F56AAE58A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
28507,8006540618752,,Dodot,Fraldas Bebé Seco Extra +14kg T6,Embalagem c/ 48 un.,13.49,13.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B2C8C276E6D8600A83CC88CD26B6A19.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
30348,3600524029920,400.0,Elvive,Champô Hidra Hialurónico,400 ml,4.24,10.6,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00D7F464F5357E3A8D0AC719ED012FCF.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
30709,5603089007738,500.0,Parmalat,"Bechamel sem glúten, 500 ml",,2.33,4.66,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A45D4AD7BDD866FA75167D46D503ED8D.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
30879,5601195620124,1000.0,Pedras Salgadas,"Pedras salgadas frutos vermelhos, pack 4 x 0.25 l",,2.19,2.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DACC98E3A99D2D4256E058D5E52543E9.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
30966,3155250213117,400.0,Nestlé,"Iogurte para bebé frutas variadas, embalagem de 4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C54F5A49E812A6A0E57DCBFB36C2C2B3.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
32408,5601050034967,600.0,Danone,"Danacol aveia, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE656F263120C59B9C0953B21D516B7.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
3294,5604260030057,,PorSi,Caderno Agrafado Capa Preta A4 Pautado 80Folhas 60G,,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/800E6735812F976CF3CE3FFF47A95EA7.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
33090,5411188112709,1000.0,Alpro,"Bebida amêndoa torrada sem açúcar, embalagem de 1litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66C6488BDB769AFC2D2A2697199C34D6.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
34353,5604260282852,500.0,PorSi,Iogurte Natural Açucarado 4X125G,,0.79,1.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C9F39B841A9DDA8724CC748244C792C.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
34404,7613034675842,198.0,Lion,Chocolate lion mini,Embalagem de 198 g,3.99,20.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E28536C14F7B040FA228E53807A4A467.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
34456,5604260325726,330.0,PorSi,6 Salsichas Frescas Merguez 330 G,,5.39,16.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AF24CB9ECB0552B9DC2158D80B5D568.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
34598,5600376210192,250.0,Pasta do Dia,"Folhas de massa fresca para lasanha, embalagem de 250g",,1.89,7.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CEEA1978173FA9894E7203CF87E29BB.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
35441,5604260291168,420.0,PorSi,Cogumelos Laminados 780G,,2.19,5.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F874C2D913FFAAA6855A523B2803F053.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
35884,7613036886536,400.0,Yogolino,Yogolino morango banana 0% açúcares adicionados 4x100g,Embalagem de 400g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7807C1DC6FDB66074A291996AEB79A89.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
36001,8001841215556,,Evax,Penso diário salvaslip multiforma,embalagem de 34 unidades,2.44,2.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0557F5F441F2E3275BAD526FB959717.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
36582,7613036514576,2500.0,Purina One,"Alimento seco para cão esterilizado medium/maxi >10 kg, embalagem de 2,5 kg",,11.59,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/377C052FC8F66A7483AE41B0DF5DCB91.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
37872,5604260296552,300.0,PorSi,Aerossol Limpa Moveis Cera Abelhas 300 Ml,,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B83A41BC8BFCE2E6E0D88C1C89312704.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
38330,7613036886994,400.0,Yogolino,Yogolino pêssego banana 0% açúcares adicionados 4x100g,Embalagem de 400g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46F9E1E8ECDF4D5D7026305EEF6FB459.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
38417,5411188124689,1000.0,Alpro,"Bebida aveia sem açúcar, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/242D83F75D71A1E8390A9D4AC652F0B9.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
386,8712100479298,260.0,Calvé,"Molho mad chips top down, embalagem de 260g",,1.94,7.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21B88C464F7BBC164FDD806BA18E0B84.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE595CA865FFD7654A8E18623535097.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE595CA865FFD7654A8E18623535097.jpg,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
38634,5060639121915,500.0,Monster,"Bebida energética mango loco, garrafa de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F4B4D9575A74844B519A2C1EA42C17E.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
40356,5604260301478,1000.0,PorSi,Gaspacho 1L,,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0F3BBA4B912EB1FF01225CCB69C7B03.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
40778,8001841536873,,Tampax,Tampões Compak Pearl Regular Com Aplicador,16 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E8F76C50C94D56A631CAAD7215A451F.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
40779,8001841536903,,Tampax,Tampões Compak Pearl Super Com Aplicador,16 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E53A948A2AA1E5D97C19A10AF36CD5A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
40847,5604260304042,500.0,PorSi,Detergente líquido Ultra Concentrado Loiça Platinium Limão,Embalagem de 500 ml,1.59,3.18,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B7D590AD7AA8004F2E59C6232CC1311.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
41098,5604260303649,2000.0,PorSi,Alimento Seco Gatinhos Frango/Legumes 2 Kg,,4.99,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9D3471E68E59A8E96AADF7F1B35FF01.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
41328,7613038918822,190.0,Nestlé,"As minhas primeiras receitas, refeição batata, abóbora e peru, 190g",,1.49,7.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65432E716E47CEE2E7787A598028A0B3.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
41447,5601082047812,,Delta Q,Café mythiq,Embalagem com 40 cápsulas,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B58BECEDE4BA3A9AAD2A25898792041E.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
41819,5601082047737,,Delta Q,Café XL Deqafeinatus intensidade 1,40 cápsulas,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C9048D70006F117EC54BB13DF259BB8.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
41895,5000116125784,220.0,Capitão Iglo,"12 nuggets frango polme americano, embalagem de 220g",,3.49,15.86,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E342C1C812C93A809F88301C9A1AFE84.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
4247,3600521708514,300.0,Elvive,Máscara color vive,Embalagem de 300 ml,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9AB066AAF67EA797A223EB0744FE03A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
4254,3600521848449,50.0,L'oreal Men Expert,Desodorizante roll-on fresh extra,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E57536F1DBA38F68B80006805ED4ECFF.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
43215,5603722519802,300.0,Castelões,"Queijo curado fatias sem lactose, 2x150g",,3.49,11.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00AFD4E031A3F72FB642915439BD8EFE.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
43645,8718951179042,500.0,Colgate,Elixir menta,embalagem de 500 ml,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D63AAB9E6AE7A4647F5DE6B236EC0C33.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
43763,7613038110295,,Nescafé,"Cápsulas café ristretto napoli intensidade 13, 30 capsulas",,10.49,10.49,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED8F7D7F4F41519AE941D5A6761C77F5.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
43794,5604260296200,1000.0,PorSi,Sorvete De Lima 1L,,2.19,2.19,1000,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CAFF78C45E506915C53D0E8EB9413FC.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
44645,8710604741859,36.0,Knorr,"Esparguete à carbonara 1, 2, 3...sabor!, embalagem de 36g",,1.19,33.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A9ADB7151712EC69C622800C5116043.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
44701,5053990156009,175.0,Pringles,"Snacks batata original, embalagem de 175g",,2.99,17.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE87AADF1BA674A5818FDF008937F90A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
44832,7613287235497,7.0,Cerelac,"Nutripuffs de banana 8 meses sem açúcar, embalagem de 7g",,0.57,81.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6798487E853B53B30C64658DB94F26AA.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
44833,7613287235756,7.0,Cerelac,Nutripuffs de framboesa 8 meses s/ açúcar,Embalagem de 7g,0.57,81.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A9D9D09B0B737ABCD74CAEF7A48F840.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
44895,8710604741842,33.0,Knorr,"Chili com carne 1, 2, 3...sabor!, embalagem de 33g",,1.19,36.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0FC3FD038BB457F02AE1D4A0906FFDD.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
45213,5604260313457,,PorSi,Toalhitas Bebé Recarga,Embalagem de 72 unidades,1.29,1.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1996F880CAB177D56AAE94C8688AC6DA.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
45452,5604260314560,,PorSi,"Detergente máquina para roupa concentrado peonia, 29 doses",,3.79,3.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0971DAE1C12C29F230E9F9FCCF3BA76.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
45709,5604260315543,400.0,PorSi,Alimento Humido Gato Almondega Aves 400G,,0.89,2.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/013746A7C670F854414E2EA5DF08FD00.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
46129,3083681138023,600.0,Bonduelle,"Legumes primavera, embalagem de 600g",,2.49,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD54419D66A7659216101458C2691B3B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
46345,5604260314553,,PorSi,"Detergente máquina para roupa concentrado algodão, 29 doses",,3.79,3.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B40D3C5E8AE2774FBFFE2C9684DAA305.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
46828,5601195650121,1000.0,Pedras Salgadas,"Água com gás tangerina, pack 4 x 25 cl",,2.19,2.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C741A105A5ADD4B4B95BF633150AA653.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
48017,7613287492098,340.0,Felix,Comida Húmida Gato Fantastic Duo Peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D73CBB8396200FD3FACE7D9C1206C18.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
48075,5604260320868,,PorSi,Pensos Higiénicos Ultrafinos Noite Com Abas - 10 Unidades,,1.05,1.05,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12ADA0D268721D24041379800219E3C0.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
48209,5604260322787,2000.0,PorSi,Detergente Máquina Roupa Delicada 66D,,2.79,1.4,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1552534B80C43B5DC20090AA96CB12B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
48210,5604260323111,4300.0,PorSi,Detergente Máquina Sabão Natural 86D,,6.19,1.44,4300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76EACB4A59BF656D1FBA0DCA4A1D2D29.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
48459,7613287495792,1020.0,Felix,"Comida húmida para gato duo seleção do campo, embalagem de 12x100 g",,5.99,5.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C79A22F67594AD9DD1EF334A5976D4B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
4866,5410036145227,600.0,Vanish,"Limpa alcatifa mousse activa, 600 ml",,5.19,8.65,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C27E2DD194F3A92D0082DB1D4838686.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
48738,7613287785398,100.0,Yogolino,Nestle yogolino alimento lact. maca morango +8m 90g,Embalagem de 100g,1.08,10.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/099E6FED97461079E3762698578C9B20.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
48744,7622201500047,157.0,Oreo,Bolachas Remix Framboesa,Embalagem de 157g,1.49,9.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D6A404E4927B697641C957FC456754C.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
49097,5604260322817,2000.0,PorSi,Detergente Máquina Roupa Lavanda 40D,,4.79,2.4,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A80DDC6C9ABC2D3952F31585A06F39B2.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
49270,7613287494306,340.0,Felix,Comida Húmida Gato Fantastic Gelatina,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB20C2BC5C506F50A662C1224932F7C2.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
49392,4001724039204,320.0,Dr. Oetker,Pizza Ristorante Pepperoni-Salame,Embalagem de 320g,3.69,11.53,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97020808BED188B1A034BCC8DC6633CF.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
50019,8719200231740,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,4.49,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/181CD8B428B99078698C5E3401B33A90.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
50405,8445290489173,900.0,Cerelac,"Papa Infantil 12 meses, 900g",,6.29,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C2E535CBAB06EFF8E7EE2B8A2191BC.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
50450,8710522729755,58.0,Knorr,"Potato pot bacon e cebola, embalagem de 51g",,1.49,25.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FCC41200BF97232AB254BAFB79D702D.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
50500,5601217134981,500.0,Vanish,"Aditivo tira nódoas spray nódoas dia-a-dia, 500 ml",,3.99,7.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77F5862CE52D144666F18B51D6C135F6.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
50585,5011546475165,140.0,Nescafé,"Cappucino, 10x14g",,2.99,21.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1B273BE6C035C1849789CACAEFB1B0C.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,3,,,
