identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page
1844,5604260035847,185.0,PorSi,Batatas Fritas Onduladas Sabor A Presunto 185G,,1.25,6.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29D2C600CBA2711F31E4BCBC05A9C865.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
36186,8715700017006,570.0,Heinz,"Ketchup top down, 570g",,3.24,5.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61C6EABD68232C332B75678207D54C3E.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
9279,5603533652002,1000.0,Frize,"Água com gás limão, pack 4 x 0.25 l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11B7A1FE3C8011649267813E9487639D.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
10280,8410469002781,,Colhogar,"Papel higiénico compacto ultra suave xxl, 12 rolos",,6.27,6.27,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25C6AA40EDFE818F3044E21D30E55D7F.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
14038,2696013000000,80.0,Padaria,Bola mistura,1 unidade= 80 g,0.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/509539D5119FE663643D444B9A3F9D6A.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
19415,5601028019798,,Renova,"Rolo de cozinha design xxl, 3 rolos",,1.99,1.99,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A25E60B9B6B556C2D19CB0AC3EE543B.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13833,2892579000000,300.0,Legumes,Pepino,1 un = 300 gr  (aprox.),0.3,0.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD2734BFC4704D52A466FC85B929304E.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
18942,5601989950086,750.0,Monte Velho,"Vinho rosé, região do alentejo, garrafa de 0,75 l",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/492FA643C4A4901779ACEB329DDE602F.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
2474,7613032408602,85.0,Purina Gourmet,"Comida húmida para gato vaca e frango, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/571C1A9D6D5EE4C101463565EC0CDDDE.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
12356,8410108122535,,Dodot,Toalhitas Sensitive |Recarga,Pack: 4 x54 unidades,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D442A68E931C2DF1957ADA0EF3AD2F3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47D40D02C955E98DB96B03E04432FF85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47D40D02C955E98DB96B03E04432FF85.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
5093,5601050033755,620.0,Danone,"Iogurte activia líquido 0% morango/kiwi, embalagem de 4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B41AE598716D0550D815AA0FE86025.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
53673,5054563165008,75.0,Sensodyne,"Pasta de Dentes Sensibilidade, Gengivas e Esmalte",Embalagem de 75ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5ABBB429E7224E38F564855CA9B1B26.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
27547,7613036101417,240.0,Cerelac,Seleção da natureza papa infantil láctea aveia manga banana +6 meses,Embalagem de 240g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A1D77EE17F24474E65CF475B4161F9F.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13048,2893561000000,250.0,Marisco,Ameijoa Branca Vietnamita Congelada,Vendido a partir de 250 gr  (aprox.),0.5,1.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB1BC296FF41180E6F3E1626AD4F78AA.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
8438,5601050033816,620.0,Danone,"Iogurte activia líquido frutos silvestres, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E214EAC60369F7ED2580B2CD156E97E1.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
15489,7613031884247,4000.0,Friskies,"Ração para gato adulto com vaca, frango, embalagem de 4kg",,10.59,2.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA74DE430E0D577781082E763F8D5C13.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
12909,2892005000000,250.0,Fruta,Laranja Económica,1 un = 250 gr  (aprox.),0.3,1.19,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67E13FD34B36BCD37E12339EB836171D.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
9111,5601989001412,750.0,Monte Velho,"Vinho regional alentejano tinto, garrafa de 0.75 l",,3.89,5.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5313E203A06105D1BF7A5AD8308AD864.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
15922,2892269000000,150.0,Fruta,Nectarina,1 un = 150 gr (aprox.),0.3,1.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39E5D4E904BC246491DD0D9A67E98725.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
17229,5602125000160,300.0,Legumes,"Cogumelo branco, embalagem de 300g",,1.39,4.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66BAD1DC458E812967002A5594A14E2C.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13866,2891048000000,1000.0,Porco,Bifanas,Vendido ao peso a partir de 1 kg,4.29,4.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72DE0DA6B485199AC995C629E3E4D279.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13914,2891225000000,350.0,Frango,Perna com Costa,1 un. = 300 g (aprox.),0.8,2.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1297D1CD095629263E582A65B4C3857.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
8383,5601049132995,1000.0,Mimosa,"Leite uht meio gordo, embalagem de 1litro",,0.9,0.9,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FB52C843F677BD37D399D45BB10B38B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE810093A08CEBD60415DCC626CF5804.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0562293538F541B1B99592AA046327B.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
2265,5604260269853,175.0,PorSi,Batatas Fritas Lisas Receita Camponesa 175G,,1.18,6.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/447E18276F99BABAF787DD69D7608562.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
1467,5601286236784,500.0,Milaneza,"Massa de espirais, embalagem de 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90F3AD9985391E2BB3C76374F1217643.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
15039,2892256000000,4000.0,Fruta,Melão Verde,Vendido ao peso | 1 un = 4kg (aprox.),5.16,1.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25FE547830213D1C98E9F3B3D9687685.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
24921,5604260281855,500.0,PorSi,Massa Espirais Tricolores 500G,,0.79,1.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE58905BD4CA1FD470803CD9B488D04.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
12887,2892089000000,500.0,Fruta,Manga Barco,1 un = 500 gr (aprox.),1.25,2.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DE73DFAB226CDE947BB89C61333D3FE.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13893,2891043000000,1000.0,Porco,Entrecosto,Vendido ao peso a partir de 1 kg,4.79,4.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA05EE99D302D59771FCC108473E0700.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13947,2891125000000,150.0,Peru,Espetadas de Peru,1 un = 150 gr (aprox.),1.02,6.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7051DD49B64096A6B46E7815DD618A85.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
16022,5601146703609,5000.0,Sagres,Cerveja Mini,20 x 0.25 l,9.79,1.96,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB02895A50A259FB6B3AB495851D234D.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13894,2891044000000,1000.0,Porco,Entremeada sem Entrecosto,Vendido ao peso a partir de 1 kg,4.79,4.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/033DDCE7C7F9A9CD99F0A4BEB2F74462.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13950,2891145000000,100.0,Porco,Salsicha Fresca,1 un = 100 gr (aprox.),0.55,5.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E1CED7EDF010F56C2BF0E6CDF74D52B.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
20434,5601244500063,1000.0,Terra Nostra,"Leite de pastagem meio gordo, embalagem de 1litro",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/416A848D81A31A3BE14CC7E8951CC4DA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82125FE177156A16B33D08208F11D7F.jpg,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
24838,5601164903722,7500.0,Super Bock,"Cerveja com álcool, pack 30 x 0.25 l",,14.49,1.93,7500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F70F225DD8BCAD2EFB4E63DAAFD05BBF.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
8384,5601049133992,1000.0,Mimosa,"Leite uht magro, embalagem de 1litro",,0.9,0.9,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/128AB814EBA9C0783B386EB2E0A38CC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C350978140C257D0AAD7365CD133F0C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9BED9F397071733FB4D36CBE39ECDBA.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
11942,5603533492202,1000.0,Frize,"Água com gás groselha, pack 4 x 0.25 l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F272D120CD1620A52E8FDFD1398797A.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
11961,5603722505607,1000.0,Mimosa,"Leite sem lactose meio gordo, de 1l",,1.15,1.15,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98ED8A0E5E675A3AC1A551BCE75B0AB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E57BFE09E8D859BDBE1705476BB9F1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1F70144AAFCC0EAEBFF05614177D009.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13262,2893247000000,200.0,Peixaria,Sardinha Fresca,1 un = 200 gr (aprox.),0.96,4.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66B3AFDFB78EAEB8A16C084E7A27E749.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13839,2891006000000,800.0,Novilho,Bife da Pá,Vendido ao peso a partir de 800 g,9.51,11.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5626B1315F40E59D057B37FBCA18064B.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
14372,8712100599392,550.0,Calvé,"Ketchup top down, embalagem de 550g",,2.59,4.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D3218F33B22BC3205033BC41E176600.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
14708,5601244202332,250.0,Terra Nostra,"Manteiga com sal, embalagem de 250g",,2.29,9.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34C574538A57B9FC15AB22DC51C8B356.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D76B5CC4F670644A71C1CF49788751C.jpg,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
34876,5604260285488,1500.0,PorSi,Maçã starking categoria II Programa Origens,Embalagem de 1.5 kg,1.89,1.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA6B73374DD1E7B1436CB2F99D3B721B.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
35889,5601151974070,1750.0,Seven Up,"Refrigerante de lima limão free, garrafa de 1.75 l",,1.99,1.14,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A2F3176B60F6901274BE6108F1FBC7A.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
42143,5604260303854,1000.0,PorSi,Polpa Tomate 1000G,,1.89,1.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C6D0BDD08334C8A912AFC708375CFDC.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
45677,5604260312016,60.0,PorSi,Snacks Crocantes Bacon 60G,,0.99,16.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/052101F3D098F47C3FB7EC4FC5F6A5F1.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
53886,5604260328635,200.0,PorSi,Salsichas Frankfurt Lata 8 Unidades,,0.95,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31082215F673730ADB8637807346D57D.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
54828,5601164906273,7000.0,Super Bock,"Cerveja, 35 x 20 cl",,11.49,1.64,7000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EEAE55F901F69F71712A095227D1F3E.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
9315,5603722509544,1000.0,Mimosa,"Leite 0% lactose magro, de 1l",,1.15,1.15,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0350D0DE44A653A9AB01722B06443E94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC5219EC1E15E09529E323B7D196FADA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC48BFFA4281D8016E9FB40168ED4485.jpg,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
1010,5601038300091,240.0,Knorr,"Caldo de galinha 24 cubos, embalagem de 240g",,2.49,10.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E25834255892D5C9C1047A286FE9847.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
11987,5604055112821,2500.0,Fastio,"Água mineral sem gás, garrafa de 2,5 l",,1.09,0.44,2500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB893DB3E3427BD2F4F475F8A8AF7AFA.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
14947,2891215000000,150.0,Frango,Espetadas,1 un= 150 gr (aprox.),1.15,7.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE13AA549ADEC08AA2FF877D2299FBFE.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
1709,5604055111060,6000.0,Fastio,"Água mineral sem gás, embalagem de 6 l",,1.49,0.25,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EFB8FD4D0614752BB5925C1048B82B3.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
18376,5601027009769,480.0,Panrico,Pão de forma sem côdea 9 cereais,Embalagem de 480g,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/202DA3E3189533F2DED569B04263CF8C.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
1862,5604260042340,185.0,PorSi,Batatas Fritas Onduladas Com Sabor A Churrasco 185G,,1.34,7.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A22AAF9574AA89A9DE8627F4B492DC1.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
20988,5601260593605,67.0,Cigala,"Noodle banzai galinha, embalagem de 70g",,0.99,14.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71C67AA9B3CABECA513D8BECB737982E.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
27489,8434165466395,168.0,Cuétara,"Bolacha tosta rica choco guay, embalagem de 170g",,1.69,10.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEB247036FDFEC5DC75032390A574680.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
3526,2894034000000,150.0,Nobre,Fiambre da Perna Extra,1 un = 150 gr (aprox.),2.1,13.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C76D05EF052819EDC79567520AD2D260.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
36523,5604260295661,2500.0,PorSi,Batata pré-frita palito,"Embalagem de 2,5 kg",4.45,1.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CD0ECED2F64941F1ED73448F895103A.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
41129,5604260303762,200.0,PorSi,Salsicha Aves Lata 8 Unidades,,1.09,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EA05D92F833661969A8EB1078BF37A5.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
44419,5604260312306,750.0,PorSi,Frutos Vermelhos 750G,,3.19,4.25,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/785A65F9402578C3254D4412BB4E0CE5.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
46847,5604260316205,500.0,PorSi,Massa Laços Tricolores 500G,,0.99,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26FB05A80D25E9387A8ADB50077F254D.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
49545,2706799000000,1100.0,PorSi,Frango aberto para churrasco,Embalagem com 1.1 kg (aprox.),3.83,3.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60684C48E5570F56CA28A1727B0F160B.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
49767,5601151969106,1000.0,Frize,"Água com gás ananás, pack 4 x 0.25 l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/894FBD4D289713EED7DB570E33675A74.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
11418,5449000020024,4000.0,Coca-Cola,"Refrigerante com gás regular, pack 4 x 1l",,4.8,1.2,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CFD5889C46C254AA784DACA4FED411E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA0D8B97BB868D45B944027647273BDD.jpg,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
1228,5601146230518,1500.0,Joi,"Refrigerante sem gás, laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CFD5D319CF23E8EEE61B6DFE693387D.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
12943,2892087000000,1500.0,Fruta,Mamão,"1 un = 1,5 kg (aprox.)",5.84,3.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92859558CF3617793775ADAD1A11B14.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
12946,2892155000000,250.0,Fruta,Ameixa Vermelha,1 un = 250 gr  (aprox.),0.55,2.19,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA65FE52200EF35EEAAD64E8BD7CE484.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
13895,2891047000000,150.0,Porco,Espetadas,1 un = 150 gr (aprox.),0.97,6.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E16755CED294E905F3A5B2727B27D5F.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
1459,5601286221780,500.0,Milaneza,"Massa de cotovelos finos, embalagem de 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34E88CB07300F13C23DF7BCC4E861747.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
15979,5601119242364,650.0,Nobre,"Salsichas de aves extra suculentas, frasco de 650g",,2.23,3.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9B3EEFB29AFDD46B059DC76A73501AE.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
16365,5604055112005,1000.0,Fastio,"Água sem gás, garrafa de 1 l",,0.47,0.47,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9A5DA87896331814D054CBE16430809.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
20101,5601010131231,120.0,Ramirez,"Atum em azeite, embalagem de 120g",,1.49,12.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E16DC667779622705519F8CE1EA40F5.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
22338,8715700422084,400.0,Heinz,Maionese top down de 400 ml,,2.46,6.15,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/612634FE8A5F525F53CC12FEFDCD73F6.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
32408,5601050034967,600.0,Danone,"Danacol aveia, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE656F263120C59B9C0953B21D516B7.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
33884,2893837000000,1500.0,Peixaria,Peixe espada preto inteiro,Vendido ao peso,11.99,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C1CA3DE6B16A13335042AAFE1F612D6.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
38934,5601164863217,500.0,Somersby,"Sidra de maçã, lata de 500 ml",,1.25,2.5,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3D6F4DDF9AFF4F9F8F47269DBD60191.jpg,,,,,,2025-07-16T23:59:59.999999999+01:00,PROSPECTUS,13,1
