identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6
51896,8719200253377,400.0,Planta,"Creme vegetal para barrar original, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0265DFAAA6CC23B5D28B5523E860ECEF.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
53916,5604260333172,285.0,PorSi,Milho Doce em Grão 300g,,0.99,3.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/531A9C6CC93810353AC348E857100AD3.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
54361,8410104915186,,Finish,"Detergente Loiça Máquina Quantum Limão, 28 Pastilhas",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF6445EE2B2537230E8784866A377CB3.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
54561,5604260332861,200.0,Labell,Desodorizante Romã 200ml,,1.39,6.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACC69522B1BFD3F209DBE62326B0EFA2.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
54578,5604260332847,200.0,Labell Men,Deo Antitranspirante Invisible 200ml,,1.39,6.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F97A1D9614F72330708B76934B0733F.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
54763,8720182858290,245.0,Calvé,"Molho cocktail, 245g",,1.94,7.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235F1A0F09B842825C47B4D30251D6FC.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
54805,5603722521256,604.0,Mimosa,"Iogurte magro liquido morango e kiwi, 4 x 151ml",,1.54,2.55,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3858514DE6D6159040FFCC958098D81.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
54806,5603722521232,604.0,Mimosa,"Iogurte magro liquido ananás, 4x151ml",,1.54,2.55,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D981284783DF4A8CA45CC5B90BEC5E71.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
54807,5603722521249,604.0,Mimosa,"Iogurte magro liquido frutos tropicais, 4 x 151 ml",,1.54,2.55,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77456F505DA2CCD8DCF28975C13CB45.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
55040,5411188140184,400.0,Alpro,"Yofu Soja Pêssego, 400g",,2.19,5.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/195F8AC7C58210AC0282C72258CD37FB.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
55047,8445291325036,250.0,Nestum,"Nestum Cereais Proteína, 250g",,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60118FC3A66CD4FA6B7C87A7FDB061C9.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
55246,8410063095219,1000.0,Pescanova,"Filetes de Pescada Panados sem Glúten, 1kg",,7.89,7.89,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5655C95B01DFE4827D4B19FBAEEAA93.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
55369,3760381261915,250.0,Mousline,"Puré de Batata, 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0503F13411CBCA8B3804F28FAFE429EE.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
55750,8711327583436,600.0,Lipton,"Ice Tea Limão, 3 x 200ml",,1.49,2.48,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/629840FDC1977AC7A9BFE6B4014508CA.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
5894,5604260227570,6000.0,Kingsbräu,"Cerveja 24x0,25l",,8.59,1.43,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DEA580DD99DE706787081D6054A670F.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
5927,5604260256914,2000.0,PorSi,Lava Tudo Perfumado Herbal,,0.99,0.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0BC6E0F8FB6EE1D6C3B7DBC82D3AD1E.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
6689,8435257022567,720.0,Longa vida,"Iogurte magro morango, embalagem de 6 x 120g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7D81FD136DA0ED21FA11EE161602678.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
6717,8693495032964,90.0,Palmolive,"Sabonete de glicerina hidratante, 90 g",,0.74,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3108070260340CBEDACE468F76B5B6CB.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
815,5000116106172,250.0,Capitão Iglo,"Douradinhos de frango, 10 unidades, embalagem de 250g",,3.49,13.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5A8F3400BD1CDAA3A658C1B6BE7A4E1.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
8339,5601036306750,250.0,Fructis,Champô 2 em 1 anti-caspa,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE2EDAAAEB42F179BCEC4C6F8754D785.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
9078,5601883000351,250.0,Nova Açores,"Manteiga com sal, embalagem de 250g",,2.45,9.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E131D1B806869A8D2A8CB27A9731E282.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
9255,5603124024140,545.0,Mistolin,"Tira gorduras recarga, de 550 ml",,1.99,3.65,545,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687EAA7C10E8372C470B9350CC205D49.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
988,5601029003000,120.0,Tenorio,Atum Filete em Azeite,Embalagem de 120 g,2.49,20.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48D594978C230E0BC7076D44C622917A.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
10002,8001480020573,1000.0,Neoblanc,"Lixívia para roupa, azul, tradicional",Embalagem de 1 l,1.68,1.68,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F65198E56E8F6796FECE5F4D1AD86180.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
1042,5601055008550,200.0,Pantagruel,"Chocolate culinário 70% cacau, embalagem de 200g",,4.99,24.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3690A5270C254F91A8C67311038991B7.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
1045,5601055092047,125.0,Pantagruel,"Cacau em pó, embalagem de 130g",,2.54,20.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D3ECC6F7CA7279C7C154AAF76A7C46D.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
10552,8693495032940,90.0,Palmolive,"Sabonete glicerina natural, 90 g",,0.74,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26DBAEE35FA20A8B04FEA0DBE2DBA55C.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
10916,3250390012313,250.0,Páturages,Chantilly Spray 250g,Embalagem de 250g,1.79,7.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA8D1C914EC9F000CDBD1607E865A3EF.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
11464,5601018003400,1000.0,Matinal,"Leite seleccionado meio gordo, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F34056BF2D07C9D39E218B31081D1FC.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
11503,5601050019100,600.0,Danone,"Danacol frutos exóticos, embalagem de 6 x 100 g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A16EAD58E7A10ECD338C77C33D25273.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
11640,5601180000993,1000.0,Vigor,"Leite pasteurizado gordo, de 1l",,1.08,1.08,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12B86C68D7331166E668398B8E667665.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
11753,5601489781357,135.0,Du Bois de la Roche,"Feuilletine, embalagem de 135g",,1.64,12.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/997953ACC55043196AF108062B03F127.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
1189,5601119007987,250.0,Nobre,"Salsichas de porco, lata de 250g",,1.67,6.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B023C2ECBDBE7AB09A89A8810925D65.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
11925,5603089002221,200.0,Parmalat,"Nata uht para culinária, embalagem de 200 ml",,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D33922CAD380AFD4F287905CBB6BE3F.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
12237,7613034725936,390.0,Nesquik,"Achocolatado em pó extra chocolate, embalagem de 390g",,4.89,12.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/353302D99749C8164ECF43D711820BAA.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
1270,5601151023150,500.0,Compal,"Polpa de tomate com cebola e alho, embalagem de 500g",,1.49,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/195ABA90C0C8B2FE1D9EE0202B59D28C.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
1272,5601151060254,500.0,Compal,"Tomate triturado, embalagem de 500g",,1.49,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F73D2E34D160FB2C4040DA3AD1BBEF87.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
1296,5601151543306,1000.0,Compal,"Néctar de pêra, embalagem de 1l",,1.26,1.26,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20D6CCFACD44697943FB8CAF67B7E4F5.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
13262,2893247000000,200.0,Peixaria,Sardinha Fresca,1 un = 200 gr (aprox.),0.8,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66B3AFDFB78EAEB8A16C084E7A27E749.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
13301,2893289000000,3000.0,Peixaria,Corvina de Viveiro,1 un= 3kg (aprox.),26.97,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB34FEABE5893AD549783D99CA735CEF.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
13566,2893560000000,250.0,Congelado de Aquicultura,Camarão Congelado 20/30,1 un = 250 gr  (aprox.),2.0,7.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/863DB9F10BE616A55736AB7A17BC6BB5.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
13884,2891106000000,2000.0,PorSi Select,Frango do Campo Inteiro c/ Miúdos Programa Origens,Vendido ao peso,8.58,4.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4004CE88E12A24D0AD85684C27210FBB.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
13956,2891205000000,50.0,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.27,5.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6298C19D94A9653E5F3E3E4F0DEBFCF.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
14105,3250391489237,300.0,Itinéraire des Saveurs,"Chili com carne, embalagem 300g",,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEF15F6C3EF990D9AD55E30009587789.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
14340,3387390326291,141.0,Nestlé,"Barras fitness com morango, embalagem de 140g",,1.99,14.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A9BF700A100B0328316208A3B97640F.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
14346,3387390406849,150.0,Nestlé,"Barras cereais chocapic, embalagem de 150g",,1.99,13.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9E143A7AE167B7B2DF153E69E157760.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
14597,5604260272082,250.0,PorSi,Salsichas Bockwurst Frasco 5 Unidades,,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF9E54E735DBE129604F2C904B67D784.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
14708,5601244202332,250.0,Terra Nostra,"Manteiga com sal, embalagem de 250g",,2.29,9.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34C574538A57B9FC15AB22DC51C8B356.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D76B5CC4F670644A71C1CF49788751C.jpg,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
1472,5601286256782,500.0,Milaneza,"Massa de ondas, embalagem de 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB70E545A30F062DF52F7A55D883D748.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
14906,2893338000000,2500.0,Peixaria,Raia Média,1un= 2.5 kg (aprox.),12.48,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8656D84533D8D96687B78A64EDF2E80C.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
14941,2893850000000,3000.0,Peixaria,Safio Médio,1 un= 3kg (aprox.),14.97,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8AB63826551F228EC5D44634A7E043A.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
1540,5601489136157,500.0,Du Bois de la Roche,"Bolachas crackers integral, embalagem de 500g",,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A16DC8F44B525FAEA7B327A4AD3CFA23.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
15566,8410063056180,250.0,Pescanova,"Miolo camarão, 250g",,6.99,27.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEE1FF3586E000AD085B4D38C7ACD034.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
15979,5601119242364,650.0,Nobre,"Salsichas de aves extra suculentas, frasco de 650g",,2.23,3.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9B3EEFB29AFDD46B059DC76A73501AE.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
15980,5601119244368,210.0,Nobre,"Salsichas extra suculentas de peru, frasco de 210g",,2.55,12.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFAE20131139C70D365FB7E596D49C5A.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
15981,5601119244375,210.0,Nobre,"Salsichas extra suculentas de frango, frasco de 210g",,2.55,12.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF112EFB90E4953B2240BF7E131FD2C0.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
16097,5601029003406,120.0,Tenorio,"Atum filete azeite biológico, embalagem de 120g",,2.79,23.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F92ED44DD18157D7E4D76287A81509E.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
16343,5601151978856,6000.0,Serra da estrela,"Água sem gás, garrafão de 6l",,1.79,0.3,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D402342781DACEBEA13B36CE32D8EBF.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
16493,8718951037939,500.0,Ajax,"Limpa vidros pistola, cristal, embalagem de 500 ml",,1.97,3.94,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2152E81252C8B3ECCDB87063FC44E64.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
16567,5000116110070,750.0,Iglo,"Esparregado de espinafres, embalagem de 750g",,3.49,4.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F70E4F5A76F097E6E455FB2FF67D9B6F.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
16695,7622210480002,154.0,Oreo,Bolacha golden,Embalagem de 154 g,1.49,9.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/838CC6F368FD2767C7E228B5A889ABC3.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
16706,5601260592608,67.0,Cigala,"Noodle banzai carne, embalagem de 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82737AEBE736E2B8511494BB15EEB657.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
17665,8712100745591,754.0,Calvé,"Maionese top down, embalagem de 753 g",,3.49,4.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6F00A8AA4D7D21E56D34CFA61170423.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
17969,8410104156695,,Air Wick,Recarga ambientador elétrico delícias de verão,,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FDA4F526BE600B71E3CC2981419E972.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
18770,5449000138026,1500.0,Fanta,"Refrigerante com gás de laranja zero, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE34E5B994CDF7FCC42CE983A86D82DE.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
19608,7613035376861,90.0,Nestlé,Fruta para bebé maçã cenoura manga +6 meses,Embalagem de 90g,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E13C913249530CE7ED9D191950EA3924.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
20433,5601244500070,1000.0,Terra Nostra,"Leite de pastagem magro, embalagem de 1 l",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F4485855ABBC3534A5CD1111ACFCBA8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6424B45F8177C670F59F3BF8C085519.jpg,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
20434,5601244500063,1000.0,Terra Nostra,"Leite de pastagem meio gordo, embalagem de 1litro",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/416A848D81A31A3BE14CC7E8951CC4DA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82125FE177156A16B33D08208F11D7F.jpg,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
21339,5603089007134,200.0,Parmalat,"Nata uht 0% lactose, embalagem de 200 ml",,1.18,5.9,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DE276C95463646D95E7252C2976F63F.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
21465,5449000085474,1500.0,Fanta,"Refrigerante com gás de maracujá, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/713F7A2E8FF1504D7580CF5EB99232C0.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
21745,7613035659728,250.0,Cerelac,Papa infantil não láctea multicereais +6 meses,Embalagem de 250g,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90667A298E4003D9445C62EE2E028371.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
22164,5601260254056,500.0,Saludães,"Arroz doce especial, embalagem de 500g",,0.83,1.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73C7DA612DE17339FC2172D24F6B83B.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
22413,7613035314375,125.0,Nestlé,"Tablete de chocolate preto, embalagem de 130g",,2.94,23.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4ECB1D77E989339C34579161CBA1AC6.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
22458,5601255625069,1000.0,Caçarola,"Arroz sushi, embalagem de 1 kg",,1.89,1.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAB1EF300AE62C1E8EB7BA437C218B24.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
2255,5604260267903,500.0,PorSi,Massa Fettucine 500g,,1.34,2.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18407BCA8571F0FADB3A4F41B971F2FA.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
22840,7613035268388,125.0,Nestlé,"Tablete de chocolate leite, embalagem de 130g",,2.19,17.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA1F9149962828BE7A13B8577DE5A654.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
23524,5000204922851,750.0,Pato,"Líquido sanitário extra power, marinho, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60268FF4016AF8FBA52DB6A9A88D181B.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
24458,5600258596451,750.0,Mistolin,"Tira gorduras dia a dia, de 750 ml",,2.87,3.83,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFC9AA5046634B670383ABF29DB35829.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
2457,7613031213849,340.0,Purina Gourmet,Comida húmida para gato delícias do oceano,Embalagem de 340 g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/434167A16368A96CB5D1945EBB02F8CB.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
25185,8001090362841,,Evax,Pensos higiénicos liberty normal abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B9620E64423FB759215F697F387CEB.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
2534,7613034155160,397.0,Nestlé,"Leite condensado cozido, embalagem de 397g",,2.19,5.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F1A4CD3925F133CB52FB643A8011E1E.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
2543,7613034465689,387.0,Nestlé,"Leite condensado magro, embalagem de 390g",,2.09,5.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/550282655C8CD4805DB04276CFECA7D7.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
25871,5601260594602,67.0,Cigala,"Noodles de camarão banzai, 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E1759C17E77CC4902F1A3B8AA6FCBFB.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
2589,7622300281182,154.0,Oreo,"Bolachas, tubo, embalagem de 150g",,1.49,9.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46D952192D83520413CC02FFD2B835D0.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
26153,8001090229083,,Ausonia,Pensos Higiênicos com Abas Super,embalagem com 12 un.,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FCDBAAA6006F704DA8CF068ABE27C13.jpg,,,,2025-11-05T23:59:59Z,PROSPECTUS,14,3,,,
