identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page
980,5601024134488,750.0,Oliveira da Serra,Azeite virgem extra clássico,Embalagem de 750 ml,8.19,10.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01EF39EFE8396CC9ACA95DC25E9D3412.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
986,5601029001273,120.0,Pitéu,Lulas recheadas,Embalagem de 120g,2.16,18.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABAC76CDC184DED7BCD596F8B9057231.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1011,5601043111019,1000.0,Branca de neve,Farinha para bolos fina,Embalagem de 1 kg,1.49,1.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DCCFF4DF3445A90940BB809AEC25931.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1012,5601043111026,1000.0,Branca de neve,Farinha para bolos super fina,Embalagem de 1 kg,1.79,1.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69E1C041AAF495A8CA3A356AFD6DE7DA.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1020,5601043114003,440.0,Branca de neve,Preparado para pão de ló,Embalagem de 440g,2.89,6.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EEB7C8E98E395C517BB530F45DBA348.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1021,5601043114010,450.0,Branca de neve,Preparo para bolo de chocolate,Embalagem de 450g,2.89,6.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/066A1978D0BED65BBA1EAB003F6EB1F1.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1023,5601043114041,380.0,Branca de neve,Preparado para crepes,Embalagem de 380g,2.89,7.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53F69B62EDD104E03F0AF77F6085AF00.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1135,5601082022758,250.0,Delta,Café torrado lote chávena máquina,Embalagem de 250g,2.79,11.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD7C2612036EC6C8F8AE6969B5FDE5AD.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1136,5601082022765,250.0,Delta,Café torrado lote chávena saco,Embalagem de 250g,2.79,11.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AEF7D0EDAE9B582F5CDCC0D6F5BEB93.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1138,5601082022796,250.0,Delta,Café em grão,Embalagem de 250g,2.79,11.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA324D27E9E0B51C555781B151251CD4.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1140,5601082026909,55.0,Delta Q,Cápsulas de café delta qualidus,Embalagem de 60g,3.29,59.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D06BDFE4DBAC1FD7F10265262677632F.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1141,5601082026930,55.0,Delta Q,Cápsulas de café qharacter,Embalagem de 60g,3.29,59.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A71F3C4A9EBBD2C86D1F4FAB26D9C96.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1142,5601082026954,55.0,Delta Q,Café em cápsulas  qonvictus,Embalagem de 55 g,3.29,59.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC835763E85C4F5B5CFBDA00ACD67E20.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1144,5601082026978,55.0,Delta Q,Café em cápsulas aqtivus,Embalagem de 55 g,3.29,59.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F6FF35AEBEA3372C65F75DED3D7D4E2.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1146,5601082027029,55.0,Delta Q,Café em cápsulas deqafeitatus,Embalagem de 55 g,3.29,59.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28C52B3A2B5D6D42C3DE921BCC460F79.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1149,5601082035024,112.0,Delta,Pastilhas de Café Platinum,Embalagem de 110g,3.29,29.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A417A3AA61BED026F458D112C5859552.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1150,5601082035062,112.0,Delta,Pastilhas café lote chávena,Embalagem de 110g,2.99,26.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCE7CD8C1D78756835CBA095C82F61D1.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1195,5601119230224,650.0,Nobre,Salsichas extra suculentas,Frasco de 650 g,2.09,3.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D9323C0AA785F7D26E063775F0C6C13.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1211,5601119945876,250.0,Nobre,"Salsichas wiennerwurt em frasco, 6 un",Embalagem de 250g,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D47BEF0FECAD24149F14A228B4BDCD0.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1212,5601119950481,420.0,Nobre,Refeição caseira almôndegas,Embalagem de 420g,2.89,6.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CB38BAA4CE4E3A9784CEF63DE5F6DC.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1213,5601119950498,420.0,Nobre,"Receita caseira de jardineira, 420g",,2.89,6.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5B47D9CF40508C723D8F1B6EC7EB44A.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1214,5601119950504,420.0,Nobre,"Receita caseira de bolonhesa, 420g",,2.89,6.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CC4A829E458CB73CE8F705F388FCA87.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1218,5601126039148,1000.0,Sical,Café 5 estrelas grão,Embalagem de 1 kg,10.99,10.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A2BA41BEBC17E5544346A0E014389C4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/352FFCFAE868D5178905BD9725C43B6E.jpg,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1270,5601151023150,500.0,Compal,Polpa de tomate com cebola e alho,Embalagem de 500g,1.39,2.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D455823659AE027A7D3A2F64537EA4D9.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1272,5601151060254,500.0,Compal,Tomate triturado,Embalagem de 500g,1.39,2.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8578E2260B46D071F7AECDA37452145B.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1293,5601151398104,630.0,Compal,Pack de 3 embalagens de polpa de tomate,Embalagem de 630g,1.49,2.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F7BD591A6A78BA4615EC03A19AC4973.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1305,5601151862155,500.0,Compal,Polpa de tomate em garrafa,Embalagem de 500g,1.24,2.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAB3292CC676B25102611CA57B6FA818.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1307,5601151962152,1000.0,Compal,Polpa de tomate em garrafa,Embalagem de 1 kg,2.09,2.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/188D8B739A75F9183E13BB6E462F65B0.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1310,5601151979969,140.0,Compal,Compal da horta concentrado tomate,Embalagem de 140g,0.99,7.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A5812864404A787E39139B51FC70102.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1328,5601165005760,20.0,Lipton,10 saquetas infusão de cidreira,Embalagem de 20g,0.74,37.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD0E912EDCBC0F88CCB88A275A3DBF8A.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1331,5601165006255,260.0,Calvé,Molho de alho,Embalagem de 260g,1.94,7.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/089B1CAB7287353404366CB7226AD30F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1332,5601165006279,250.0,Calvé,Molho de whisky cocktail,Garrafa de 250 ml,1.94,7.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C7EAAE13BB0E5B1A973BA1CE41F5495.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A3EC69CF4C27CD9078CE26776992F21.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A3EC69CF4C27CD9078CE26776992F21.jpg,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1452,5601286205780,500.0,Milaneza,Massa talharim,Embalagem de 500g,1.38,2.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31F09B87E10DDA3B38922FB84E4949A1.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1453,5601286207579,500.0,Milaneza,Massa para lasanha com ovo,Embalagem de 500g,1.93,3.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C99977C7BDC0B6A99195DC697FD6F8DE.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1454,5601286210104,500.0,Milaneza,Massa meada fina,Embalagem de 500g,1.25,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8E1FC17145BED293486A44189F81BB0.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1455,5601286214782,500.0,Milaneza,Aletria,Embalagem de 500g,1.25,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C88DF23B70E89E63079C07076C9E33B.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1456,5601286217639,500.0,Milaneza,Massa farfalle tricolor,Embalagem de 500g,1.26,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CB58ADA26EF1E83B0978C82005EFCEE.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1457,5601286218575,500.0,Milaneza,Massa spaghetti tricolore,Embalagem de 500 g,1.26,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/283AE101F1B6673BD5B31AF661477173.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1458,5601286220783,500.0,Milaneza,Massa de cotovelos grossos,Embalagem de 500g,1.55,3.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3227F59B4850D93351548A67BD46CA40.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1459,5601286221780,500.0,Milaneza,Massa de cotovelos finos,Embalagem de 500g,1.57,3.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0E616DEBADF297ADBE1E18BFBDC454E.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1460,5601286222787,500.0,Milaneza,Massa de cotovelinhos,Embalagem de 500g,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F76BC192D8D45CCBC8881AA2D2BAAD83.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1461,5601286223784,500.0,Milaneza,Massa de cotovelos grandes riscados,Embalagem de 500g,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1B03BCD6BCED25C712B88921B09E09.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1462,5601286231772,250.0,Milaneza,"Massa, estrelinhas",Embalagem de 250g,0.63,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2F1A211F7D24F0BF020FA7DF88C2F67.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1463,5601286232779,250.0,Milaneza,Massa pevide,Embalagem de 250g,0.63,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBAFF1FEDF33318543096DA417AD4777.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1464,5601286233776,250.0,Milaneza,Massa de bagos,Embalagem de 250g,0.63,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94A5C2AC0EA7E97B0F5832D0BD95AE7F.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1465,5601286234773,250.0,Milaneza,Massa de letras,Embalagem de 250g,0.63,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B041072B3650057DB6CDC9523E22E29B.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1466,5601286235770,250.0,Milaneza,Massa cuscus,Embalagem de 250g,0.63,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C88D2492C00ABAD0495ACF6CE8960CC4.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1467,5601286236784,500.0,Milaneza,Massa de espirais,Embalagem de 500g,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75C555C38AA58E95CAD2174BF2E349D1.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1468,5601286250780,500.0,Milaneza,Massa macarronete riscado,Embalagem de 500g,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E29625DD7DC1FE05A5F96FD16E9391E8.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1469,5601286251787,500.0,Milaneza,Massa de macarrão,Embalagem de 500g,1.55,3.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23F94F5EC15597A4AB9A1FC4C5526842.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1470,5601286253781,500.0,Milaneza,Massa de macarrão grande estriado,Embalagem de 500g,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A5BFFD877EADD2E4A51B78A90E2D632.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1471,5601286254788,500.0,Milaneza,Massa macarronete grande,Embalagem de 500g,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECCE0C4A0B77E8669302DA27C5B102B0.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1472,5601286256782,500.0,Milaneza,Massa de ondas,Embalagem de 500g,1.57,3.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBEC60CF3C8D752CF3C2E06EF4538599.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1473,5601286260017,500.0,Milaneza,Massa linguini com tinta de choco,Embalagem de 500g,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FF896A1FCB8A0BD8BAE1F8DBD62F5E8.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1474,5601286270788,500.0,Milaneza,Massa fettucine,Embalagem de 500g,1.25,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5076EE490D6698AF4B192BDFA11A22D0.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1475,5601286273789,500.0,Milaneza,Massa fusilli tricolor,Embalagem de 500g,1.26,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A32BE3BEA03451FFDDD551AFD3876300.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1476,5601286290786,500.0,Milaneza,Massa de laços,Embalagem de 500g,1.25,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D687B9FD61EA56CF807EB6EB67FC5ABA.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1484,5601326000122,1000.0,Pato real,Arroz carolino malandrinho,Embalagem de 1 kg,1.69,1.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/894170BBEE1DCE01EC4648E1F8CDBAFD.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1536,5601489018200,200.0,Du Bois de la Roche,Boudoirs,Embalagem de 200 g,2.24,11.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E2E621B6E985564F540A84113C2AEB3.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1538,5601489134153,500.0,Du Bois de la Roche,Bolachas crackers s/ sal,Embalagem de 500g,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73329C1C7148B60B4FEE5767CC439BEF.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1539,5601489135150,500.0,Du Bois de la Roche,Bolachas crackers c/ sal,Embalagem de 500g,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA5CED0C201EB6AEEFBF2C0179F0BB3D.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1540,5601489136157,500.0,Du Bois de la Roche,Bolachas crackers integral,Embalagem de 500g,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CA4AF2CD82F932BF057A3D74E80A75C.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1542,5601489300152,150.0,Du Bois de la Roche,Palmiers,Embalagem de 150g,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B99A0A3D0733F211C9C1ECC63259BCA8.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1544,5601489771358,140.0,Du Bois de la Roche,Biscoitos allumettes,Embalagem de 135 g,1.49,10.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6DF790E68E66978F30BA1745F272168.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1709,5604055111060,6000.0,Fastio,"Água mineral sem gás, garrafão de 6L",,1.69,0.28,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DC4524795A66E05CC84F206F41E7F8C.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
1711,5604055118410,6000.0,Fastio,"Água mineral sem gás, pack 4 x 1,5L",,2.19,0.37,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D02DF978D621E943487B52391D308C37.jpg,,,,2024-11-20T23:59:59.999999999Z,PROSPECTUS,10,1
