identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5
25084,3250392253127,,Labell,Bandas de cera axilas/bikini,Embalagem com 16 un. + 4 toalhitas de acabamento,2.09,2.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF6B78C5414BF2760CC728DCF9201392.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
2525,7613033865848,400.0,Cerelac,Leite e cereais 8 cereais e mel +6 meses,Garrafa de 400 ml,2.16,5.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3FA0505F84763AD463A118D9C701F18.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
25871,5601260594602,67.0,Cigala,"Noodles de camarão banzai, 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E1759C17E77CC4902F1A3B8AA6FCBFB.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
25931,4005808222490,200.0,Nivea Men,"Espuma de barbear protectora, embalagem de 200 ml",,3.89,19.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8762C959EBE7753582EB2BA05D5DDF9E.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
27547,7613036101417,240.0,Cerelac,Seleção da natureza papa infantil láctea aveia manga banana +6 meses,Embalagem de 240g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A1D77EE17F24474E65CF475B4161F9F.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
27850,7622210824790,31.0,Royal,"Gelatina light 10 kcal frutos do bosque, 30g",,1.45,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66743BF6860092D7C92FAF8ECD29686B.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
28510,5601217129819,800.0,Finish,"Abrilhantador máquina de lavar loiça brilho e secagem, embalagem de 800 ml",,7.99,9.99,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4771F47A09A543C7AE4519E8292E01AF.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
29248,5000204802689,400.0,Raid,Insecticida Casa e Plantas,400 ml,4.79,11.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9BDB5EC6E253EBB459466D1BE77CC12.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
32391,5601217131317,,Woolite,Detergente Máquina Roupa Liquido Lãs e Sedas,Embalagem de 25 Doses,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7C449202B03DC5420F5F78C4773F856.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
33536,3600542182485,400.0,Garnier,Champô Ultra Suave leite amêndoa,400 ml,3.79,9.48,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E128CA8EC8FC8D092CC4E05E0083FAD.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
33659,3600542182492,400.0,Garnier,Condicionador Ultra Suave leite amêndoa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/625E5A89CCD83FB6D3422F6C9714A6B7.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
34901,5604260285242,20000.0,PorSi,Ração seca mix para cão adulto,Embalagem de 20 kg,22.99,1.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFAAAD225A11F40CA827EE05324D751B.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
35111,4005900388834,50.0,Nivea Men,"Desodorizante rollon cool kick, 50 ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/691A994E096586847CC8AF87A4722A9D.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
35616,7613037043914,100.0,Nestlé,"Descafeinado, embalagem de 100g",,4.29,42.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67B7A960E664E041DCCA5B39B81AA598.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
35884,7613036886536,400.0,Yogolino,Yogolino morango banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.18,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7807C1DC6FDB66074A291996AEB79A89.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
37512,7613036923361,250.0,Nestum,Nestum zero arroz,Embalagem de 250 g,2.99,11.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/611B100659AC37EDE48D259974C3AB31.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
38002,8410199810656,75.0,Cheetos,"Snack de milho com queijo, embalagem de 75g",,1.49,19.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A93518F637D0B70B9FA1BE29869B4223.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
39503,5604321034925,200.0,Cemporcento,"Linhaça castanha moída, embalagem de 200g",,1.09,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2907167C1C0433B5BF73E313EA63156E.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
41137,5604260306282,180.0,PorSi,"Salsichas cocktail, lata com 180g",,1.89,10.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0EC57BA48758AB120335F7E345C6D65.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
42647,5054563049360,75.0,Parodontax,Dentífrico cuidado diário,Embalagem de 75 ml,4.79,63.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/136D0256B6BE5C9A150B3A0BA74BA921.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
42752,5604260308330,,PorSi,Toalha de mãos,50 x 100 cm,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6843C4808760CFD0D51034BC107C89F.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
43113,3033710075652,125.0,Nescafé,"Cappuccino café solúvel descafeinado, embalagem de 125g / 10 saquetas",,2.99,23.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8C6B268D336B96DA6B089AA27895CA4.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
43519,3600542326414,400.0,Garnier,"Água micelar com rosas pele baça e sensível, 400 ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD79F47154440FB1E0F0D61D5FD35D23.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
43646,8710847961182,360.0,Linic,"Champô para homem anti caspa controlo de oleosidade, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC0FE1518ACC7EF03C938B6AC4530E4.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
4400,3600541533226,400.0,Garnier,Champô Ultra Suave gama maravilhosa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/166C7E56D2B5EA50DF798E70C6BA54A7.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
44295,5601163080714,330.0,Luso,"Água sem gás, garrafa de 330 ml",,0.36,1.09,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B86A54C3A1C1F94A10C49307949976CF.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
44370,5010394001939,270.0,Pedigree,"Snack para cão dentastix fresh grande, de 270 g",,3.45,12.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F5EF6BE6538320C3DD8D32D8726342A.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
44833,7613287235756,7.0,Cerelac,Nutripuffs de framboesa 8 meses s/ açúcar,Embalagem de 7g,0.57,81.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A9D9D09B0B737ABCD74CAEF7A48F840.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
4484,4002448003533,,Calgon,"Anti calcário para máquina de roupa, embalagem de 15 pastilhas",,6.99,6.99,15,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A44E08731433528E1B37AF8859C05AB4.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
45552,8001841993874,300.0,H&S,Champô anti-caspa limpeza profunda purificante,300 ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FED3036BF20B35505F86BCE81850D069.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
45628,5604260312061,500.0,PorSi,Cuscuz com especiarias,Embalagem de 500g,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B490F81EB2EE20AE37F5E2181CD3AAC2.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
45856,8718951427358,500.0,Palmolive,"Gel de banho memories of nature, summer dreams",Embalagem de 500 ml,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6027E14DE09D3B692064491D46C0E0C5.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
45883,8718951315365,75.0,Colgate,Dentifrico max white  cristais brancos,Embalagem 75 ml,2.16,28.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1D2E83F00F9342F16286473DC43174.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
46333,5054563107510,75.0,Sensodyne,Dentífrico sensibilidade e gengivas,Embalagem de 75 ml,3.95,52.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB46A103FD259F3133F02CC556AD6D4A.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
46340,8720181029370,150.0,Axe,"Desodorizante spray dark temptation, embalagem de 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6089641281D0C2E4D5F46619C43CCB3F.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
46476,5604260317073,1500.0,PorSi,Sangria branca,Garrafa de 1.5 litros,1.69,1.13,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2634D2DDA64E7999DEE79C1AC4B235E6.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
46480,5604260314775,750.0,PorSi,"Spray desengordurante cozinha, 750 ml",,1.79,2.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16482827940602239FAD6A6D13D95D8D.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
46499,7613287399045,,Nescafé,Café em cápsulas Dolce Gusto Intenso,64 cápsulas,17.99,17.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C18E938357B5F7158AF721A91D724A11.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
46737,4005900388957,150.0,Nivea Men,"Desodorizante spray protect & care, 150 ml",,3.45,23.0,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EA5F22727C42ED9AFDAD1E445389534.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
47688,7702018476626,,Gillette,Máquina de barbear descartável sensitive,Embalagem com 4 + 1 unidade,4.79,4.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DEA6A43FD80601F9194DA10B6E4C488.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
47691,5000204827712,250.0,Pronto,"Óleo cedro líquido, garrafa de 250 ml",,2.69,10.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F581A602B2481926AA09B58EF7B4C946.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
48737,7613287785886,100.0,Yogolino,Nestle yogolino alimento lacteo banana +6m 90g,Embalagem de 100g,1.09,10.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91B503F7B2097A66BF911F102857520B.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
48920,8006540417119,300.0,Pantene,Máscara Hidratante repara e protege,300 ml,4.89,16.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95D6A29803B1871F5E587094E1F38E98.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
49348,5601008102779,174.0,Vieira,Bolachas thins de aveia vieira de castro embalagem 174 g,,1.94,11.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72AF35B4097AB18E8AF901C60582509C.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
50019,8719200231740,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,4.49,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/181CD8B428B99078698C5E3401B33A90.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
50294,5604260325023,400.0,Labell Men,Gel Banho Sensitive Homem,400 ml,1.49,3.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B9F96105CFA5DF095AE5220B7BEA7F8.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
50394,8720181192111,150.0,Axe,"Desodorizante aero epic fresh, de 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C80774091E79B2789B93D66067912AF.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
50406,8445290490155,600.0,Cerelac,"Papa Infantil para Preparar com Leite +6M, 600g",,4.29,7.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C95864141AF0280BDB80A795593394EA.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
50512,8410500028206,160.0,Yopro,"Iogurte sólido morango, 160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7763B1A02C9FEA40E0EF3C346F50324.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
50520,8001841811888,75.0,Oral B,Pasta de Dentes Pro-Expert Frescura Saudável,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DF51772C9913148D6D3869855E3AB2F.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
51311,8410500028435,250.0,Yopro,"Yopro danone beber chocolate,  250 ml",,1.09,4.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9824D9521520F32ACBBA951BF67C2425.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
5136,5601077122012,750.0,Velhotes,"Vinho do porto branco, garrafa de 0,75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97071FF72A588EB9C21E2DCCFEDE4E31.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
51419,0000042417637,100.0,Nivea,"Creme Mãos Intensivo, 100ml",,3.49,34.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2F07B21E3BF8845581DC128D118D0BF.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
51504,8006540346976,200.0,Pantene,Espuma Caracóis Perfeitos,Embalagem de 200 ml,3.29,16.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1FDAB4454796984FFC7BAE683687BFA.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
51881,5600787049084,400.0,Kombucha,"Bebida probiótica de coco biológica, 400 ml",,1.79,4.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/830C8CE576784D8C83E1F3ECA12AF669.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
52881,8719200267190,450.0,Becel,"Creme vegetal para barrar original, 450g",,3.56,7.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D8CFDDFB89CBA606F61A06158439D60.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
53064,8410500028992,300.0,Yopro,"Iogurte liquido mirtilo, 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4051A0EB42E15F1AFA85DF67821E374B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
53231,8445290752475,180.0,Cerelac,"Farinha não láctea 0% açúcar multicereais, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BFFF2BFEADB396EE2B5E590CBA9878.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
53349,5000204314595,250.0,Pronto,"Limpa Móveis, 250ml",,3.39,13.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B67A395061B35EF34EAA1625DF9B6EA1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D217222CE95C7E20C669A2882D0AEE6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D217222CE95C7E20C669A2882D0AEE6.jpg,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
54450,8720181449185,400.0,Tresemmé,"Condicionador rich moisture, 400ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEF0C5A9329BAAA82759E31E8542AFE0.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
54577,5604260332762,300.0,Labell Men,"Espuma Barbear Pele Sensivel, 300ml",,1.39,4.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8401D91CE862F8C30BBD66A562E01C4D.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
55049,5601027119567,450.0,Bimbo,"Pão de Forma 10 Cereais e Sementes sem Côdea, 450g",,1.99,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/599690F08967F62D33B6420CCF1AEF7E.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
55185,5601151963869,410.0,Compal,"Lentilhas Cozidas, 410g",,1.49,3.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF5BD1BEC2A2D5B65F9A2DBB0455AB3E.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
55277,8445291100121,,Buondi,"Cápsulas de Café Original Int 8, 36un.",,10.99,10.99,36,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB79C184B1FC36D63BFFB2DFA1361274.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
6261,8008970004402,150.0,Denim,Desodorizante spray original,Garrafa de 150 ml,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/200963A8BD95CE604FB9A3077BC45FE0.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
6717,8693495032964,90.0,Palmolive,"Sabonete de glicerina hidratante, 90 g",,0.74,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3108070260340CBEDACE468F76B5B6CB.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
7273,3086127500934,,Twin lady,"Lâminas  depilatórias, 5 unidades",Uma embalagem,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41CA1F4755030078CEDA4A73D64CCE31.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
8228,5600224301409,750.0,Duorum,Vinho tinto doc douro,Garrafa de 750 ml,3.79,5.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7FC36650897BB257CC92B0CEEE9DB39.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
8260,5600394180019,750.0,Herdade dos Grous,Vinho tinto regional alentejano,Garrafa de 750 ml,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AF00E99A3F00D3955D997B50BB6FF7C.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
9915,7613034515667,400.0,Yogolino,"Nestlé iogolino prep iog baunilha 100g, de 400g",,2.18,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93D854C9817D9D32644809667C60F85C.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
1144,5601082026978,55.0,Delta Q,Café em cápsulas aqtivus,Embalagem de 55 g,3.99,72.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52267C2B82B3AE15A09FF0BFBFD58772.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
11671,5601217126382,1650.0,Woolite,Detergente líquido p/ máquina lavar roupa cores,"Garrafa de 1,65 l",6.99,4.24,1650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C38ED746381E210259B37EA8CABFD0A.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
13405,2893395000000,200.0,Peixaria,Cavala Média,1 un=200 g (aprox.),0.6,2.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F36E0F3079F04F75D906C2FE0E00A3C.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
13536,2893735000000,250.0,Marisco,Berbigão Médio,1 un= 250 gr (aprox.),1.5,5.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61F0546243C0B40445509040E0790684.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
14474,5601038300084,160.0,Knorr,"Caldo de galinha 16 cubos, embalagem de 160g",,2.49,15.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/719F98F5A5B0AFB6E96F2915E16E6D46.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
1459,5601286221780,500.0,Milaneza,"Massa de cotovelos finos, embalagem de 500g",,1.57,3.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34E88CB07300F13C23DF7BCC4E861747.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
1464,5601286233776,250.0,Milaneza,"Massa de bagos, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/539D153DE9C377CF57F947CAA1EB45EB.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,6,,,
16407,7622210352224,31.0,Royal,"Gelatina ananás 10kcal, embalagem de 30g",,1.45,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A257042CE178F542C5467E8BB39BB12.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,7,,,
16741,5601448215701,750.0,Pavão,"Vinho branco, garrafa de 0,75 l",,1.89,2.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/598BD2D2D404D6DDEFE3C4A05EF8DE95.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,7,,,
16869,3600541575790,400.0,Garnier,Amaciador Ultra Suave Nutritivo com Óleos Maravilhosos,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E243C9D7F975015FE2537F8FA27F230.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,7,,,
17887,8410104447526,210.0,Air Wick,"Ambientador vela duo exotic baunilha, embalagem de 2x105g",,4.89,23.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D7AB5FDCDCE7BE1F7187AA9236F42F9.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,7,,,
17972,8410104017231,,Air Wick,Recarga ambientador elétrico rosa bouquets,,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E4B54E525D9F6D6A066C53A63FF9057.jpg,,,2025-06-04T23:59:59.999999999+01:00,PROSPECTUS,19,7,,,
