identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6
44455,8710847974427,400.0,Tresemmé,"Champô purify hidrate, 400 ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/603E973086DDF6CA552771A3016C3225.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
44730,3083681122312,750.0,Bonduelle,"Salteado do campo, embalagem de 750g",,4.29,5.72,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C79A9ADE266240E779C75965887A3A9.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
44761,5601146050505,500.0,Bandida do Pomar,"Sidra frutos vermelhos, lata 50cl",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DF7967B62A6AA597E8EA0E6EC701FC9.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
44771,8710438109009,500.0,MCCAIN,"Palito fry n dip, embalagem de 500g",,3.19,6.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F1D7AB4DB15838743957D2491BA0251.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170A8C7D758318133491D25E6C2FF3D3.jpg,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
45773,5054563087829,75.0,Aquafresh,"Pasta dentífrica eucalipto, lima e menta",Embalagem de 75ml,1.84,24.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F94A046F2A6C727F7B6BE2D468B428F.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
46130,3083681137781,600.0,Bonduelle,Rebentos germinados,Embalagem de 600g,3.24,5.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6541F775DDFE3DE4AFA0AEC8441443D2.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
46255,5601151971154,1500.0,Sumol,"Refrigerante com gás laranjas do algarve, garrafa de 1.5 l",,1.39,0.93,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC682E13D4CAF638D1B335B8521E2196.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
46258,5601164404700,330.0,Super Bock,"Cerveja preta stout, lata de 330 ml",,0.79,2.39,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B02956F074092D3CD9BF4340DF364CA.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
46300,5604260315031,500.0,PorSi,Legumes P/ Sopa De Agriao 500G,,1.59,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29973FFD1B57346333248EDAF35E7690.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
46353,5604260315185,600.0,PorSi,Iogurte Líquido Infantil Morango E Banana 6X100G,,1.09,1.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/085129C8CB3116F7B80725BE1B24217D.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
46499,7613287399045,,Nescafé,Café em cápsulas Dolce Gusto Intenso,64 cápsulas,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C18E938357B5F7158AF721A91D724A11.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
46511,5054563103260,75.0,Sensodyne,Dentífrico proteção diária,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4C1B29ED10FB64DAE7D0A3940527894.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
46792,5604260319602,2000.0,Por Si,Lava Tudo Amoniacal 2L,,0.71,0.36,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C9BD05E1DE72936A2E16D3F745EB933.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
47034,8714100827666,160.0,Knorr,"Caldo galinha receita económica, embalagem de 160g",,1.49,9.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54D2297B42302C9BEB14DE9BF8F6F3CF.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
47124,8410063072432,300.0,Pescanova,"10 barrinhas salmão panadas sem glúten, 300 g",,3.19,10.63,300,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21D1BF087BFC6AAA6D44F8C395630604.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
476,3010470159020,400.0,Friskies,"Ração para gato adulto com coelho, frango e legumes",Embalagem de 400g,1.86,4.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14A83E0B863A6F9B6D934AF2C5E8BC68.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
47657,5600356070006,700.0,Super Pop,"Detergente loiça tripla ação maçã, 700 ml",,2.49,3.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/225ACC9F82588EB810572EC1677D5B22.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
47691,5000204827712,250.0,Pronto,"Óleo cedro líquido, garrafa de 250 ml",,2.69,10.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F581A602B2481926AA09B58EF7B4C946.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
47788,5604260325740,330.0,PorSi,6 Salsichas Frescas Chipolatas Com Ervas 330 G,,4.59,13.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F51FE6C2AF9B50236E3907CACEE0AB3.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
47979,5604260312740,,PorSi,Detergentes máquina lavar loiça ecológico,26 pastilhas,3.09,3.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78BEBFE1DB31B8C2D02C89E6CE3251D4.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
48026,5600744051327,175.0,Waferland,"Bolacha waffer avelã, 175g",,0.99,5.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A919611CA1A09B181CAD3C961C08067D.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
48069,5604260319862,,PorSi,Fralda Incontinência Super L - 20 Unidades Dispositivo Médico,,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/628DD48C6639BAE1BC5F4C4605A0E9DD.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
48459,7613287495792,1020.0,Felix,"Comida húmida para gato duo seleção do campo, embalagem de 12x100 g",,5.99,5.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C79A22F67594AD9DD1EF334A5976D4B.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
48718,5601027954748,378.0,Bollycao,9 croissants recheio cacau e avelã,Embalagem de 378g,3.29,8.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2C8244AFC4A02BA9AD8FB40CC010111.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
48729,8410376064445,150.0,Gullón,"Finas aveia chocolate leite zero, embalagem de 150g",,2.04,13.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6A109D7797D615A49187DADBA78A468.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
48779,8410199023117,150.0,LayS,"Batatas fritas com sabor a sal e vinagre, embalagem de 150g",,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA380F7857550C630972C34B56D1614D.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
48908,5604260320783,,PorSi,Pensos Diários Super - 52 Unidades,,1.75,1.75,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F80AAE021CDEC037131A12A8A6987B41.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
48910,5604260320752,,PorSi,Pensos Diários Normal - 44 Unidades,,1.1,1.1,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CEDD3FBB01FD3D7DD2CE439F0067B70.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42E1BB1F16A8793A567F388740BC0C87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42E1BB1F16A8793A567F388740BC0C87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42E1BB1F16A8793A567F388740BC0C87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42E1BB1F16A8793A567F388740BC0C87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42E1BB1F16A8793A567F388740BC0C87.jpg,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
49179,3600524029661,300.0,Elvive,Condicionador Hidra Hialurónico,300 ml,3.89,12.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/358E669EEAD046E20A951D3F73537685.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
49200,8006540618691,,Dodot,"Fralda cueca extra t5 / 12 a 17 kg, embalagem com 56 un.",,13.99,13.99,56,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC3B771D42A049DB7ED6F0478FE5827A.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
49418,8410500012861,1200.0,Actimel Danone,"Probiótico natural 0%, 12 x 100 g",,4.99,4.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31841197B3A773C57C73C74FF0227CFD.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
49730,5601151968574,1500.0,B!,Sumo maracujá de 1.5 l,,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D471B15D4B18DF054FCF4E0F25DA8D23.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48964AEE0FDBEDF349365603C964A160.jpg,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
49732,5601151968550,1500.0,B!,Sumo laranja de 1.5 l,,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AAF54C8C6026472C904CE6BBDCD6089.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/541FF8CD6B842066C646823694BB7C20.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/541FF8CD6B842066C646823694BB7C20.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/541FF8CD6B842066C646823694BB7C20.jpg,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
4987,5601012115505,750.0,Planalto,"Vinho doc douro branco, garrafa de 0.75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4AD0E54C5A44C41C52E5EE1F77D08EB.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
5026,5601028005876,,Renova,"Papel higiénico, creme, com 4 folhas, 12 rolos",1 embalagem,5.39,5.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6722E311060796AA81787C1C232658A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEB6B8854A476B4559E7FD52C556019B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC6D6AEFDA8F102AB7AD981A6FE1DF3D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D80E42D594B9B39C4E3A0F89DD5FDA3.jpg,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
50477,8410063087016,400.0,Pescanova,"Filetes de pescada com alho e salsa, 400g",,4.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D8DBC2ECA1AA6FEC5E899EA860B48E6.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,3,
5093,5601050033755,620.0,Danone,"Iogurte activia líquido 0% morango/kiwi, embalagem de 4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B41AE598716D0550D815AA0FE86025.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
51274,5601082048253,,Delta Q,Cápsulas de Café Mythiq XXL Int 15,Embalagem de 60 unidades,23.49,23.49,60,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82D8EFDD2FC425C61AA99063E0D6274A.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
51687,5604260325108,400.0,Labell,Loção Corporal Reparação Nutritiva 400 Ml,,1.79,4.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56133AF8F06254FF72B811EA0670646F.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
51780,5604260327072,640.0,PorSi,Anticalcario Maquina Roupa Pastilhas  2Em1 40Un,,2.95,4.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B87C123E4F1B664C8D665140934F8FB6.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
51781,5604260327652,1000.0,PorSi,Iogurte Líquido Morango 1Kg/ 944Ml,,1.59,1.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC88AAD4451E8700447A902943123884.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
51782,5604260327669,1000.0,PorSi,Iogurte Líquido Piña Colada 1Kg/ 944Ml,,1.59,1.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72DCBF92FB9FC3FE1A0ADB9C5783A0CE.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
51837,8711327587205,2000.0,Lipton,Ice tea lipton pessego 2l,,3.19,1.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/337078DD8DFA2309401BA5C925E0DABA.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
51912,3073781193060,125.0,A Vaca Que Ri,"Queijo fundido, 125g",,1.79,14.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FC94A6D07313D7F7E804BD53D0400B8.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52156,5604260326303,,PorSi,Detergente Máquina Loica Gel Tudo em 1,Embalagem de 22 unidades,3.49,3.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57874C97E6D4F782754819EFF227F2F0.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52297,3023290072134,160.0,Lindahls,"Iogurte sólido proteico pêssego maracujá, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E044D245812210B87881DDCE4C62971.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52298,3023290072011,160.0,Lindahls,"Iogurte sólido proteico limão cookies, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8056AA56818872116BB891895188AEE8.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52299,3023290072035,160.0,Lindahls,"Iogurte sólido proteico morango lima, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA8DBA052D28654C7C833F137C987A5.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52377,8720181385131,,Skip,Detergente Máquina Roupa Líquido Sabão Natural,100 Doses,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7482844827C04E8BE654EF9B7B49DD3.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
5244,5601151510759,845.0,Compal,"Feijão encarnado, lata de 850g",,2.09,2.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE636824D87F41FA8614ED32FEFF81FF.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
5247,5601151720752,845.0,Compal,"Feijão frade, lata de 850g",,2.09,2.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/748A199E3B15682C5E3E960F2EBA8A1A.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52598,5601217137975,1710.0,Quanto,"Amaciador roupa concentrado frutos silvestres, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A92BA40F7151350053A912CC4251BEE.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52602,5601217137937,1710.0,Quanto,"Amaciador roupa concentrado lirios e frutos vermelhos, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5EC13B4D27621ECAF91289F5FDA9612.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
527,3179140633458,18.0,Vahine,"Corantes alimentares ducros, de 20 ml",,1.99,110.56,18,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/306BC2F5E1BBF8C960F3E2272DA1BA89.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52785,5900020043504,310.0,Nestlé,"Cereais Fibra Fitness 0% Mel, 310g",,2.99,9.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8279A6B5BC166AA60A43E6EF7802287B.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52788,5900020043832,80.0,Nestlé,"Barras de Cereais Protein Fitness 0% Cacau, 80g",,1.79,22.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E4A3C5552FC27CE6A83D366162140DD.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52795,8711327619579,825.0,Carte DOr,"Gelado iogurte e frutos do bosque, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6B15D8A8761432E807E9E7BF0438AEB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52797,8711327616332,825.0,Carte DOr,"Gelado brownie chocolate, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86933FC9C9D9EA2E9FB58FB8E0DC69F7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89D187521E159B499F9E24CFA10981D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89D187521E159B499F9E24CFA10981D6.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52897,8720181392917,1332.0,Comfort,"Amaciador concentrado essência pure, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5C0D70B94DAAFB0949EA4EE48242D35.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C81AB307354BD851AD24288672BBAB9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C81AB307354BD851AD24288672BBAB9.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
52919,0000059095330,50.0,Dove,"Desodorizante Roll On Advanced Talc Soft, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1D1606D6EFCD915F957B6BE8F608EA4.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53074,8445290014177,2800.0,Purina One,"Ração para Gato Esterilizado Com Frango, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEEDAFDEC9309DF17C98D162A09F7DB9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53258,8445290554499,28.0,Nestlé,"Snack Para Bebé Morango e Banana, 28g",,1.06,37.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6892F063E24374E65ABAEF0E93A198F3.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53350,5000204307856,250.0,Pronto,"Limpa Móveis Lavanda, 250ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19DA4D5F0E263A3E696E630DB8D223DA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1C68282AB335F96CCA4EC866E860200.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1C68282AB335F96CCA4EC866E860200.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53454,5029053563596,,Scottex,"Lenços Faciais, 70 unidades",,1.35,1.35,70,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/440B07E7CC0C7A63809C00E3BDE5FF02.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53626,3600542509596,340.0,Garnier,Máscara Cabelo Ultra Suave Gama Maravilhosa,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2A1CFA5E77CBE04FF25DF4E2615ECC1.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53633,3600551133195,50.0,Narta,Desodorizante Roll On Biotic Sensível,Embalagem de 50ml,2.79,55.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CE370B00E4EAD1C6F36DF4186DB8914.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/027D18E2E70AE5E18E54E723C698A1D0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/027D18E2E70AE5E18E54E723C698A1D0.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53634,3600551133201,50.0,Narta,Desodorizante Roll On Biotic Invisível,Embalagem de 50ml,2.79,55.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C62305EEEF9C09E8412C0A43362EDC0F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2942F7991EA1D1FE1EA0987649ABC50D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2942F7991EA1D1FE1EA0987649ABC50D.jpg,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53672,5054563155535,75.0,Parodontax,"Pasta de Dentes Gengivas, Sensibilidade, Hálito e Branqueadora",Embalagem de 75ml,5.19,69.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87A987E57450CCF1EBBCAD737517FAB5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45919E21211034CFC9DCF75D551CD73E.jpg,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
5371,5601237001102,750.0,Catarina,"Vinho branco península de setúbal, garrafa de 0,75 l",,5.69,7.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19D4BC955B202F07F9D85CD38607782B.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53913,5604260332991,300.0,PorSi,Canelloni De Cogumelos 300G,,2.99,9.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/315ACE4086C41BD5C8418415638AF808.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
53919,2696282000000,250.0,Pastelaria,"Baguete Constance, 250 g",,0.79,3.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E31381B4AE9393D5575E71A4567985AE.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
54341,8718951591653,600.0,Sanex,"Gel De Banho Zero% Pele Seca, 600ml",,2.99,4.98,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6FB8F8058B4D6EEA73B8FA2DF5002A2.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
54553,5604260325559,50.0,Labell,Creme De Rosto Antirrugas Dia Q10 50 Ml,,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1655BE22260109DFDC5E1F1D51AE2D90.jpg,,,,,,2025-10-15T23:59:59+01:00,PROSPECTUS,13,4,
