identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6,images_7
2550,7614500010013,100.0,Toblerone,Tablete de chocolate de leite,Embalagem de 100g,3.14,31.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24ECD834AC250A4E2C68F6B3A51B9E03.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
25783,8714100667569,61.0,Knorr,Noodles galinha,Embalagem de 60g,0.99,16.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E529FFAC22E4D5C7973ADAD96806025F.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
2644,8000500071083,200.0,Kinder,"Chocolate, 16 tabletes, embalagem de 200g",,2.99,14.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF44354478DAF42C79BBF89F292CDAD.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
2672,8410000002904,130.0,Chips Ahoy!,Bolachas chips ahoy,Embalagem de 130g,1.69,13.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD589AC15D17690FDC8560DC4300A108.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
27267,5601043111330,500.0,Espiga,"Farinha de centeio, embalagem de 500g",,1.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0A350D4AD17BA07FA6228A503C13F1E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
27695,5604260278060,300.0,PorSi,Aerossol Limpa Moveis 300 ml,,1.39,4.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B013C3FCB2F8EBF6EDA9930E9F88D33.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,4,,,,,
27843,5600376210079,230.0,Pasta do Dia,"Massa para pizza, embalagem de 230g",,1.89,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F27E7F0555BACAC4BF6760BDEEF8770D.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
28270,5601043111408,250.0,Espiga,"Sêmola de trigo espiga, embalagem de 250g",,1.35,5.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBCA396F0432F6AC239EF07076058890.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
29366,8710447376133,435.0,Cif,"Spray fornos e grelhadores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0983FC0F3C1B5D9C271D56B3C7E3A30E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
29739,8410436324502,1300.0,Sonasol,"Lava Tudo Leite de Amêndoa, 1.3 l",,2.24,1.72,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0C3F7396A3707DA471842E1F133DA93.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
30891,5609060099617,200.0,Delta,Bebida solúvel cereais+fibra frasco 200g,Embalagem de 200g,2.79,13.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C416EF7E94C6799222D8AD20D418923.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
319,8414100301141,1000.0,Schweppes,Água tonica pet,Embalagem de 1 l,1.65,1.65,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AAFBB7AE67B2030674C90B3750F7A2E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
32043,5603722517457,1000.0,Mimosa,"Mimosa bem especial leite e aveia, embalagem de 1litro",,1.18,1.18,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5C4A490D600808B036AC802EEDAB637.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
32044,5603722517471,1000.0,Mimosa,"Mimosa bem especial leite e amêndoa, embalagem de 1litro",,1.18,1.18,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1AF42E2DBF696A3B59FEDBA01AC4F82.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
32342,5603722517334,200.0,Milhafre,Queijo açoriano fatias de textura cremosa,Embalagem de 200g,2.19,10.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/171D35F4FE014EB04FB3B5636B039DB0.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
3343,5604260057023,,PorSi,Porsi - Esfregona Tiras Suave Cabo /91g,,2.33,2.33,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/185349C1FF399CAAFF5EE264CCEE9B5B.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,4,,,,,
3344,5604260057030,,PorSi,Porsi - Recarga Esfregona Tiras Suave /91g,,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BC505A39EAC5014F656E9C975DD6814.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,4,,,,,
3345,5604260057047,,PorSi,"Esfregona, algodão, completa",1 unidade,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C0FB6F1A3B94223154820412C4C7F73.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,4,,,,,
33482,5604260285105,250.0,PorSi,Detergente Limpa Maquina da Loiça 250ml,,1.29,5.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99B8637072C5A86DCEC578261824F85F.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,4,,,,,
34404,7613034675842,198.0,Lion,Chocolate lion mini,Embalagem de 198 g,3.99,20.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E28536C14F7B040FA228E53807A4A467.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
34727,5602711107501,500.0,Rar,"Açúcar mascavado escuro, 500g",,1.69,3.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7154C53ECA4BF60DD7497538DEEB7C55.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
3493,0000056003703,80.0,Pitéu,Filete de anchovas em azeite,Embalagem de 80 g,2.9,36.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE573B29E6CEB71A0582FD9364F1002E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
35089,5604260287246,,PorSi,Acendalhas Ecológicas - 32 Unidades,,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C3A545F046A9053ADD48AE98FE47946.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,4,,,,,
35544,7622210420244,160.0,Prince,"Bolachas mini prince recheadas com chocolate, embalagem de 160g",,1.84,11.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61F2634B3866278C0DEB463B7CD623C7.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
35913,5603722498022,800.0,Mimosa,"Leite bem essencial morango , embalagem de 4 x 200 ml",,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6AB6C5E199D6DAC849805FE4702BB4.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
35983,5601027972735,700.0,Bimbo,Pão de forma torradas familiares,Embalagem de 700 g,1.99,2.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/941D42653DC5B120329F1BAE2880C7D0.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,4,,,,,
36603,2735750000000,700.0,PorSi,"Canjinha de Frango, embalagem de 700g (aprox.)",,2.65,3.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FA9AFA7A91E13720632B3DA061576A7.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
36654,8410436343497,500.0,Sonasol,"Spray limpa vidros brilhante, 500 ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A68E1376FFCF092E98332868C951A769.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
36655,8410436343404,500.0,Sonasol,Spray casa de banho brilhante,Embalagem de 500 ml,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74C5950FE2E809CF8D1EA09C76858123.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
37633,5604260301010,125.0,Porsi Vivabem,Queijo Fresco sem Lactose 2x62.5g,,1.49,11.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BD00600A5EFECD54200A9C3335536F6.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
37809,5604260301119,,PorSi,Fraldas Cueca T6 16-22 kg - 18 Unidades,,4.69,4.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E536EA3EA35E23C93A2058020884BA0B.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
38175,5604260300747,750.0,PorSi,Tostas de Trigo Integral 750g,,2.35,3.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C755CF91F3088B2557CD09C45250CF34.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
38340,5054563049018,75.0,Parodontax,Dentífrico cuidado branqueador,Embalagem de 75 ml,4.79,63.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CD4BAD7A59F5A7269B33311A89CE300.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
38560,5601027006447,280.0,Bimbo,Pão de leite 8 un.,Embalagem de 280g,1.99,7.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B2CD6A0B581F7726EA51AA0698C6FB6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03428EFF3EBBF0386E77776667460845.jpg,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
38648,5449000195906,1000.0,Coca-Cola,"Refrigerante zero, garrafa de 1 l",,1.22,1.22,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A88AB6803A9F950A0FE19DD551ED58E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
40500,5604260286119,1000.0,PorSi,Leite Condensado 1kg,,3.49,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2BDE7F2B947B12A7247B2D7E3D630B6.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
40532,5604260297306,225.0,PorSi,Tostas Suecas Integrais 225g,,1.28,5.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97C339A49A5721BEFA5DF5447727D40A.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
40593,5603722519406,480.0,Mimosa,"Iogurte fruta batida morango, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41C5135F0F8227064BFED500C982147E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
40672,5609060095992,100.0,Delta,Café solúvel intenso,Embalagem de 100g,3.69,36.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D4895AD34340D994C0746A03FC85B3A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
40739,5604260302666,2000.0,PorSi,Lava Tudo Perfumado Camomila & Flor de Laranjeira,,0.99,0.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC235B47803E16EEB9720D84212A145E.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
40788,5604260303700,1500.0,PorSi,Amaciador de Roupa Concentrado Lírios e Morangos 60d,,2.49,1.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0388E5FB215AA074292F8ECB3246921.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
40847,5604260304042,500.0,PorSi,Det. Loiça Platinum Limão 500ml,Embalagem de 500 ml,1.69,3.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B7D590AD7AA8004F2E59C6232CC1311.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
40916,3083681107944,400.0,Bonduelle,"Salteado da horta, embalagem de 400g",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EC663DD06C540EF10455FD80FEDFFEF.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
40963,3083681108323,400.0,Bonduelle,"Salteado rústico, embalagem de 400g",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2BF04E30820A884E11F497F9EA9FC40.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
41041,8001480703001,700.0,Neoblanc,Tira nódoas em spray cores,Embalagem de 700 ml,2.99,4.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B7BCC034AAC45310DFFCE9E289F80C7.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
41379,5604260306299,170.0,PorSi,Fuet Extra 170g,,2.29,13.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E72FBE14A87755C6B100EA1587C2FA99.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
41388,5604260304356,2000.0,PorSi Select,Alimento Seco Gato Pro Esterilizado 2 kg,,5.99,3.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A8341870D185F9B8420300F8DA6DD25.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
41572,5604260304066,250.0,PorSi,Arroz de Pato 250g,,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7256BBB11E4679BDFA128552CC88809.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
42025,5604260309139,165.0,PorSi,Ambientador Vela Frutos Vermelhos 165gr,,2.29,13.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED82478F69E96AFE2954E4F3494716DD.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
42034,5604260302956,400.0,PorSi,Alimento Humido Gato Geleia Carne 4x100g,Embalagem de 4 x 100 g,1.89,4.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C902EC152491A4A1A1A0CF70E1553BE8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F852605FDCA88EC66100070F5E9DD4.jpg,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
42063,5604260302482,500.0,PorSi,Massa esparguete,Embalagem de 500g,0.75,1.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2469288F67759D6D598366E0DBF7154.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
42158,5604260308248,1500.0,PorSi,Bacalhau Lombos 1.5kg,,29.89,19.93,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2873F0F37139A0A3A499E53CD39D9CEF.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
42168,5604260306732,420.0,PorSi,Mão de Vaca com Grão 420g,,2.49,5.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA6DBC09D448DE7FD9BD3A9AF5ED0CF4.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
4249,3600521752074,300.0,Elvive,Máscara total repair,Embalagem de 300 ml,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF83BFEADB943B8814F1224DAF7FAF01.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
42647,5054563049360,75.0,Parodontax,Dentífrico cuidado diário,Embalagem de 75 ml,4.79,63.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/136D0256B6BE5C9A150B3A0BA74BA921.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
42785,5604260310074,250.0,PorSi Select,Queijo Manchego Dop (3 Meses Cura) 250g,,5.29,21.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B883B24D8849BAD51A50E353865A0840.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
42847,5604260307999,1000.0,PorSi Bio,Bebida Aveia Bio 0% Açúcares Adicionados 1l,,1.19,1.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C923FB353F4DBBE9E2E788A0B1D8F2AA.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
42849,5604260308019,1000.0,PorSi Bio,Bebida Soja Bio 0% Açúcares Adicionados 1l,,0.94,0.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D68BCA87C01974D9C9D9721C9B8735AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,2025-11-12T23:59:59Z,PROSPECTUS,17,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,,,
42860,5604260310135,960.0,PorSi Select,Moelleux de Chocolate 960g,,13.99,14.57,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F22EC56CF65BF65D906CF2630F09B8FA.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
43009,5604260307180,300.0,PorSi,Alimento Humido Cão Borrego 300g,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46BB006F9006760CC3B996BFB49A1540.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,2025-11-12T23:59:59Z,PROSPECTUS,17,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,,
4301,3600540123961,400.0,Garnier,"Champô Ultra Suave para crianças, alperce",Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F69E8A7F94BF62C0403CE1EB889963D.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
43010,5604260307203,300.0,PorSi,Alimento Humido Cão Pato 300g,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF517BDA6432D171B79789F9639F2D05.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,2025-11-12T23:59:59Z,PROSPECTUS,17,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,
43012,5604260307197,300.0,PorSi,Alimento Humido Cão Frango 300g,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2225898E3C121DD19FEF9F2C0CEB962C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,2025-11-12T23:59:59Z,PROSPECTUS,17,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,
4313,3600540539519,200.0,Garnier,Creme de pentear Ultra Suave com abacate,Embalagem de 200 ml,3.49,17.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5984748F40E55B1149269AC5AFDC94E0.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
43314,8710604741835,38.0,Knorr,"Esparguete à bolonhesa 1, 2, 3...sabor!, embalagem de 38g",,1.19,31.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1108EABAA6B7A67AA2379F447F3FDFD8.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
43425,5604260312580,4725.0,PorSi,Detergente em Pó Active Action 4725 G,,9.99,2.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8061A0C112DF4AB9D54435C029928FCA.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
43519,3600542326414,400.0,Garnier,"Água micelar com rosas pele baça e sensível, 400 ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD79F47154440FB1E0F0D61D5FD35D23.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
43545,5604260312214,1000.0,PorSi,Tira Nodoas Oxigenio Ativo Cores 1 kg,,3.09,3.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5482BA1E615143E188130D88B6D38FB0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/942F29948AD682E90D2F3C7D5195DFAE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/942F29948AD682E90D2F3C7D5195DFAE.jpg,2025-11-19T23:59:59Z,PROSPECTUS,17,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/942F29948AD682E90D2F3C7D5195DFAE.jpg,,,,
43546,5604260312207,1000.0,PorSi,Tira Nodoas Oxigenio Ativo Branqueador 1 kg,,3.09,3.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63E1D594AAE9A64B72276792E811057C.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
43661,5604260309269,500.0,PorSi,Det Ultra Conc Platinum Aloé Vera 500ml,,1.69,3.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAF505B06E63DCF6F100C0918FA42976.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
43751,5604260312795,500.0,PorSi,Desodorizante Textil Sp.500ml,500 ml,1.95,3.9,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0810E6050AD1978E0AC8CF4386D8FE2E.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,5,,,,,
44593,3600541946286,400.0,Garnier,Condicionador Ultra Suave Camomila,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6E942226F14D859EE6A2B897DCE52DE.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
44730,3083681122312,750.0,Bonduelle,"Salteado do campo, embalagem de 750g",,4.29,5.72,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C79A9ADE266240E779C75965887A3A9.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
44788,5603722514777,480.0,Mimosa,"Iogurte sólido sem lactose morango, 4 x 125 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB7F02446D5B9722A9F0B8C3AE2AFA0.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
44790,5603722514814,480.0,Mimosa,"Iogurte natural magro sem lactose, 4x 120 g",,2.09,4.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1DEE94D62787E06ADE38007ABAC33FC.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
44809,7613035593756,1000.0,Nesquik,"Achocolatado em saco, embalagem de 1 kg",,5.69,5.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72BED7B45B21CF0D0F77A499251A582.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,5,,,,,
