identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page
1189,5601119007987,250.0,Nobre,Salsichas de porco,Lata de 250g,1.67,6.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/098AB25EB23B66D623E253A97FD15BDF.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
1305,5601151862155,500.0,Compal,Polpa de tomate em garrafa,Embalagem de 500g,1.24,2.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAB3292CC676B25102611CA57B6FA818.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
10095,8435257040899,640.0,Nestlé,"Iogurte líquido yoggi morango,  4 x 160 g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1F347BA34EB28F1148C3C442A42CC17.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
9184,5602348062754,70.0,Damatta,Presunto sabor português fatiado,Embalagem de 70 g,2.29,32.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A14ED361A0023E1AFBFC3FC3C5833B1.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
17189,5603344531107,110.0,General,"Atum em posta, em azeite",Embalagem de 110g,1.49,13.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23F9119BF17F96B8DBD56B1983340EF6.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
1292,5601151354452,1000.0,Compal,"Néctar vital equilibrio manga e laranja, 1 l",,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30D2BA582C7246DE27BB90D053759BF5.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
848,5000189974579,200.0,Kit Kat,Chocolate mini,Embalagem de 200g,3.38,16.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33F684DC544CDCED4E93A337A33052D5.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
13599,2893594000000,550.0,Peixaria,Red Fish Grande Congelado,1 un = 500 gr (aprox.),3.29,5.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3E98972B338DCF46BAA412A17BB9B0C.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
16857,5603344531114,110.0,General,Atum natural,Embalagem de 110g,1.1,10.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/134BCB035260DA080E0EB7CE51D7253D.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
41384,5601050036602,440.0,Danone,"Iogurte grego oikos stracciatella,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0A6F59B7D5832D67ED1CDB718D78849.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
12230,7613034192264,250.0,Cerelac,Papa infantil para preparar com leite +6 meses,Embalagem de 250g,1.84,7.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FAA017CC3BC08A98F0EF54D61B67C5D.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
25262,5000116112166,208.0,Capitão Iglo,10 nuggets de frango,Embalagem de 210g,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CF12EA727EBC42ED8634368F0F21B4F.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
1187,5601119007963,120.0,Nobre,6 Salsichas de porco,Lata de 120g,1.09,9.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/120DC1535B1AFA150D13CE3A5CE70137.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
11922,5603089001125,200.0,Parmalat,Molho bechamel,Embalagem de 200 ml,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C3458C8BB2A370E8731689890BBDCF8.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
1436,5601260038106,1000.0,Cigala,Arroz brajma,Embalagem de 1 kg,2.54,2.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61072CF34FC0F6BAB0BEEADB6DBF8C24.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
14854,2891117000000,2350.0,PorSi,Pato inteiro com miúdos,1 un = 2.250 kg (aprox.),10.53,4.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8590712CC932B136925D5328AF850637.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
43768,7613287121783,187.0,Smarties,"Smarties mini chocolate, 187g",,3.38,18.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A552A060795A355D30AAAB4BC193B70.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8FEE980732B87942B93ED2D1ABFFA78.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8FEE980732B87942B93ED2D1ABFFA78.jpg,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
50033,5601050037593,300.0,Yopro,"Iogurte Liquido Pêssego Maragujá,  300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DF1B41264F620D281B0BA1662B0D3D8.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
8391,5601049159992,1000.0,Mimosa,Leite especial cálcio + vitamina d magro,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A4AD44FB60B5A45579B826AAB547587.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
2010,5604260127320,300.0,PorSi,"Mini rissóis de carne, 20 unidades",Embalagem de 300 g,1.99,6.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C097338C8C7394E49965985FF60BE98.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
23524,5000204922851,750.0,WC Pato,"Líquido sanitário extra power, marinho, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF6B5BA6C8EB35DB501C05C209AD45D0.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
25108,5601226041720,750.0,Ucal,Leite uht c/ chocolate,Embalagem de 3 x 250 ml,2.29,3.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AFB2501DB878C97A2DFFFAA8B544C90.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
32560,8006540808610,440.0,Fairy,Detergente Manual Loiça Maxi Poder Limão,440 ml,2.99,6.8,440,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76939BBBBC7A9CB088990F95841C1714.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
15886,5601027003859,210.0,Manhãzitos,Manhãzitos original,Embalagem 6x2 unidades,2.29,10.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71329DB5D34C05CB20373BAE1032B91A.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
46518,5000204208856,750.0,WC Pato,"Líquido sanitário ação total menta, 750 ml",,1.94,2.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0233D129A9EC0388789C44988374A6C5.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
485,3036810201280,220.0,Maille,Mostarda dijon,Embalagem de 220g,3.19,14.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54F468F339DF4ED703D2259DA36B459B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1ABADBA923A5257BF5D8A92B53110481.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1ABADBA923A5257BF5D8A92B53110481.jpg,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
7324,3228020390131,250.0,Président,Manteiga magra meio sal,Embalagem de 250g,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0572D04FA5CEC1AC6556A139AF011D2.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,2
11968,5603722506932,350.0,Agros,"Queijo flamengo, bola quartos",Embalagem de 350g,3.28,9.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A855C104890794BB9CC86EE717D5F260.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
12379,8410285015354,250.0,Président,Chantilly,Embalagem de 250 g,2.69,10.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B654208BFA286B469467D921BFF560D4.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
6361,8410108088886,,Evax,"Pensos diários salva slip, maxi",72 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04C43DF34CCFC7ECACB2FD78623C223E.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
10859,3023290400395,230.0,Nestlé,"Iogurte mix-in kit kat,  2 x 115 g",,1.99,8.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D24FD8641E9037F3EAA23A9C6F869324.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
14000,2696303000000,,Pastelaria,Bolo de Arroz 70 g,,0.69,0.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1820F6FA8B5208330B464578E6A91559.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
1272,5601151060254,500.0,Compal,Tomate triturado,Embalagem de 500g,1.39,2.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8578E2260B46D071F7AECDA37452145B.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
15178,5604260274338,260.0,PorSi,Farinheira das beiras,Embalagem de 260G,1.59,6.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3709BE2662A3ADF1E09832458884ECF9.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
16962,5601029004113,390.0,Bom Petisco,Atum posta em azeite,Embalagem de 390g,5.66,14.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B91710086B8F360AE5F50CD51D75118.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
23353,5000116112197,375.0,Capitão Iglo,18 nuggets de frango,Embalagem de 380g,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D484954D4D236D651A8F338A7717B74.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
26062,5601082041742,220.0,Delta,Café moagem universal timor,Embalagem de 220g,2.75,12.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADF6DAB3E877271F201912BF13D8C4E0.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
35301,8001090766885,,Evax,Pensos diários salvaslip flexi & fresh normal,28 unidades,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F56EC23F2B2B0CE3A138E681A8B3E99.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
41582,5601050036626,440.0,Danone,"Iogurte grego café,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA81C6F13D10195F1596F127A0BC3ACE.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
49505,8006540618578,,Dodot,Fraldas Bebé Seco Extra T3+ 7-11kg,Embalagem c/ 66 un.,13.49,13.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEEC46C8A19C711256F037B8E4254626.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
51516,5000204242676,750.0,WC Pato,"Líquido Sanitário Biodegradável, 750 ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A52D20BC4663DAC31D8BC9280D80BD62.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
8415,8410500007836,600.0,Actimel Danone,"Actimel tutti-frutti,  6 x 100g",,2.89,4.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB1D3FA2CAFD2F870E694DAF87E93AD5.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
2409,5608543000157,10.0,Tetley,Infusão de camomila,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C995769A7E3ACBF1E8869F2AEDA95DF9.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
36183,5604736300097,100.0,Maria Batata,Batata doce frita,embalagem de 100 g,1.74,17.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71A1C6E59EDA9EE5A4876F3C1F68F50F.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
4254,3600521848449,50.0,L'oreal Men Expert,Desodorizante roll-on fresh extra,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E57536F1DBA38F68B80006805ED4ECFF.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
51751,8720181338502,435.0,Cif,"Spray remove bolores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/380C503403FDBF9BBCD37132FDE8F56E.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
12468,8435250439584,256.0,Nestlé,"Iogurte mix-in smarties morango,  2 x 128 g",,1.99,7.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A56FAF9000F1827F93D14D3DAF96AF68.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
14235,5604260274352,280.0,PorSi,Chourico vinho das beiras,Embalagem de 280g,3.99,14.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/133E60D7C55199AE3A2A7571F92625D7.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
22391,5601151975770,1980.0,Pepsi,Refrigerante c/ gás zero açúcar,pack 6 x 0.33 l,3.39,1.71,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/295E8D4AC4A975DC393951F909F93B6E.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
2407,5608543000133,18.0,Tetley,Chá verde,Embalagem de 20g,0.95,52.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E02DD9BA1324B098CBEC62350029218.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
25375,5601050033441,620.0,Danone,"Iogurte activia líquido manga e papaia,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A96AE19E74579E9FA5D5277C47DE6D86.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
47653,8414100306559,330.0,Schweppes,Ginger Ale,lata 33 cl,0.71,2.15,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7266BD34E9D43F1FF4AC9272334226E1.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
10900,3228021920191,250.0,Président,Manteiga fácil de barrar,Embalagem de 250g,3.49,13.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D96FDED3FC03AA427EBA14DEAEC2804.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
1307,5601151962152,1000.0,Compal,Polpa de tomate em garrafa,Embalagem de 1 kg,2.09,2.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/188D8B739A75F9183E13BB6E462F65B0.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
15277,5604260276059,290.0,PorSi,"Chourico picante beiras, 290g",,4.29,14.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A95415657D9441FAE7B230F98460ADE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5698277AE9A688F04F9034735ED3C21A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5698277AE9A688F04F9034735ED3C21A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5698277AE9A688F04F9034735ED3C21A.jpg,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
1711,5604055118410,6000.0,Fastio,"Água mineral sem gás, pack 4 x 1,5L",,2.19,0.37,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D02DF978D621E943487B52391D308C37.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
2009,5604260127313,300.0,PorSi,20 mini rissóis de camarão,Embalagem de 300 g,1.99,6.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACD7B768273B4663A89068C8841BA8DE.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
25153,5000146400042,750.0,Harpic,Líquido wc duraguard pinho da montanha,Garrafa de 750 ml,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4436EFCC1EEADD9FE9996407752961F9.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
26061,5601082041735,220.0,Delta,Café moagem universal angola,Embalagem de 220g,2.79,12.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C642C260D3CFB58C5169AA62CAB8A78.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
26414,5000116110919,1042.0,Capitão Iglo,50 nuggets de frango,Embalagem de 1042g,12.99,12.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFDC76A0E2DA568466B2DD97096F0B41.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
52887,5603722523137,200.0,Mimosa,"Natas para Massas, 200 ml",,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3EDAE46E372CBB78EE7DEA3A9DB3BD9.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
10901,3228022000298,250.0,Président,Manteiga magra baixo teor sal,Embalagem de 250g,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39754817E202726209A4761F94FED7A7.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
11642,5601180002003,1000.0,Vigor,Leite pasteurizado magro,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4712850F57AD5A8BB3282BD0DF37AD78.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
13522,2893514000000,200.0,Peixaria,Choco Pequeno Congelado,1 un= 200 gr (aprox.),1.8,8.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37754AAC1A8B81BA5D21C470572981B5.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
15373,5604260274345,300.0,PorSi,Chouriço cebola beiras,Embalagem de 300g,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8489B6FBB52DE58FA16643247B8CF493.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
26063,5601082041711,220.0,Delta,Café moagem universal brasil,Embalagem de 220g,2.79,12.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0317A79C7D706D279E5085A69D392C6.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
33127,8001010033721,135.0,Ponti,Molho pesto ponti 135 grs,Embalagem de 140g,2.25,16.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4B4042E9E40B9E398D32759CA139CC2.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
33221,3228021000145,125.0,Président,Queijo creme de camembert,embalagem de 125 g,2.24,17.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/191B0F5F4C277BC0952AE88BBE7A9713.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
33222,3228024070282,130.0,Président,"Queijo creme de brie, 125 g",,2.24,17.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD07504DC881394E6116D36E0F2C3BCC.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
40951,8711327324831,360.0,Olá,Feast (4x90ml),Garrafa de 360 ml,2.99,8.31,360,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/303ECAF7407F2E60886EB9D432E4E449.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
41226,5601050036572,440.0,Danone,"Oikos morango, 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E4736FC7A27F857CF545D0499041B59.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
41979,5601050036244,160.0,Danone,"Yopro manteiga amendoim banana,  160g",,0.98,6.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76F611345D72D89BD286B28BEC6CF628.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
4322,3600540623911,50.0,Narta,"Desodorizante Roll'On Invisivel, 50 ml",,3.99,79.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2548E7F9189B3705E4D8DD9171C395C3.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
44832,7613287235497,7.0,Cerelac,Nutripuffs de banana 8 meses s/ açúcar,Embalagem de 7g,0.66,94.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7F288CA0CC82A4884ED2DCB1285182C.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
48834,8718951477896,75.0,Colgate,"Pasta dentífrica herbal, 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D389141CCEA44A755E95B9A33236FE9A.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
6460,8410436216777,53.0,Sonasol,Bloco Sanitário Poder Activo Floral,Embalagem de 50 g,1.98,37.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C3612E8D8E2847E794B4AC7CFA48EBA.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
7231,3059941005008,750.0,Harpic,Gel wc tripla ação c/ lixívia,Garrafa de 750 ml,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F4DC0D04FEFE2E1C1396B2DF4E1E13C.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
8435,5601050033953,620.0,Danone,"Iogurte activia líquido 0% de pêssego/maracujá,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/748ECF51AF6234B1BD1ECDB41529BE95.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
10639,8712566395514,60.0,Knorr,"Sopa gourmet, cogumelos",Embalagem de 60g,1.99,33.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DE93CCE9C882CDFCAF84912313B4E5.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
14339,3387390325911,630.0,Nestlé,Cereais fitness,Embalagem de 630g,3.99,6.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3B7D0C0554F9B07E610EDBBFFBD0CD0.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
14340,3387390326291,140.0,Nestlé,Barras fitness com morango,Embalagem de 140g,2.09,14.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABF74D21E3C804C027E678D6B2AB2D7B.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
1542,5601489300152,150.0,Du Bois de la Roche,Palmiers,Embalagem de 150g,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B99A0A3D0733F211C9C1ECC63259BCA8.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
15889,5000116112180,208.0,Capitão Iglo,10 nuggets de frango com cereais integrais,Embalagem de 208 g,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33E37BD94FEA9CE794B6269CFF0B46F4.jpg,,,,2024-09-11T23:59:59.999999999+01:00,PROSPECTUS,9,3
